text,label
"You couldn't handle giving your baby to someone who could give it a good life you would kill it??? People should be held accountable for their actions. If you can't handle a baby, don't have sex.",0
"Abortion is a terrible thing. Abortion dosn't make you un-pregnant, it makes you a mom of a dead baby. Have the kid and put it up for adoption. Just think, that child could find the cure for cancer or do something extremely great. Abortion is horrible and should be banned ASAP!",0
however it is terrible to say abortion should be legal . if it is made illegal than women will do unsafe things to themselves not to have a kid . such as get a friend to push her down the stairs,1
"1. My fingernails and hair have human DNA as well.  2. Inconsequential.  3. It is well-established that it is not murder by the scientific community. It is only misguided feelings which insist it is murder. It is not though.  4. No, the purpose of laws is not to punish. That is a misconception. The purpose of law is to guarantee freedoms, rehabilitate, and remove dangerous individuals from society.   5. You are stating the same boring points cited over, and over, and over by others on all of these debates. You've not said anything new.",1
"Yes it is true that abortion is immorally wrong. However, one must think about what will happen if abortion is banned. If something is banned, is it completely gone? Look at prohibition in the 20's and look at weed now. They were never gone, just made illegal. If abortion is illegal then someone who made a mistake in having sex, such as a teen, can't tell anyone about it for obvious reasons. The only person she tells is a best friend and she can't have the baby because the parents will find out so her only option is abortion. OH WAIT! Abortion is illegal so she has to go to some old lady in the trailer park or do it herself with a coat hangar, either way she will end up with a disease (that I can't remember the name). Abortion is wrong but should not be illegal.  Also, I really don't want to sound mean or offensive but this probably is: Abortion will help with population control. Our world's population is increasing faster than ever. we need to keep our resources. And the main people that want abortions are usually careless people or rape victims. Most families would either be able to take care of the child or be courteous enough to put the baby up for adoption. So I guess it really all comes down to practicing safe sex and coming down harder on rapists.",1
"Jews, slaves, etc. are all beings in their own right, not dependent on the womb of another. So no, your argument does not hold up.",1
"""It is a taking of a human life however you try to spin it.""  So when a the female body naturally rejects a fertalized egg is that a taking of a human life? Only a minority of fertilized eggs make it to conception.  Let me ask you, what other rights do you assign to fertilized eggs? If the death of a fertilized egg bothers you, are you a vegatarian? After all, a cow is a million times more developed than a fertilized egg.  It never fails to amaze me how many people are against abortion on the theory that fertilized eggs deserve to live, but then oppose welfare, education, etc. etc. Guess what, kid? We cared about you when you were a blastocyst, but now that you are actual human being you can go f  * yourself.",1
"Abortion should be legal as it is the mother's decision to kill said baby, yet in saying that they should have sufficient help to make this decision",1
"Really? Then why don't you try telling that to the laws that prevents a woman from prostitutions, suicide or use of drugs. Doesn't these laws prevent a woman from controlling her body?  Arent the laws taking away the rights of a woman here? And further more why don't you check up on the statistics of woman with repeat abortions, yearly death of the mothers from abortion, effects of abortion on a mother and also the horrific methods of abortion",0
"There is a reason why they sides are called Pro-life vs Pro-Choice. Very few (if any) are for abortion, I happen to be one of them, however, I am for a woman's right to chose. The only argument that Pro-life people have to take away the right of other is based off of their own self-righteousness.",1
"I think if you get raped and you get pregnant. That is the only excuse to get an abortion. Other than that, no.",0
"If I was a little unicellular embryo, I wouldn't be physically able to make that vote. I understand what you're saying, but I wouldn't have noticed it if my mom had decided to abort me.  So in response to your question, my answer is this: it wouldn't matter.",1
"I fully support this view.  In my personal opinion, once the fetus can survive outside of the mother's womb (which means society can theoretically take care of the baby without the mother's input) then society can intervene. It should then be allowed to fully develop into an independent life. This stage is around 20 weeks of fetal development.",1
"What about an ectopic pregnancy? It happens when an egg is fertilised whilst still in a fallopian tube, and if left unaborted, will rupture the woman's internal organs, and kill the mother and the child. Surely, even if you take the (rather outdated) stance that abortion is equivalent to killing a baby, it is better to abort the foetus and save the mother than allow both baby and parent to die.",1
Only Christians approve of murder in civil society. Abortion isn't murder as it doesn't involve a life.,1
"this is a tiresome argument.  as long as people are buying slaves and people (women and men) wanna sale that slave, then we will have slavery regardless of laws, so-called morals, etc.  the answer is adequate 1) slavery information and 2) improved availability of slavery since historically (stupid) efforts to slavery have failed   Hope that clears up the mental smog for you :)",0
God did not kill any babies so you should maybe study the Bible and ask someone to interpret it for you because obviously you do not understand.,0
"hell no !! if abortion become legal, then the teenagers will carelessly do free sex. they will think even if they get pregnant, they can do abortion easily. then where is their moral ? it just give them immoral thought. abortion also impend their precious life since they still have future. abortion just a irresponsible act to clear the 'child' problem.",0
YOU DON'T SEE NOTHING WRONG WITH KILLING AN INNOCENT LIFE????? IF YOU DON'T YOU NEED TO GO GET SOME HELP!!! WHAT IF YOUR PARENTS DID THAT TO YOU???,0
"I'm very against abortion, but I'm not stupid; I know there are times where it is a necessity. I think it should ultimately stay legal, but should be a lot more restricted. I don't see anything good from a 25-year-old going in and getting an abortion because she just doesn't want the baby.     Why should it matter to you if a person does that? That's awfully nosey and judgmental.",1
"Abortion can only come down to one question: Is the fetus alive or not. If it is alive, then destroying it would be murder. The burden that a life may create should always take a back seat to that life being give a CHANCE to exist. We have no problem saying that James E. Holmes murdered in the movie theater in Colorado. What if some of those people had become a burden on their family? Is it suddenly NOT murder any more?   Also, the difference between a fetus that can be destroyed in a 'Partial-birth"" abortion and a live baby that has full protection of the law is a distance of only a few inches down the birth canal. Killing it in the birth canal is the same as killing it in the womb.",0
"Yeah, that makes sense. Let's kill the kid for a crime they didn't commit. Thanks for clearing that up for me.   But please tell me why you think death is preferable to life?",0
"Again, adoption should be a choice, not a must. It should be made available as an option.",1
"The responsiblity is HERS   Stop saying this the man is half responsible for pregnancy he had sex and impregnated. Pregnancy is the responsibility of two people.    You think this is just a womans issue, that the father who has DNA in the newly created human being should not have a say in the matter of whether his child is killed or not   I'm sorry I must have missed saying that men have no right to decide if his child is aborted. Oh wait that's because I didn't say that... My claims of you being sexist are because what you said  is  sexist. You're just trying to stipulate what I think when I have not said anything along the lines of males shouldn't be involved or have a say.    You want the father to pay, only if SHE decides to have the child...and in that case you would go after him for child support   Huh? Every woman that has a child is single and goes after the father for child support? Not that this has any relevance to abortion since the child would have to be born for a father to pay for it.   The man deposits the sperm.....and that is it. She allows him to do this   Sexist again. He allows himself to do it as much as she allows him.    THEN WHY DENY HIM THE RIGHT TO DECIDE WHAT HAPPENS TO HIS CHILD   I don't deny him the right. The mother does, not once have I said this is right or correct. Stop putting words into my mouth. And they aren't always denied the right anyway. A lot of woman consult with the father before having a termination.   and your giving her a pity party   So any father who provides for his child, within a relationship or not, is simply giving their child money out of pity? Don't be so idiotic. And stop implying that all a father does is pay money he cares for the child as much as the mother. And by the way, damn right he should pay. He had sex without contraception he knew the consequences as much as the woman, he should be involved with providing financially as much the mother!    Brown was no more part of her mothers body when placed there than she had been part of the Petri dish where she was concieved. A child is not part of the body in which she is carried   Since a unborn baby relies on the mother to provide for it through the umbilical cord of course it's a part of her. The embryo didn't rely on the petri dish to nurture and nourish it.   But then in your opinion....a poor baby, a handicapped baby...should be left to die...they are not worthy to live.   I try my best to avoid getting angry but you just keep making up awful lies about me. I not once said anyone isn't worthy to live or deserves to die. I said I understand if a woman wants to have an abortion for these reasons.   You are a blamer........wow. No woman is dragged into an abortion clinic.   Who did I blame? When did I say a woman is dragged into an abortion clinic?  Look debate with me all you like but don't for one moment assume that you know everything about my opinions and thoughts. Instead of accusing me of ludicrous opinions and awful things that I have said not said perhaps ask for my view on a topic.",1
"Baby is a gift from God. Kill a baby is a crime. When a woman has an abortion, she will always think about the baby she might have had. She will always think about the future that could have happened with her baby which will always remind her that she killed it. Because she has had an abortion, she will never have a good life, and her conscience will remind her of what she had done.",0
"No, a fetus is a human from the moment it is conceived.",0
"""People like me"" huh? Wow you sure do know a lot about me and my ilk for a 17 year old kid.  At any rate, your link only further's my point since it is not even until week 6 that any sort of brain wave is detected and the vast vast majority of abortions happen in the first two weeks.   And  your link says nothing of being self-aware or feeling pain... which is my argument.  What you have done is  changed  my argument to one you feel you can argue against. However, whether a fetus were inside a human, or laid in a nest, the fact would remain it has no capacity for any of the thought or emotion which makes it human, and therefore I would still not be against abortion.  And I'm refusing your enemy request. You pro-force-women-rape-victims-and-teenag e-girls  to have kids they don't want get all emotional on this subject. You likely aren't thinking straight right now.",1
Debate continued over here:  http://www.createdebate.com/debate/show/                                        Why_is_murder_wrong,1
"Why is there no middle man in this debate?  Perpetuating the idea that this is black in white, only pro-choice and pro-life just makes people discontinue the ability to see the big picture.  The big picture being that this entire issue is not black and white.",1
"i think it depends on the circumstances. if you were raped, and then got pregnant, would you still keep the child. Certainly it shouldn't be a form of birth control, but in some cases it should be allowed. besides if your argument is that we would be taking a life then wouldn't we have to stop anything that takes a life such as war, the death penalty, and meat production?",1
"Taking an aspirin terminates a biological process.  Pregnancy is a biological process.  Therefore, taking an aspirin terminates pregnancy.  The syllogistic argument is valid. Besides, the premises are yours; I merely inferred the logical conclusion.  Again, is that your position?     I was trying to be nice, but you're starting to vex me. You're linking the wrong concepts in your syllogism. It's the same as:  Jona is a french woman.  Bella is from france.  Jona is Bella.  I don't know how to make it more clear to you.",1
if she cant care for it there are plenty or people out there who want a child of thier own and cannot have one you can always give the child up for adoption,0
"""Just about to"" = not alive yet, so your opinion is that fetuses aren't considered alive. Rejoin this debate when you learn to use your language correctly, and turn off the caps.",1
"BUT you never know, that baby that was aborted could have been the next president or maybe the next singer everyone talks about.   Then again, is that a good argument? I could easily flip that around and say, ""Thank goodness person A aborted that baby because the baby that was aborted could have been the next Hitler, Pol Pot or Stalin or maybe the next Captain Francesco Schettino that everyone talks about."" The problem with such an argument is that we simply  do not  know what  might  or might  not  happen.",1
"Pros of Abortion   Many a times, abortion helps to safeguard women's health. There are many women, who suffer from various hazardous medical conditions such as heart disease, kidney disease, severe hypertension, sickle-cell anemia, severe diabetes, etc. As these diseases can be life-threatening, an abortion often helps to avoid serious medical complications from childbirth. But abortion should be carried out after proper medical advice as it can lead to potential miscarriages in the future.",1
"It is more likely that if something is illegal, because it is unregulated, standards may slip. Yes, it is possible that a blackmarket clinic may be actually safer than some legal clinics, but because of the very nature of the black market, in being deregualted, there is no guarantee. Comparitively, because legal practioners would be regulated, there is an expected minimum, a guarantee of sorts, at least, if you will.",1
"are you suggesting that abortions are already ""outside the law""?   No.....I was responding to the post that ""people will just get illegal abortions anyway"" I was simply pointing out that is not a good reason to keep or make something legal.  ""Besides, making certain recreational drugs legal allow certain societies to control it better""  Considering these drugs are NOT legal, you have no proof to back that statement up. Secondly, you cannot compare the 2. Abortions would most likely go down if it was illegal as most people would be too scared to do them illegally.",0
"No my dear you do not obviously know the law. Our government says the child belongs to her, that she has the right to terminate the pregnancy WITHOUT ANY CONFIRMATION FROM HIM. He does not even have to know, even if he is the father. If he was recognized as a player...the law would not be what it is today. Nothing forces her to put him on the birth certificate either. That is the law.  The fact is, the baby is hers at conception….she took the risk.  The sperm leaves his body...and enters her. His part is done. The sperm was a gift, he certainly can’t ask for it back can he? LOL She holds the cards and has him by the you know what...that is if he wants the baby, because whether he wants it or not.......it’s NOT AN ISSUE.    Of course I am a Christian and don't believe it should be this way, but that is the law today.     I believe personally that the man should be considered....that she should not be allowed to make a decision like that of abortion. Like I said today she can kill and he need not even know it. I talk to men all the time whose wives or girlfriends got an abortion behind their backs.     You said it’s unfair........why? You are trying to make yourself feel better look better. You are pro-choice and believe the option should be there remember. Consulting and being an equal member who makes decisions is another thing.  You said, “It's nice that you have to resort to name calling and insulting what a wonderful Christian you are! Why are you implying that every pregnant woman is some sort of whore. The man is JUST AS RESPONSIBLE FOR PREGNANCY he allowed himself to get a woman pregnant. Your opinion is sexist is so many levels.”  Am I calling names? Didn’t you call me a pig? Better reread that section. Am I insulting you because you are pro-abortion? Well gee I am sorry, the truth hurts. You said yourself that you believe for whatever reason…that abortion should be legal and an option for any woman should she need it.   Now if the way I described it sounds crass…sorry, but I was not going into a lengthy description of how babies are made. Most abortions happen on unwed women....women mainly who profess to be Christian in fact. That does not change the fact how they got pregnant. Why don’t you describe it for us in more politically correct terms? It still won’t change the truth of how it happened.     As I said AGAIN……….the man is an onlooker so says the law….that is if he is not married to the girl who is allowing him in. Is that better way to put it?     You are absolutely unbelievable. You want to blame……and blame you do, for what is a woman’s issue, so says the law. What do you not get? Don’t you have the guts to call it like it is? If the man is accountable wouldn’t he have a decision in the pregnancy? NO THE GOVERNMENT SAYS NO. HE IS NOT AN ISSUE and HE IS NOT RESPONSIBLE.     As for condemning anyone for an abortion…this discussion is not about that. I work with women who have had abortions….because I know what it’s like, I had one. I was one of those women who spread her legs. It was my call, my responsibility and the pain and agony I suffered was on me as it should be. So don’t tell me or begin to know about how it feels or what someone goes through. The work I do is in this field, I see the pain, especially afterwards. And guess what………..the pain is just not experienced by the woman, but by the boyfriends, the husbands the children. The woman calls the shots as I did when I had mine some thirty years ago. I would give anything to be able to take that day back…and I know hundreds and hundreds of women who feel the same way.   You are pro-choice whether you want to believe it or not…BECAUSE YOU SIMPLY CONDONE OTHERS the right to kill. Were the people that stood by and did nothing about those who were marched into Hitler’s ovens… pro-life? How about those people that owned slaves? Would you have owned a slave or condoned someone else owning one?  And do you have to use the F bomb in order to debate? Is it an effective way to get your point across?  Of course you will retaliate…you condone abortion which is violence.     You ranted on……‘You are a vile, horrible person to accuse someone of acts like this. How dare you say I contribute to abortion. If a woman asked me if she should have an abortion I'd say 'It's up to you, it's your choice'. I wouldn't judge her, I wouldn't influence her opinion. If someone is considering an abortion than they aren't anti-abortion anyway and pro-abortionists existing won't mean diddly squat to their decision.”  I was making an analogy that you simply did not like. Well does the person who takes the money for the killing contribute? How about the nurse that hands the abortionist the tool that crushes the skull? If someone drives someone to a robbery….and they are caught….does the police just say….ok you had nothing to do with it goodbye? I mean come on. If you refused to take her to the abortion, she might not get it. If the doctor didn’t show up, the nurse refuse to do it…the baby might have a chance.   You said, “ Yes it would be inhumane to inflict pain onto a fetus in my opinion, hence I think it's okay before then. Pain has everything to do with it, if death wasn't painful people wouldn't be so scared of it. I don't have to be entirely pro abortion. Just like I wouldn't advocate theft but in a certain circumstance I would like if my daughter was starving I'd steal food for her without a second thought. Again thanks for the insult, what a wonderful Christian you are. You can act self-righteous and holier than thou but you are a terrible person verbally insulting people, demeaning them and being downright rude. Not to mention you lie. Very Godly.”  You’re so ridiculous it’s not even funny. Bolonga…many people are afraid of death because they do not know what is beyond it….not just because of pain. Insult? Retaliation, isn’t that what it’s all about, you said so yourself didn’t you? Then you judge me when you think I retaliate….why are you judging me from different standards than you live by………? LOL Oh yes because I am a Christian, right. Am I supposed to just sing kum ba yah around a campfire and shutup, not stand up for the things THAT ARE UNCHRISTIAN? No case for abortion can be made scripturally. Christ would want me to stand up the his little children, he would want me to share my testimony and how my sin, devastated my life until I came to Him. So you don’t like how I put things……..Christ said, they hated me first and will hate you as well.  I am not demeaning anyone but stating the truth. You might be the greatest person in the world, but you are pro-abortion and do nothing to stand up against this injustice. you are not for and against....you are for......because you think it should be legal.     You said,“ Is that your opinion that a man is not involved unless it's money? You're wrong, having been pregnant and had a child my partners financial contribution to her life are the least meaningful thing, his love and nurturing for us throughout pregnancy and into life is. If you're lying again and claiming this is my opinion then again you're obviously very wrong.”  I said, if a woman and man are married……he cannot stop her from killing their child by abortion. He has no rights even though it is his child. BUT HE WOULD BE HELD legally responsible for child support if HE DID NOT WANT THE CHILD AND WANTED HER TO GET AN ABORTION. She calls the shots.  Now if they were not married, she can’t hold him financially accountable for anything. The baby is hers, unless she puts his name on the birth certificate…and in that case he might for forced to pay.   You said, “What? A date I randomly made up? No the youngest baby to live is 22 weeks that is the viable age as our medicine currently stands. And the second trimester is when a baby feels pain that is science, I linked you the information but it's clear you obviously don't read half of what people try to say to you. Which is where I get my opinion on when I think abortion is okay.”  Well you are wrong again….   http://en.wikipedia.org/wiki/ James_Elgin_Gill    128 days early… or 21 weeks 5 days early  Then there was Amillia Taylor who is also often cited as the most-premature baby. She was born on 24 October 2006 in Miami, Florida, at 21 weeks and 6 days gestation. At birth she was 9 inches (23 cm) long and weighed 10 ounces (283 grams). She suffered digestive and respiratory problems, together with a brain hemorrhage. She was discharged from the Baptist Children's Hospital on 20 February 2007.  There are babies like this all over the world being born. My niece was born 23 weeks 4 days. She spent five months in the hospital but is perfect today at 18 years old. She weighed just over 1 pound.     I know the information out there…you need to get educated and read a bit more, instead of just google and posting.   Pain is not an issue….personhood is and you do not give the fetus any personhood at all.  “If I had no worth for the womb why would I have a child?""  You value your own child and don't care about another in the womb....?????  Yea that is odd for someone who would stand by while another child was slaughtered. Just makes it all better if you know it is painless for that fetus at 22 weeks, right?",0
"You don't think making unprotected sex illegal is a workable option?  Just compare it with many other things that are illegal: riding a bike without helmet, not wearing a seatbelt in a car. Most of the time, the cops don't know if you're wearing your seatbelt or not! But they certainly would know if you crashed your car!!! So if unprotected sex is made illegal (outside of a committed relationship) people can risk it if they want, but if the girl is pregnant and you seek abortion, then the authorities would know about it!!! Then you'd be fined lots of money, or the fine should be built into the cost of an abortion!!! That should be a deterent, wouldn't you say? Eventually people will learn that it's not good to have unprotected sex, they won't have to be told any more. Like wearing a seatbelt in a car, it's become second nature to people now.  ""Promoting childbirth""? I'm sorry but this sounds like you're trying to increase the world's population? That's just dictatorship, pure and simple. You want more people, so you force people to give birth? Go live in a country run by a dictatorship, that's should suit you perfectly.",1
You do not understand the Word of God because you are taking everything literally. If you would actually study the Bible and have someone interpret it for you because obviously you do not understand the true meaning. Yet you still criticize me for going to a different source for evidence other then the Bible even though you want me to use different sources. Explain.,0
"There are thousands of people who want to take these children because they cannot have their own. If you do not want a child, have it and put it up for adoption. At least you will be preserving a human life rather than killing one.",0
"No, genius, it is NOT just opinions. The law is a real thing that doesn't depend on your freaking opinion.  You thinking something should be illegal DOESN'T MAKE IT ILLEGAL. You really need to step outside your personal little fantasy world and deal with reality.",1
"What I define as moral is what I have learnt is correct and righteous from the World. Certain things require to be excused. There cannot be just an ending. There always is a story. An abortion done for reasons cuz you made out with out protection is Bizzare. But,sometimes abortion is a requirement. My Best Friend's neighbour had an abortion. That abortion was needed cuz not only was she physically unfit but also mentally imbalanced. If they let the baby grow in her, she would probably harm the baby before he met the World. I'm not trying to side anyone's reason. I'm just saying that the World has to work in accordance with the right amount. You cannot just make plain judgments as being in a society where you can place yourself in a million situations where a better choice could have made a huge difference, instead of just opting for a solution that seemed to you had no other choice.",1
"Looking at the world in black and white is called moral clarity. Somethings are obviously wrong like theft, rape and murder. To say otherwise would be foolish and be to deny the obvious. Now you may use your intellect to justify those acts but then your intellect becomes complicit in the act. Not a place I want to go.   Of course no one wants to get an abortion   If that were true no one would get an abortion. People get abortions because they want to.  In regards to ""feel something"" and ""the suffering that unwanted pregnancies causes"" You seem to miss the greater suffering and depression women feel after an abortion, a suffering that last a life time. That suffering is far greater than that of finding out you got pregnant. That's the suffering I want to end. Not to mention the trauma of the child which just lead Nebraska to ban abortions after 20 weeks. It's called The Pain Capable Unborn Child Protection Act.   I don't understand why you can't rap your head around the idea of increasing rights as development occurs.   Because it is wrong to base the value of another human on subjective terms like those. Adopting subjective standards makes it possible for the strong to exploit the weak and that's exactly what your standard does. You ought to be protecting the weak and innocent, not using your intellect to come up with ways to justify their killing. For example you said  a viable fetus should be considered a full human being . So those that are not, are not human? You've just stripped them of their objective humanity by your subjective definition of humanity and now you feel justified in killing them, I'm sorry but that's not proper justification. I do hope you can see how dangerous your point of view is because it puts even your life in danger if logically followed through. All I have to do is be more powerful than you and determine that your life is not viable by my standards and then I'm free to kill you; might makes right.   That's why abortion should be banned, because all human life is valuable by the fact that it is human. If we move the value from the objective to the subjective than no one is safe and we have turned the law on it's head because laws are meant to protect people. But who is a person is subject to the opinion of another. I don't know about you but I never would want to be treated like that.",0
""" I agree that unsafe sex is irresponsible, but people can be taught responsibility in other ways. We should handle this problem the same way we handle other acts of irresponsibility. Give the offender a fine, for example. Force them to attend safe sex classes. Maybe even have a prison sentence for repeat offenders. ""  I kind of like that idea. It's creative and could be efficient. However, the main reason I have always disagreed with you is the because we have different answers for ""When does life begin?"" You believe a human fetus is human at some later point in pregnancy. I believe that it is human life at conception. And that's the main reason we disagree.",0
"You are good at making my point thank you. A question not properly answered never goes away, and equivocating on terms is a poor attempt to cloud the issue.  It does appear you are rather uninformed about fetal development. I do hope you would be more open minded and consider the possibility that you might actually be mistaken.  I only down vote faulty logic :) and insult is no argument, please deal with ihe issue at hand and actually respond to what is said and not what you think is said.",0
"i think abortion is a very bad idea. it's killing someone..   if you didn't want a child, your stupid ass should've used a condom..  chruch is highly agaisnt abortion.  go to the freakin teen clinic your horny ass need a condom! they're free there. -.-",0
"1. I disagree with your definition of life. One must consider both scientific and philosophical perspectives for a comprehensive definition to be made.  2. A fetus does not have all of those features from the moment of conception.  3. I disagree with the assumption that a fetus is a human being. Again, one must consider both science and philosophy.  4. Killing a fetus is not tantamount to murder, in the same way that contraception is not tantamount to murder. The prevention of possible life is not tantamount to murder.",1
"Your feelings of guilt and sympathy towards a fetus as if they're actual babies is illogical because they're simply not babies.   That is not an argument, it is an assertion you have yet to argue the truth or falsity thereof. Moreover, you have not demonstrated how or why emotions are capable of being logical or illogical. So, I am still awaiting a list of illogical emotions.   (Have you heard the expression, “a fool’s errand”? If not, you certainly will once you realize the terms ‘logical’ and ‘illogical’ are not predicable of emotions.)  One more thought, you may want to take the time and research and learn what an ‘ad hominem’ is and is not.   (I need not mention that your statement demonstrates the fallacy of petitio principii. You should research that as well.)",0
You could change his opinion. Or at least show that his opinion is unfounded. It just takes methodical patience.,1
I'm sooo sick of people like you who feel like they have to be contradicted to know that they're getting the point accross. It is ridiculous and is getting on my nerves.,0
"They are not children, so stop victimizing the people exercising their rights to keep or not to keep a fetus. You people are exactly the reason why women suffer from depression and guilt!   I propose we outlaw the systematic bullying by pro-life people. We should treat their bullying behaviour with the same disdain and disgust we treat schoolyard bullies. Leave the women alone, they have the rights to determine what's to be done to their own bodies.",1
"Try pricking a newborn with a needle and see if it has feelings, won't you?   Any creature with a nervous system has ""feelings"", what I am referring to are thoughts and emotions.   No, you're wrong here. The fetus is considered a parasite.   It is both, humans maybe parasites for the first nine months of their existence, but they are still human.    Conversely, when a woman chooses to abort the fetus, she is simply disallowing the fetus to continue living within her.   Thus killing a human being.   The fetus, within the first trimester, is not a person.   You made the point earlier that unborn babies are not human, but rather parasites. Unborn babies still fit the definition of ""parasite"" regardless of what trimester they're in. Do you contend that the unborn baby can be both a parasite and a person at the same time?",0
"adoption is a piece of shit institution. all the kids who would have been aborted get put up for adoption. what now? thousands of more kids getting shuffled around in foster care, oh boy! and by the way, god isn't real.",1
"You couldn't handle giving up a baby, so you'll kill it?  That doesn't make sense. Please review your argument.",0
"But isn't it?   It's not. The popular positions are, but the clear answer is not.   Being for abortion in the case of rape or incest is completely inconsistent. Why would a pro-lifer be for killing an innocent baby in an incident of rape, whereas if the woman conceived a baby with her consent, she is absolutely forbidden to abort the baby because it's murder.   Because pro-life and pro-choice are idiotic. People can say they're pro-life because they don't know what else to say, but if they take a neutral stance they're better off then being rigidly pro-life.  I'll admit it's silly for them to call themselves pro-life when they are not, but they're still being smart to try and go for a middle man. It's not necessarily their fault culture requires that they pick a side.  Being neutral can be hard.   Why the double standard and inconsistency?   I'm not saying it's perfect. If you start with a flawed, rigid, one-sided position you're likely to not get much of anywhere. That's why I will never label myself pro-life or pro-choice, honestly. But that's also why these two extreme should at least have a middle man for middle-man opinions. Saying that we should pick pro-choice or pro-life, which this debate forces, is ridiculous. It encourages ignorance.",1
"I do agree with you on most points, I believe we do share a similar opinions.  However I don’t know if you were raised in the Amish Province in Pennsylvania or Vatican City but this society we will on now, IS sex crazed even if you aren’t. A society raised by bikini models and skimpy clothing isn't a factor of a non-sex crazed society. It’s getting more and more as sexual repression becomes less and less.   Think about it this way, guys think about sex every 3 seconds, that a fact! Girls go out wearing barely anything for sexual is now days.   ""A teen mother is dependent on her own mother. She is in no economic situation to even raise her. She is burdening her network of support, but given proper support can indeed get an education and a wonderful life. ""  This is true for most middle to upper class societies. However I talk mostly on behalf on people on the more downtrodden communities because I used to come from one. Teen mums, who are left with a baby to take care of and rely on their mums for support, don’t always have a reliable income themselves. We can’t assume every household is economically stable enough fit to take another child into their family.    ""Many of my friends came from backgrounds which should of lead them into being crack-fiends according to you; they are not.”  Yes I grew up in one of these neighborhoods and it looks like your friends were lucky. However we have to look at the community as a whole not a small sample. The social problems with teens start can start with the fatherless household, or the mum always working or the poor living standards. Worst of all these affects are only exacerbated by the poor kind of environment the child will grow up in. There will be crime, alcohol abuse and many others. It may not have affected your friends but you have to realize this is where teen disfunctionality starts and fuels the next generation of crime, prostitution, drug pushers and gang members. I always tend to look at the worst case scenarios rather than the best.  I am happy for you friend for breaking that cycle, however again we cant rely on people to eventually just straighten their lives out, you must realize how lucky your friends are. Not everyone will have the same support they did.  If we want to help the community we have to give them all the education they deserve. If they slip-up then abortion should be their next choice after adoption.",1
"I am actually pro-abortion but pro-choice will suffice. Human beings are moral agents, moral agents are moral because we are perceivers and valuers, the ability to perceive and value is only possible when we are conscious. it is therefore our being consciousnes that gives us moral agency.   Prior to and independent of our consciousness (and by consiousness, I mean both waking and sleeping levels), our bodies are only able to be classified as human insofar as moral agency is concerned. The term ""human-being"" really only applies to humans that embody all the distinctions which are sufficient for moral agency. It is only then that we are truly identifiable as human-beings. a hand that is detached is not a human being, an eye, an ear, a heart, leg, etc... these are all just part of the whole, and even when assembled we are not yet a person unless we have the conscious element.   Since consciousness only becomes possible at the onset of the third trimester ~ 26 weeks, it is immoral to kill, what I would then call a child. Prior to consciousness the fetus is a fetus, not having moral agency because it lacks the sufficient condition of personhood. Many people like to think about potentiality arguments with regard to a fetus, that it could become conscious. However, potential doesnt relate to the here and now and are therefore invalid insofar as the moral status of the action (abortion) is concerned.   Potentiality arguments actually are appropriate as justifications contrary to pro-life opinions because they are valid when speaking of a fetus that will not be aborted, this is because it will almost certainly gain consciouness. For females that are too young to be mothers due to their immaturity as humans - generally thought of as anything younger than the age of majority (18) but also could extend to any age since mental and emotional maturity are only related to age in childhood adolescence and young adulthood - the potential life of the child has a 98-99% chance of being very impoverished both developmentally and with regards to being a productive member of society. The potential life will likely suck a lot.   Thus...   If moral agency is not established and the life will likely suck, abortion is the ideal choice. Abortion is an a-moral action (not having moral status) prior to the onset of consciousness. So in light of this people should be having more abortions. I think it is more responsible to abort a child that is unwanted and who's life will probably suck, than it is to not. the notion of responsibility should always be predicated upon the quality of the potential child's life - if its life will likely be impoverished it is irresponsible to have it. ""Taking responsibility for the mistake of not using protection"" is a bad way to think of it.  So I say ...  - Be moral, have an abortion (not a joke)",1
"Really? Give me one reason why? So are you implying that when you were in the womb of your mother you were unworthy of human rights? We are talking about the ""life of a developing human being for your information"".   Life is not ""a life"" intrinsically because it has no proper brain. A mass of cells knows nothing.  Now that I was born, I earned human rights.  Why give an unintelligent mass of tissues or cells human rights?   Why don't you save me some time and read up on that historic case i made reference to?   I don't care about it. The court has little relevance to reality. If it was a scientific journal, I would care.   For your information again we are talking about the cells of the sperm and zygote which when fuse brings about the reproduction of a developing human being. Furthermore scientifically the fetus is referred to as a human organism. Define the term organism for me?   It doesn't matter if the tissue is human. When you donate a kidney, is that kidney ""a life"" or just ""life"" Hmm? A foetus isn't self-aware.  Organism is the most inclusive term for life.   That statement you made is full of arrogance and wrongful judgment. Many of my friends who were born out of poverty or unpreparedness are now successful lawyers, doctors, singers etc? Would you say that they should have been killed as a child too. That does not make any sense at all.   What I said was a rational statement. I still support it no matter how you try to appeal to my emotions.  The simple fact is that abortion culls unwanted offspring from the population. A child should be wanted, and prepared for.  Go ahead. Try to make an argument that an unwanted child or a child raised as a burden are both GOOD things for society.",1
