text,label
"We have an overpopulation problem in the US. In the world, actually. Yes, homosexual couples cant reproduce in the ""traditional"" manner. That's one of their virtues in this society that encourages people to breed like rabbits, natural resources be damned.   And you're now telling me that this homosexual couple that is helping to keep the population down wants to adopt some of the population that was created and abandoned by heterosexual couples, and WE'RE DENYING THEM THAT?   Better no parents than good parents, is that it? If heterosexual couples were already adopting 100% of kids up for adoption then this ""who will they talk to about this issue and that issue"" bullshit might have a shred of credibility, but they don't.   I'm not adopted, but I bet its much easier to have the bird and the bees talk, for example, with an adoptive gay parent - of either gender, than it is to have that talk with the manager of the adoption facility.   I think gays have every bit the potential to be amazing parents that straights do. But seeing as how straight couples leave many children un-adopted, and seeing as how it's obvious you can be a horrible parent even when your ignorant little gender role is filled, i dont know why this issue even needs discussion.",1
FUCKIN' A MAN!!!! literally ;),0
"Yeah, were all the same. That's why we have different names to show the similarities, like male and female, child and adult, old and young. Wow you are so right; there are no differences.  What do you call someone who is out of touch with reality?",0
All three of the reasons you give are just different ways of saying the same thing: it's against your religion.  What right do you have to force your religious views on people who do not share your faith?  P.S. Show me where in the Constitution it defines a family as a man and a woman. Or did you just make that up?,1
"Religion is a large part of many of our country's laws. If you live in America and don't like it then move. If you don't live in America respect his/her opinions. Not just religion goes into it. I find watching two homosexuals making out like a normal couple in a public place disturbing and sick. I know many probably feel the same about straight people but that's just my opinion. Plus, I think it would really confuse children to see something like that.  I'm against homosexuals and homosexual marriage but I believe such things are out of my hands and I shouldn't be violent or insulting with such things just because.",0
"Gay people should get their own thing? I agree. In support, can anyone provide a very good reason as to why black people should have gotten their own kind of marriage? That is also what you liberals would call an ""arbitrary"" or ""capricious"" distinction.  Quite simply people of different races do not get together and they should ""get their own thing"". There's nothing wrong with the name Mixed Union when they are given the same legal entitlements as marriage (pure-race unions, or clean-marriages, of better defined as those marriages which are in keeping with our honourable forefathers of America).  Marriage is a precious institution of our society and only recently in the history of the US has the mixing of races within this great institution been permitted (research yourself how liberal and ""new"" this Mixed Union concept is). The other Great nations of the past also did not permit such mixings; even S. American nations (which do not count as one of those capital-G ""Great"" nations) until recently made explicit laws making sure that those Mixers would GET THEIR OWN THING instead of muddying up the definition of marriage. As other people later put it, and quite logically put it, 1+1 IS NOT 3, IT'S 2. THE ANSWER IS 2. Though, of course, one would argue the real answer is to this problem is 42... anyone with me?  1 Latino + 1 Pure Aryan = DOES NOT MAKETH A MARRIAGE; it makes it a Mixed Union entitled to all the same legal protections as marriage. We do make this extremely precious and important distinction because nowadays our dictionaries are getting muddied with upstart liberal ideas (my god, they want to redefine sexuality and say that men have sex with men... and the women, the pure women as well! it's just inconceivable). For the sacred, time-honored tradition of protecting our dictionaries, we make that important legal distinction.  Yes, that's exactly why we are so passionate about arguing for the non-arbitrary distinction between real marriage and Mixed Unions. We are concerned that 1+1 is not 3, and we are also concerned about the muddying of our dictionaries. And since Mixed Unions have the same legal entitlements as real marriages, my lawyer told me that it does not constitute discrimination and that those liberals are likely to fail at a challenge in the courts. Suckers! Shoulda hired better lawyers, you Mixers!  Oh wait, we're talking about those gay people. Yeah, suckers, you Civil Unioners. I won't call you by your real name, but you know what name I'm thinking for you when I think of you... you non-marriage Unioners!  Separate but equal is just as equal as surely as 2 = 2 or x = x.  btw, with more convincing logic, if a = b and b = x, then a = x. See? Different, yet equal. wow. just wow.",1
"Of course they should. Who am I or you, or any other person to say who can and can't be in love?",1
"The government has no legitimate interest in denying it, the constitution does not, and it even states this, list all rights of a people, there are others than what it states, and the current denial of it is nothing more than a defacto violation of the separation of church and state.",1
Definitely.   I'm quite confident there is no valid justification for banning same sex couples from a legally recognized marriage. Stop being so involved in people's romantic and sex lives. It's honestly a bit creepy.,1
"As I said, emotions are overrated.  Homosexuality breeds disease and moral corruption.",0
"Bhagwad no one is trying to ban single parents, but the facts are most children thrive when there is a mother and farther around ,yes people spit and become single parents but they do not choose to do this, people in gay marriges choose to put any child they bring into there household in to an alien situation to be brought up by to people of the same genderfor there own whimsth this is child abuse and we only allow it to appease the namby pamby equal rights brigade, well what about the rights of the child to be brought up by a mother and farther.,,,,,,,,,,,,WE ARE GLASS",0
"That is exactly the caliber of response I would expect from a homophobic person. Pick a different word? Different from what? Marriage? I don't care if tradition has heretofore dictated a union between a man and a woman because, guess what? Tradition is on the verge of being expanded to incorporate homosexuals as well and it's high time.   We are different from the majority of people that live on this earth insofar as we are only attracted to our own sex but we are also the same in many ways if not every other way. In another post I told you that we have already shown you how we are different and you couldn't or wouldn't accept that. I'm not forcing you or the world to do anything Joe. When the final votes are in and tallied and we win, bit by bit and mile by mile...you and the rest will see you had nothing to fear, nothing to object to and nothing to lose. You and millions of others will see how alike we really are.",1
"and does sex not breed corruption in all forms, sex can breed jealousy and lust, which can lead to anger. and if emotion is overrated why are you here? if you think these thing illogical, then is it not illogical for you to be here trying to prove a flawed point? could you not be doing something more constructive? the logical path is not always the right one",1
"Who taught you how to read? "" If  you don't...""  I was only challenging you to make an actually point. Which, at the time, you were not doing. I didn't actually want you to shut up.   ""And I'm not accusing the country of everything.""   I meant anything. But everything does work, too. Because everything includes anything. And no, I didn't accuse the country of anything or everything. I am blaming your religion for oppressing people. Your religion used lies and fear mongering, in order to change the law via 'democracy', to do so. And that is wrong, in my opinion.  And what lies?   http://www.samspadesf.com/2008/10/ prop-8-lies-and-facts-you-sort-them- out.html    Those were the 'facts' that the Mormon church, from Utah, paid to spread in California. None of it was true.",1
"""As I stated in my previous argument the practice of legal recognition of aspects of homosexual unions is new and unprecedented.""   First result on google: ""The first country to allow same-sex couples to enter into legally recognized marriage was the Netherlands, effective in 2001. Since then, six other countries and seven U.S. states have followed suit, though voters in California revoked it through passage of Proposition 8."" I wouldn't call that unprecedented. If you are going to make a strong claim such as something has never been practiced, you should be sure you actually know what you are talking about. Therefore as I said using traditional marriage as an argument against same-sex marriage is just like using traditional marriage as an argument against interracial marriage.  And your argument about language was really just wordy, vacuous, pseudo-intellectual babble. Words and language change over time. This is a natural phenomenon. Cultures are not stagnant. Marriage used to be between a man and the women he bought essentially. Society changes. This does not equate to a destruction of language.   ""What proponents of the phrase ""gay marriage"" demand is that the rest of society be forced to accept their own standard of the meaning of those words. And they seek to force this by attempting to enshrine their own particular minority definition upon the majority.""   You mean, just like interracial marriage? If you can't see the comparison, I'm really sorry.   ""Even at their peak, the Nazis never had a majority of political affiliation, they took power as a political minority, but look what havok they wreaked upon their own citizenry and the values which they imposed by force upon the majority!""   Yes because the LGBT movement trying to gain civil rights is exactly like the Nazi regime.  I don't think you read 1984 very carefully if you think anything in it can be applied to being against same-sex marriage.  And I find no logical pathway for how same-sex marriage could lead to ""a state of total decay and ruin."" That's some class A fear mongering right there. Do you work for NOM?",1
"Yes of course! because gay couples give immoral example for the future generation!  Nature didn't give them an ability to give a birth to the child, and they also were born thanks to the WOMEN! Don't make children feel uncomfortable",0
"I appeciate the support and must admit that I had been debating back and forth with hellno and initially thought your response was from him so I may have been harsher than I would have been otherwise. Sorry for that, but hopefully I can clear up the FFC thing with this post.   FFC basically says that one state must recognize the marriages of other states   this is where you are mistaken - the FFC says Congress can prescribe the effect of one state's laws on another state including saying that a law passed in one state has no effect on another state (DOMA).  The reason DOMA might be unconstitutional is not the FFC, it is the equal protection clause. Here is the CA ruling in the case on Prop 8 that Dubois and Olson are taking to the Supreme Court (the Plaintiff's case starts on page 5).   https://ecf.cand.uscourts.gov/cand/ 09cv2292/files/09cv2292-ORDER.pdf",1
Then we should change the definition.  --------------------------------------- --------,1
"Most children look up to their parents, but that's because the parents are taller ;)  Also, I find it hard to believe that someone would chose to be gay. I mean, that's a hard life to live.",0
"The Homosexual community continue to adopt children! This is training these children to grow up and be gay themselves! Children are being brainwashed to say oh well look at my 2 moms or look at my 2 dads! it must just be okay or normal!? Children are being taught sinful inmmoral behaviors today that will destroy this country in the near future!!   Yes, because it's much better if these kids remain orphans. Besides the fact that there is not the slightest bit of evidence to suggest that children raised by homosexuals will become homosexual. Or that we even have reason to fear such a thing.",1
"I don't like the way this question is phrased.   People should be ""allowed"" to be with whoever they want. And they're going to. Even if we decided to be unconstitutional and dissolve the separation of church and state how would you enforce peoples personal relationships? So naturally people should be legally allowed to  be with  whoever they want.   But that doesn't mean we have to change the definition of  marriage . The protection of marriage is about protecting the definition of marriage by law. So it's not a question of gay people being oppressed.   So ""gay marriage"" does exist in some states. So it's more a question of should the definition of marriage be changed at a national level. Why? Marriage is a religious thing. So it all seems kind of ironic. Most People for gay marriage are not religious.   It would be a good compromise if they formed some other type of union. I think they just wan't what they can't have. It's like two children and a toy.",1
"ah, but still no evidence of your own,   ""Gays are basically women with cocks""  ever heard of the sacred band of Thebes?",1
"1st off, the bible is not hte government, the two should be separate, that is the point of the constitution, if you get rid of the consitution, you kill america in one fell swoop.   2nd, when i was younger, i knew a kid with lesbians for parents. he was fine, it didnt make him gay, it didnt make him anything other than normal. he was just like all the other kids in high school. something you seem to be missing, is that ALL relationships, especially those with children, have one person who take the feminen part and one who take the masculine part. the gender doesnt actually matter, unless you plan on showing your ""parts"" to your child, in which case, yes, they will end up messed up bc you have mentally scarred them.",1
I don't have the stats on that but logically I should think it would lean toward the adoption...although in my own case I've heard the horror stories of my daughter growing up as an adoptee...it wasn't pretty.,1
"If your username is a reference to Isaac Asimov, I'll have you know you are exactly the kind of person he disliked.   A) Well shopping at walmart may be inherently sinful according to someones religion. What is your point?  B) It is mostly spread through unprotected sex. Just because more heterosexual couples use protection to avoid pregnancy and therefore have a lower incidence rate of aids, does not mean it is a gay disease. Gay or straight sex is not the issue, it is whether or not you use condoms. And speaking of your beloved bible, although you may not be Catholic, the pope's recent statement that condoms do not work and make the aids epidemic worse is going to directly cause the deaths of thousands of people.",1
"No silly, silly person.  Having children isn't the reason people get married.  LOVE is the reason people get married.",1
its their choice not the states. so what im bisexual myself,1
should a couple not covet to adopt a child that has no parents?? would that be covetousness or charity?,1
"They have every right to get married as anyone else. If they love one another, why should we have any say in whether they can get married or not?  So it isn't a traditional male-female wedding. Why do you care?  No one is forcing you to go, and quite frankly, I'm sure they could all care less about whatever opinion you have anyway.",1
"it spoils children's psyche, because they will see that other children have male father and female mother.",0
"I don't support number one because it means that the rights of the opponents of same sex marriages are being trampled on   - less so than any of the other civil rights battles that have ever been fought - when it comes to equal access to the ballot, the opponents could at least say their votes would be diluted by expanding the pool of voters - in this case the rights of the opponents will not be diminished in the slightest.    I would fight against number two because I'm for states rights   do you believe each state should have the right not to recognize any marriage - for instance the states that had laws prohibiting interracial marriages?    the word marriage has a religious aspect to it    Actually, I would contend that this is a very widespread misconception. Marriage is actually just a social arrangement. Many religions have tenets related to marriage, but marriage can exist completely outside of religion. The government doesn’t (and shouldn’t) use any religions rules as the arbiter of what is acceptable in terms of marriage (we do not have laws requiring dowery, or that fathers of wife’s who could not prove their virginity pay the husband 50 sheckles, or that wives obey their husband as if he is god, etc.) We take our morals and our common sense and our constitution and some to a consensus on what should be legal – e.g. we allow divorce for more than just adultery because we found practical cases for divorce other than adultery (spousal abuse, etc.)    Anyone who bothers to argue with someone who denies them the pursuit of happiness gives that person the right to do so   The right to be treated equally under the law is already being denied. Equality isn’t being denied because people are talking about it – it is certainly the opposite.    If you think that a piece of paper is going to somehow make things any different, think again   Equality under law is more than just a piece of paper – social security benefits, health care, tax and court treatment, etc. – gays are taxed equally but receive less in government benefits than heterosexuals.",1
"Can anybody against gay marriage make an intelligent comment without involving God in it? We are not required to believe in God in this country! If you start talking God, then my question will be -who's God? Yours? And how about mine? Who's God is right? Etc... This is the best about this country -God does not have legal rights here.",1
i'm a christian and our doctrines says that gay marriage is not permissible,0
"Hurt is a broad term, but if to be taken in the context of marriage the main aspect of this union are the people participating in it. Given this fact, since they choose to marry each other regardless of orientation or gender, it definitely doesn't hurt anyone.   People in contact with these gay couples might disapprove of their status but other than having their ideals or opinions contested, in no way are they distinguishably hurt per se.",1
"That's not really accurate, no. Your body doesn't fight against the production of a male featus. Around the 7 to 12 weeks period, the male featus is exposed to testosterone, which aids in the development of male features and typical male brain development. If this testosterone exposure is in any way hindered, it will cause the male baby to be more feminine.  I can't claim to know any reasons why younger siblings are more likely to be gay, unfortunately.",1
Why shouldnt it be? The only thing different to traditional marriage is the fact that it's two people of the same sex getting married. I don't believe in all this guff about people calling it a civil union or whatever,1
I believe that they should be able to because it is their right. Just like we have the right to marry one another they should be able to. How about this put yourself in their shoes how would you like it if you were in love with the same sex and you 2 decide to get married but you couldn't then what? You would be pretty mad wouldn't you? I know that I would. So to me I think they should be able to get married. That's just the way that I see things though.,1
"Homosexuality is legalized voyeurism, thus making homosexuals more equal than others. Homosexuality is not an Identity, but more resembles Dissociative Identity Disorder without the memory lost. Once you have the ability to change your sexual orientation as has been proven in our recent past (gays becoming straight and vicei versa) it's a choice. If Africans had that choice during the time of slavery Jim Crow laws would have been obsolete. The logical conclusion to address the imbalance to our society would to institutionalize unisex toilets. This would open the doorway for sexual deviants to molest your children and womenfolk with their eyes once they don't touch. I was once told that in a perfect world unisex toilets would be fine, but our society isn’t. Nature, Nurture, Genes or Hormones, we were given two (2) boxes, male and female and 99% of us have been equipped to know where we belong. Thus we need to have the self-control and discipline to stay in those boxes. If you need help to bridge the gap between what you ought to do and what you are doing, welcome to the human race. Iron is supposed to sharpen Iron. I will follow the debate attentively for your objections.",0
differences are  likely  to have been  parameters  likely  to  in a group of  90  volunteers  Just a quick glance at 'the most compelling evidence' shows it's nothing really that stable.  But atleast it shows they agree with me.  Gays are basically women with cocks.,0
"""That guy who was engaged then ""turned gay"" was already gay. Society told him he wasn't gay, that's why it took so long to figure out.""  Lol, see again, I am flabbergasted that it is impossible for you to accept that someone might have an opinion different from yours.  ""Please give me an example where society tells anyone to be gay.""  One example of society telling someone they're gay? You! You just did! To Joe. If you want another example look at any showing of a gay person on a TV show. If you act like x you are gay.  ""Please give me an example where society tells anyone to be gay.""  The right to vote is being stolen in CA. Twice the majority of people voted to define marriage clearly and twice the homosexuality community has tried to overturn the will of the people by using judges. The pursuit of happiness is in the declaration of independence and not the Constitution. If this is the justification for the right to marry whomever you want, it also justifies everything else you can think of, so long as it makes the pursuer happy. There is no constitutional right to marry whomever you want. Every citizen is equally protected with the right to marry a member of the opposite sex. If you're gay, you have the right to marry. So again, what right are you being denied? Visitation rights are already granted in the state of CA, as are inheritance and all other rights of married couples, es per Gov. Davis in 2000.  ""Really? So no gay person has ever been killed for being gay?""  African American people have killed white people before. Does that make all black people murderers? Of course not. The fact that some nut-case has murdered a gay person before does not make everyone who believes homosexuality is wrong into a murderer. Are you in fear for your life often? If so I am sad, but I sort of doubt it, that's just not the way the world is anymore (in this country). Are you afraid to express your opinion about this topic? I doubt it. I am. If I tell people what I think, I LOSE MY JOB. That's why I post here anonymously :)  ""The Mormon and catholic churches, but especially the Mormon churches, spent millions trying to deny a group of people a human right""  Marrying members of the same sex is not a human right. Sorry. Until you can show me what human right is being denied, I don't know where else to go with this. As far as the donations go, the Mormon church DID NOT DONATE A DIME. Neither did the Catholic church (I think, I'm not positive about them). MEMBERS of these churches donated to a cause they believed was right. They have the right.  I have no problem with protests. I have a problem with vandalism, violence, riots, assault, disenfranchisement, and attack of religious liberty (suing to remove tax exempt status of people who disagree with them). I was opposed to it when the homosexuality was attacked and mocked and derided; I oppose it now when they do the same thing to their enemies.",0
"I'm pretty sure you didn't understand my point, so allow me to explain myself. Homosexuality is found throughout nature, in numerous species. Therefore, calling homosexuality unnatural would be misleading (at the very least).  You are correct that we do not have the same genes as fish. But as I said earlier, homosexuality is prevalent in nature, and therefore must be genetic in all of the species I named (including many mammals, and some primates). Therefore if humans were not born homosexual, then this would make our species an exception.  None of this matters however, because we have studied humans, and homosexuality is  not  a choice. It has to do with a combination of genetics, and hormone levels in the womb.",1
"For those who are against same-sex marriage, I dare you to give one RATIONAL reason why it shouldn't be allowed. Without brawling biblical recitings.  If you say they can't because you say ""It was not adam and steve"", you have no point. Adam and eve were not married at the first place. So the fact that they were a male and a female, is a worthless point. It has nothing to do with marriage. If you believe in that story, consider that they have 2 sons, and still they are the beginning of mankind. Hallo incest!  I myself don't believe in the bible, so I don't care what it says anyways.  If you start brawling about Leviticus, you should think then that, in god's opinion, all sins are equal. In the bible, eating shrimps is a sin...  If you say that it shouldn't be allowed because they can't produce any offspring, you have no point either. If you claim that, well you should also forbid straight marriages with no offspring... I think gay marriages would let the divorce-rates go down, what about that then.  There is scientific proof, some animals have a gay lifestyle. And animals don't have a conscience or can't reason. Therefor being gay isn't a choice.   I truly believe that marriage is about love en caring between two loving beings. If they can express that, they should be married. No one could stand in their way with a rational reason.  And I am sure that evolution will ensure that close-mindness will be abandoned.",1
What would you do if a gay couple adopted your brother? Or why not you? There are many people who aren't gay that are not allowed to adopt and they'd be good parents.,0
"I can not decide for myself, I FOR or AGAINST ...  On the one hand, if the child is taken from an orphanage ... can he better still be in the family than there ...  On the other hand ... will grow if they are ""normal"" child? normal in terms of sexual orientation ... (although, of course, the word ""normal"" probably not very correct)  Respect family values ​​... I believe in the value of such families are not lost, there are the same values ​​as in ordinary families.",1
"yeah i agree with him, but i don't have any tolerance for it. its supposed to be between a man and a woman. it is their sacred right given to them by God.",0
"Procreation is not the reason most people have sex most of the time, very rarely is it so. What is the logical reason when heterosexual couples use condoms?   Emotion and Logic are not distinct. Logic builds off of Emotion, our reasoning is basically preemptively applied Emotional evaluation. For example, as a young child we touch the red coils of a electric stove; we associate that experience with the emotional response and though our reasoning when we see something glowing we think that its likely hot by inductive generalization. With out emotion we would have nothing stopping us from touching the next red glowing thing we see and our hands would be very burnt. Emotionally, we don't like pain.   One of my oldest friends is gay; if he one day wants the legal rights granted by marriage; he should be able to have them even if the other consenting adult in the contract is male. Personally I wouldn't mind marriage being abolished, perhaps replaced with a contract that legally incorporates someone into your family, without the religious and sexual undertones of marriage. Marriage IS NOT a religious thing, its a legal thing; ifs its religious then government needs to stop recognizing marriage and view it as a private religious practice.",1
"Love, not hate. I don't even have words for this awful ""debate"" you just made.",1
I believe that gay marriges should not be allowed because the meaning of married is sacred between a MAN and a Woman.,0
God made man for woman and woman for man thats all I got to say.,0
"That you operate outside social norms you are classified as a Deviant. Your anus or a plastic/steel/wooden rod is not a sexual organ; therefore using them in a sexual act should be considered abnormal, shouldn't it? Having anal sex is like trying to eat food with your eyes (it just was not design for that). The normal curve is used in all fields of studies to classify what is acceptable and what's not. It also determines when mechanical plants are to be changed, unearths systematic errors and blunders. Of special concern are systematic errors, which are frequently caused by miscalibration. This error in a system also produces normal curve, but skewed. Thus, shifting the goal post thereby making previously deviance behaviour acceptable. That’s why you (ChadOnSunday221) can no longer see that gay marriages are immoral and unethical; it was a slide of hands. Attempting to make us believe that homosexuality is an identity and not a choice was the tactical manoeuvre. Where will this post be in the future, who knows? Chad we may wake up one morning a discover that rape, child porn, sex with animals, lowered age of consent, etc. are now social norms.",0
"Your ""consenting adults"" requirement doesn't hold water because that can be legally changed as well. In the old days the age of consent was much lower.  The point that I'm trying to make however is that the best definition of marriage is exactly what it currently is because it is very specific. The whole purpose of language is to add clarity, not to obfuscate the issue. If you want a word to mean the union of two human beings, then come up with one. Don't obfuscate the language.",0
"In order to oppose gay couples being able to adopt you have to prove beyond any doubt that it causes long term harm to the child. Otherwise there is really no grounds on which to stand against this.  In fact I know many Christians who believe homosexuality is wrong that don't oppose gay adoption. It actually provides an increase in the demand for adoptions, which lowers the number of abortions performed. Win-Win!",1
"There you go again. I disagree with you, so i'm a bigot. If someone thinks anyone who disagrees with them is a bigot, what does that make them? (I'll give you a hint, it's a word you just used)  The irony is that I honestly didn't give a damn about gay marriage before activists started to attack everyone who disagreed with them. My little sister was afraid to go to school for 3 weeks during the prop 8 vote. I think the problem is that the gay community thinks that discrimination is having people think they're doing something wrong, and that's simply not discrimination. The entire issue of gay marriage is centered around the idea that you want everyone not just to tolerated you, but to tell you what you're doing is ok, and if this doesn't happen, it's discrimination to you.  Once again that is the decleration of independence by the way. Life liberty and pursuit of happiness. No one can show me in the CONSTITUTION where it guarantees the right to marry, and that include the tyrannical judges who base their decision based on what they think should be instead of what the law is. You know what that's called, when 7-9 judges (or really 4 or 5, since it's never been more than a simple majority) go against the constitutiont to pass a law they think is right? That's called tyranny. Do you support tyranny? What if it wasn't in your favor? What if those judges said gays should be burned? That's why there are checks and balances.   I think the real problem here comes to two points that will always divide this arguement.  1) you believe homosexuality is like race: something someone is born with and has no control over. The opposing side believes it is action realted, because someone is not gay, somone is living a gay lifestyle. The problem is a word symantics one. If you define gay as attracted to members of the same sex, than it's a moot point, because that person is not limited in any way. But if being gay is having a relationship with a member of the same sex, than it has become an action, and thus is not afforded any special protection because it is action-oriented. All of this is moot in my opinion because no matter what you still have all the same rights as straight people, but your arguement rests on it entirely.  2) Marrying whomever you love is a basic right. This just isn't true. If it was, than what about pedophiles. Studies show many of them are born with these feelings. What about serial killers? We know they're born that way. Obviously these are extreme examples and gays and serial killers are in no way alike, but I use them as examples to show that this arguement cannot stand up legally. And besides, it's just not in the constitution.  I am not a bigot. 90% of my friends are gay, and they're my very best friends. If you can pass a law that gives you the right to marry I am all for it. I may even vote for it if people ask me nicely instead of yelling at me. But I have been opposed for over 10 years to people manipulating courts to get their legistlature through.  I know you think it's a right in the constitution, or you think it should be. It's not, so make it one! This vote failed, but not for long. By the time my generation is completely in charge, it will be legal the right way. So hope for that instead of bringing down our country's established system with judicial legislation (as if it could sink any lower).",0
good strategy - I hadn't thought of just picking the other side and making a stupid argument - way to help illuminate some of the ludacris things people on the other side tend to say. hopefully that is what you are doing.,1
"Many studies have proved that parents sexuality has no effects on the child's sexuality. and your ""family morals"" are already in danger with a 50% Divorce rate. Don't blame it on the gays Just because the rest of America is so morally indecent. And if ""God"" (I'm atheist, and I even spelled your God's name right with a capital ""G"") designed us to have different sexes, than why is anal sex one of the largest forms of sex in America between hetero-sexuals in america? i doubt ALL of those people are atheist, liberals, or Democrats.",1
You make a point against gay marriage by claiming that it would inevitably lead to man-dog marriage or daughter-mother (gay AND incest) which is wrong. There is no logic behind this reasoning. The question is whether gay marriage should be allowed for the gays to benefit from exactly the reasons you claim you have no problem with(insurance and inheritance). The question is if a gay marriage hurts anyone in any way. Which you haven't addressed in the slightest.,1
"What difference does it make if they wed or not? They live together, they engage in coitus - what does it matter if they marry?",0
"KMKJFNJNJNM KFKEIHUUBNG N DJUHEJNBJ DF IKJIBDFNJSHDL,LKROE IHHJASFNJK",1
"I think the argument of sanctity of marriage is horrific.  If you make yourself a loaf of bread and eat it day after day, will it taste any worse if someone else on another planet also gets to make his/her own loaf or bread and eat it?  No it won't. Will the loaf you eat be any less nutritious if someone else on a remote planet also does the same?  No.  Ergo sanctity of marriage is nothing but jealousy of marriage in disguise. You only want marriage for yourself so you can have something that someone else doesn't.  GROW UP KIDS! That kind of behaviours is criticized in kindergarten when a bully wants to have a playground ride only to himself.  Not that I support marriage, I just support everyone's right to call their bond marriage. It's such a stupid trivial childish crap, but since people take is seriously, then I suppose I have to too.  [edit]Hmm, I already used that argument on some other debate, except that I used beans instead of bread.",1
"I love sarcasm ;)  Everyone has their own reality. When I came to this country I had a choice. I could keep my language my culture and all of that crap or I could assimilate, leave all of that behind and live the good life. Guess which I chose? Life is full of choices. There's give and take. People that only take...... make me feel uneasy.  The gay community is  uncompromising  when it comes to this issue of marriage.  check this out:   http://www.createdebate.com/debate/show/                                        Is_it_better_to_offend_than_allow_ yourself_to_be_placed_in_an_ uncompromising    Maybe we should continue over there since it's getting crowded over here.",1
"Gay couples are just like straight couples. You tend to fully judge, what you don't fully understand.  Gay parents get things done. Just like a modern straight couple might have a ""Mr. Mom"" who stays home, while the wife goes to work, doesn't mean that that couple wont be good parents.  There are many untraditional families who make it work. Just because they don't have to body parts you find fit, doesn't mean they can't raise children.  One father can take on the role of the mother. He can be feminine and caring, loving et cetera. These ""roles"" you place on parents are just an illusion.  There is no one, right way to raise a child.",1
"The only way it could possibly ""hurt"" anyone is if someone let themselves be hurt by this upcoming acceptance of Gays into society. We had the same issues with blacks integrading into society and women getting voting rights. The only reason it could possibly hurt someone is if they have a stubborn view on the world that makes them believe gays are in the wrong and should not be allowed the same rights as heterosexual people. ""History must repeat itself because we pay such little attention to it the first time."" That is what is happening right now.",0
This should not even need to be debated.  You cannot deny people equal civil rights while using their taxes to support the very government that is oppressing them.   Religions still have the option of blessing whatever unions they feel conform to their dogma.   What is so hard to understand about separation of church and state? Our elected representatives need to check their theology at the door and uphold the law.,1
"I've never seen an argument for ""no"" backed up by scientific evidence. You'd think they'd notice that, but morons take to bigotry like fat kids to cake.   1. Gays are not confined to rigid gender roles as straights tend to be. The ""outsider perspective"" tends to give LGBT's a more astute view of society, and a frankness that's rare in straights. Give me AN EXAMPLE of how two male parents would be worse than a man and a woman.  2. And no, it won't make the kid gay; There is no evidence to support that. There's also no evidence linking homosexuality with pederasty. There is no evidence to link gay households with problem children. Sorry, you're full of shit.  3. The adoption screening process is excessive. And that's awesome. It means the average adoptive parent is far less likely to be abusive or neglectful, and they are  guaranteed to WANT the child, unlike many straights .",1
"So from all of that, you continue to call me names, show your pride, and insist that I am a blind follower of my religion.   I'm not perfect, my mind  is  open and just about all of your assumptions about me are wrong.   I told you this would be pointless.",0
"Taking in the worlds resources into consideration, I believe that a drop in population would do the world a lot of good right now.",1
"First of all, separation of church and state means that the government actually can't make Christianity or and other religion marry two people of any gender. If you'd like to discuss the Bible, what about the verse that says God hates clothes made of blended fabric? Hope that shirt you're wearing isn't poly-cotton! Or the one where it says you should never eat shellfish? Or the one that explains how a woman must be a virgin for her wedding to be valid? Half the marriages in America are moot there! I'm not even touching your second paragraph because it makes very little sense to me. If all you've got is a short from South Park, I think we're done here.",1
If two consenting adults love each other and want to make a life long commitment of marriage they should be allowed to do so.,1
"Sorry Jake. i don't want you to feel like you're being picked on or ganged up on. Some of these people have really pissed me off and that's not easy thing to do but I have to side with them on this issue...... but only to point. After that, I'm back to fighting them. There's a fundamental difference in their argument that just sets me off.",1
gay adoption should be legal even if it is not good universally (biological parents are also not beneficial universally).,1
"OK, I'll go on record. homosexuality is  not  a choice.  Having said that, I disagree with any court that claims marriage is a right anymore than driving a car is a right.  When I say something is ""a right"" I mean a God given right. For example, the right to pursue happiness. Gays are free to pursue happiness. Freedom is another right. Gays are free.  The U.S. cannot tell me who I can and cannot marry because I am the one who decides who to marry. The U.S. may not recognize my marriage but that doesn't impede on my decision (who to marry) nor does it impede my happiness. The only thing it impedes is any benefits I would be eligible for if the U.S. recognized my marriage.   A country has a right to decide what it will or will not recognize. The decision as to what it will or will not recognize is based on the majority. Anything else is just the tail waging the dog. A situation where the minority rules the majority and that is not right.  During the American Civil War, both sides had roughly the same number of people. Enough to sustain the war for 4 years. If one side had had more troops than the other, the war would have ended much quicker.   Eventually the side against slavery won. Eventually the North had enough people on its side to constitute a majority and end slavery. Slavery did not come to an end because it was immoral. Slavery came to an end because  the majority  did not want slavery.  Same thing with suffrage. Women did not get the right to vote because it was the right thing to do. Women got the right to vote because the majority of the people wanted it.  Currently, the majority of the people do not want gay marriage. If they did, gay marriage would be legal. I expect that to change in the near future. Any attempt to force the majority into some thing it clearly does not want is wrong.  The supreme court handed down their ruling. And yet, it is not the law of the land. Why? Because the majority does not want it. The supreme court's decision (without the sanction of the majority) is moot.  Now, you can go and fly in the face of reality and scream and shout, ""But the supreme court said...."" and you still wouldn't get any further than you are today. I, on the other hand, recognize reality for what it is and proposed an alternate solution around the problem. A solution that you said gay groups are pursuing.  So, you can dispute me all you want. It wont change a thing. Marriage will only become a right when the majority sees it that way. Until then, it is not a right. Regardless of what the supreme court says.    You can't legislate morality.",0
"Ah, OK, I get it..... you want to have the last word ;)",1
