text,label
"Ahhh, yes. Of course everyone who does weed will do other drugs. Clearly you don't know anyone who smokes weed and your just reciting the DARE propaganda they told you. If something harmless like weed can lead to something dangerous like meth, than drinking milk leads to vodka. Not everyone who smokes weed is stupid enough to try any other drug. And you don't build up tolerance and NEED something. I know tons of people who smoke everyday and get better grades than non smokers, haven't tried any other drugs, and are less zombie like than someone spouting out propaganda someone told to them.   And btw, all my friends who smoke are usually A LOT more interesting than people who don't.",1
"The only health danger is the tar, which can be practically eliminated with vaporizers; legalization would open up a larger market for vaporizers, increasing demand, increasing competition and bringing prices down so that the market expands even more. Also as part of the condition for legalization the government can provide tax breaks and such for such companies, to decrease the only serious health risk and to improve the economy.   If the purpose of a law is to give as much freedom to people without allowing those people to neglect or abuse others rights, then what right is being threatened by marijuana usage? So called ""hard drugs"" can lead to many social issues and can actually be directly correlated, and scientifically shown to be part of the cause of right violations. Marijuana has less correlation to such things then the few currently legal drugs. Marijuana is unjustly prohibited.",1
"Yes, yes, yes, yes.  I think we could save so much time and money just by treating Marijuana like a mixture of Cigarettes and Alcohol.  You don't smoke in public places.  You don't drive while under the influence.  And we can tax it. I'd bet it would still be cheaper than today. It wouldn't be such a risk to transport and sell, and more people would be doing it.",1
"yeah, so all the stupid people can be stoned in their house instead of out on the streets with a picket sign.",1
Interesting point. But that would most likely make things worse. Because then we'd have individuals growing their own for sale and no enforcement against that.,0
"Alchohol affects the Brain and Mental System in a similar way to Marijuana but the story that Marijuana kills Brain cells has been disproven Alchohol definately does. The addictive properties of Marijuana have been over exagerrated Alchohol is way more addictive, as is Tobacco",1
"Ok that is fine, good explanations. But if they legalize weed and see how much of a problem it becomes then make it illegal again, it will only make things worse. Remember prohibition? I've never done any drugs myself, sure I've drank my share of alcohol and I'm not even of age to do so, but I'm not a drunk. And I wasn't calling you a pothead, I was saying it in general. I just feel it'll cause more problems in the long run with people becoming ""addicted"" to it and needing help to get off of it. And as far as it goes for medicinal purposes, marijuana does not cure anything in which many people try and use that excuse because they think it does. It is for the sole purpose of numbing the pain in cancer patients in which they can switch to other alternatives and also making patients hungry so they eat more and gain weight on their sick bodies.",0
"Why do people care so much that other people smoke weed in the first place? They're not that person, it's not their life to throw away or whatever they are going to do with it.",1
"Sure, if negative health effects are funny. It  has  been proven that marijuana has various health effects (mostly psychological). The most common being it influences the brain in such a way that lessens the brains ability for logical thinking and memory.",1
"I hardly ever drink. I really don't see the point. You literally are feeling the effects of a poisoning of your system and a hangover is usually just dehydration sickness. It's a pointless drug that people are allowed to ingest because it makes them stupid, but many do seem to enjoy it.   Recently a bill was introduced into the California Legislature that called for the legalization of Marijuana in the state. In the bill it stated that the industry created from this would bring in more that a billion dollars in tax revenue. That's just the tax revenue it would generate and just in California.  As to your point about private growers:  Do you grow your own food?.... I rest my case. It's a matter of convenience. Some will do it ,yes, but most won't.  And people can and do grow their own tobacco. I have a few friends who carry around a bag of tobacco and rolling papers for cigarettes precisely for the reason you stated. Personally, I find cigarettes to be even worse that alcohol. The only positive your system ever feels from a cigarette is the quench of a physical addiction due to the nature of the substance.",1
"If I could type an emoticon of eyes rolling, I would. Consider my eyes rolled. If you want to talk about gateway drugs, let's talk about alcohol and tobacco, the two legal, harmful drugs that lead people to try other ones.   ""There are many people who don't smoke pot because it is illegal""--This is an argument for the efficacy of prohibition, which, if we're being honest, is fairly ineffective. I could just as easily argue there are many people who smoke pot in spite of it being illegal. Does either argument address whether or not it ought to be legalized? No.   Marijuana has no business being illegal when it is less harmful than alcohol, a drug that is not only legal but used by a large portion of the population. Alcohol poisoning kills people every year, as does drunk driving. Marijuana cannot be overdosed on, nor does it make people over-confident or belligerent.   The latest marijuana ads have been more accurate than in years past. ""We didn't shoot anybody. We just sat on Pete's couch"". Granted, the point is made, marijuana users are less likely to be active. Then again, we could make the same argument about cable television watchers, couldn't we?",1
"Altarion I have never and plan never to smoke pot, but I know plenty of people that do smoke pot.  Weed is not physically addictive like cigarettes are, pot does not make people stop caring about their lives at all. Drugs like meth can do things like that as well as heroine or cocaine but not marijuana. Jane can be considered a gateway drug and in a lot of cases jane is a lot less harmful that alcohol is to our bodies. Pot does not do anywhere near as much damage to those around us than what alcohol does, getting high is just like a boost for the day. I know students that are in the top of my sophomore class that smoke pot regularly and are within top 20 out of a 600 student class.  The only thing I see that could come out of legalizing weed would be that since Americans already spend their money on weed now why not tax the shit and bring the US gov some extra pocket change?",1
"Who are you to tell me what I ingest?   If I want to snort cocaine, why can't I? It isn't hurting you.",1
"In your description, you have stated  ""Many studies have shown that Marijuana doesn't hurt your body as a whole as much as alcohol and other drugs do.""   So, if doesn't hurt your body, what is the big deal for recreational use? People should have the choice just like people choose to eat fatty foods and drink soda. Studies show how those items are harmful to the body. Diabetes, and stroke.",1
"I can't argue your personal experiences, so I won't. I missed your link, sorry about that.   Your link provides no specific references to studies or specific scientific data. It simply makes statements. For example:  ""Although it has yet to be proven conclusively that heavy marijuana use can cause irreversible loss of intellectual capacity, animal studies have shown marijuana-induced structural damage to portions of the brain essential to memory and learning. ""  And even within those statements, nothing is conclusive. You'd think after all this time at least SOMETHING would be conclusive, no? Here's some conclusive evidence on a legal substance, Alchol:   http://www.uleth.ca/alcohol/ affects2.html    ""Serious disease of the liver and pancreas, and damage to the stomach and intestines can result from excessive use of alcohol. ""  By the way, I hold a perscription, grow my own stuff (legally, mind you, and it never ends up anywhere outside my home), and when I don't have my own I have very trusted friends who grow it. In addition to that, there are many trustworthy dispensaries (essentially a pot store with a menu, etc.) here in California that I can safely get access to clean medicine.",1
"I don't think the stigma will change before it is legalized.  .  If it was, everybody could see that is is less dangerous than alcohol for sure.",1
You sir are the reason the Republican party is in the mess that is in. Instead of engaging in policy debate you engage in ad hominem attacks and ridiculous and incorrect generalizations. Please educate yourself.,1
"How could you be so ignorant to do drugs anyways? The one thing that a drug targets is the brain, it alters and cripples every thought, it kills people, it depresses them, and marijuana fits in all of those positions. And drug users do this for social mobility? Comfort? And isolation? It seems very pointless to me, and it will affect everyone around you because anyone can be a victim. I support to end drugs.",0
yes do it cuz many people do it and the law dosnt stop it from happining so they brake the law so we might as well just legilize it.,1
definitely could use the taxes.................................. .....................,1
"weed should be legal.  it's the safest ""drug"" there is and it's ridiculous that alcohol and cigarettes are legal and killing people while marijuana is illegal and hasn't killed anyone.  plus it doesn't have any serious side effects, just makes you more relaxed and sometimes you think about things that never cross your mind while sober. i think the government has no right to dictate the way we live our life and what we do in our spare time as long as we're not hurting others or vandalizing property.  there's many other reasons why i think it should be legal, this is just a few of them.",1
"marijuana should be legalized in our country and also government must produce it itself. Kazakhstan has a really big resource of marijuana in the South, in ""CHU"" and that place is really famous around the world. So, I think that my country can earn really big money, and it's better to earn it, than to exhaust it from citizens.",1
"Wait a minute. You actually believe that I'm against the legalization of marijuana? Dude, being a pot head is not a bad thing in my book.",0
"I was aware that you were for the most part joking, I just get a little annoyed when people say that people who do weed are stupid (not that this is what you said).  As for music, I can give you a whole list of artists and songs that were influenced by marijuana. My favorite example would be Bob Marley but there are many others.   I would say that the reason you know more stupid people than smart people that do weed is probably because there are more stupid people in in the world than smart people, but then again I don't know who you hang out with so I can't make a judgment.   If you look at most collages, especially liberal ones, you will find a significant portion of the student body either has tried or regularly uses marijuana. What this says to me is that there are a significant amount of intelligent people who do use the drug.",1
That is a Great site man,1
"The answer to the question, does marijuana effect the brain? Marijuana does not effect the brain in damage, but it can alter in functions. Marijuana effects the perception of time, distance, and speed. It upsets motor coordination, causing unsteady hands, a change in gait, uncontrolled laughter, and a lag between thought and facial expressions. Sexual functions can also be disturbed. Short-term memory deteriorates. In early stages of the use of marijuana, some users will suffer from nausea, vomiting, and diarrhea. Most users may find that when they are high the whites of their eyes and facial skin become red, and the pupils dilate and become sensitive to light, increase in appetite, and a dryness in the mouth and throat. What all these effects have in common is that they result from changes in the brain's control centers, located deep in the brain. ""Deep brain functions separated from conscious thought processes. The deep relay centers feed information to the controlling mechanisms of the consciousness."" So, when marijuana disturbs functions centered in the deep control centers, disorienting changes in the mind occur (I think that is right). The user's psychomotor coordination becomes impaired. One may suffer or develop illusions and hallucinations, have a difficulty in remembering events which just occurred, slowed thinking and a narrow attention span, ""depersonalization, euphoria or depression, drowsiness or insomnia, difficulty in making accurate self-evaluation, a loss of judgment, and mental and physical lethargy."" 123helpme.com  This make you want to smoke mary? :) cus it certainly doesnt apeal to me.",0
"""If you want to smoke weed, don't make the argument for decriminalization.""  -WHAT? WHY? Any step towards legal weed is a good one.  Both decriminalization and legalization both have many numbers that show it's beneficial effects on society. Oh, and if you didn't notice, legalization DOES decriminalize it. They are not mutually exclusive.  And yes, many people want to get high on cannabis. That's why we're here. If you can come up with a good reason why that should be illegal, I'm all ears. So far, I haven't heard anything. People using drugs is not bad, we do it all the time (caffeine, Tylenol, Vicoden). People using dangerous drugs is bad. If you can prove that pot is dangerous to society, I'm all ears. No one has been able to do so. Ever.",1
Political reasons are the ONLY reason that this drug is still on the same list as heroine. Useful both as a medical drug and a recreational one. The side effects are not as severe as alcohol. Marijauna also contains less harmful chemicals than tobacco!,1
"Instead of wasting money monitoring and prosecuting offenders, let's turn that frown upside down! I'm a supporter of legalizing marijuana and allowing for regulation and taxation of the industry. You'd think Frito-lay would be all over this.",1
Thats the creepiest thing I have ever seen.,0
"Popular sovreignity is the cornerstone of democracy. Purely on the grounds of this, the overwhelming public support for the legalisation of marijuana, should it be legalised. A question of legality should be totally devoid of any of the the potential benefits or problems since our political system is not based upon paternal justifications.  This aside, the overwhelming benefits to society is enough even for a clearly paternal government to legalise. Even though these have already been stated, I will reiterate: the economic savings of such legalisation alongside the proven fall in consumption (note statistics from Portugal's decriminalisation) provides a clear justification if this government did have our best interests at heart.",1
i think it would be a perfect thing for the Gov't if legel. Pot heads would still buy it for any price and it would help lower our debt. But if it were leaglized it would need to be controlled and stuff. its still dangroud and adictive like beer and cigrattes,1
It would be good for the economy. We could tax it. It would be great!,1
Lol! You compiled every false wives-tale and common misconception in the book.,1
"I believe marijuana should be legal for many reasons. First of all it is proven that it helps with different things medically such as when going through chemo it gives you appetite, it helps with pain control etc. Also i feel personally that alcohol is more dangerous then marijuana. I have seen many people killed from drunk drivers and it is a shame that so many people drive drunk. But, i have never heard of anyone dying from smoking too much weed, killing someone from an accident because they smoked weed, or anything like that.. Marijuana is a natural herb and it is legal in many other places and could possible make some money for the country if legalized!",1
"Absolutely, with restrictions of course. I don't personally use it, or have any real want to, but I don't think it's any worse than alcohol or cigarettes.",1
Absolutely not. It is a drug not a pain killer. And if you say yes tell me one good reason WHY!!!,0
"Oh! And P.S. I didn't down-vote you, just sayin'",0
no its the governments job to create a safe productive land for people to live on... it is not the governments place to control personal aspects of my life that would have no affect on anyone else... the problem with government is that it is all about special intrests... the only reason weed is illegal is because some asshole from the logging industry got up in front of congress and lied through his teeth so hemp manufacturing wouldnt destroy his profits,1
If everyone smoked the world would be a much chiller place :),1
"I'm not going to restate all of the reasons that it should be legal said above me, but honestly, it should be legal.  Anything that grows out of the Earth should be legal to do whatever you'd like to do with it.",1
"Following your arguments:  1. Don't people still smoke cigarettes on the street?  2. Don't people still drive drunk?  (Just because you set these rules doesn't mean people will follow them.)  3. Marijuana would not be cheaper than it is today. If the government had control over it they would make the price way higher than it is at street value. And this wouldn't stop drug lords, do they not have cigarettes on the black market at dirt cheap prices? Wouldn't you buy from someone growing themselves at a cheaper price to avoid a tax? How does that stimulate a business let alone the whole economy?  4. The last thing we need is more people doing it. More people making it a problem for themselves, more people ending up in rehab at the governments expense. In fact I hate being around people doing it. They're so slow and stupid with their dumb eyes all squinted. I want to slap them and give them a good shake to snap out of it.  Your points have got to be the typical pothead's standpoint on this issue and it's not good enough, sorry.  Legalizing is not the solution.",0
Great argument Burke! ````````````````````````````````````````,0
"Marijuana is believed to be a stepping-stone drug that can eventually lead to addiction to heroin, cocaine and other harder drugs.",0
"Actualy Drugs dont do this... Prohibition creats a black market for drugs... If they were legal and the government focused on harm reduction, there would be less of a problem. Look at the netherlands... Drugs have been legal for a quite a while now and results have been nothing but successful. Oh and if you want a more American example... look at alcohol prohibition...",1
"You say that, ""What I don't like about weed, is what it does to people,"" and I think that's exactly why people like it.... because of what it does to people ;)",1
"Although some people may say the marijuana gives you a ""great time"" and ""picks you up off of your feet"" when you are feeling glum, legalize it and we will have the same problem that we are currently having with alcohol!   Alcohol is legal in the U.S. for those who are over the age of 21, but then again, even those who are proclaimed ""mature"" enough to handle drinking still abuse that privilage! The same will be if we legalize marijuana! And for all those hippies who think that we should make it legal I have one thing to say to you: ""GO DOWN TO MEXICO! I MEAN, MARIJUANA IS PRACTICALLY LEGAL DOWN THERE AND ITS WORKING OUT JUST FINE! ¡Aquí venimos THIRD WORLD COUNTRY!"" So go FUCK yourselves hippies! I don't know about the rest of you, but I do NOT want to live in a country like Mexico! That's why I live in the USA baby!",0
"""Make the most you can of the Indian Hemp seed and sow it everywhere.""  - George Washington  ""Hemp is of first necessity to the wealth & protection of the country.""  - Thomas Jefferson  ""The prestige of government has undoubtedly been lowered considerably by the prohibition law. For nothing is more destructive of respect for the government and the law of the land than passing laws which cannot be enforced. It is an open secret that the dangerous increase of crime in this country is closely connected with this.""  - Albert Einstein  ""The powers not delegated to the United States by the Constitution, nor prohibited by it to the States, are reserved to the States respectively, or to the people.""  - The 10th Amendment  God said, ""Behold, I have given you every herb bearing seed which is upon the face of all the earth.…To you it will be for meat."" … And God saw everything that he had made, and, behold, it was very good. (Genesis 1:29-31)   ""Now the Spirit speaketh expressly, that in the latter times, some shall … speak lies in hypocrisy … commanding to abstain from meats which God hath created to be received with thanksgiving of them which believe and know the truth. (Paul: 1 Timothy 4:1-3)  ""When I was a kid I inhaled frequently. That was the point."" - Barack Obama   ""Why use up the forests which were centuries in the making and the mines which required ages to lay down, if we can get the equivalent of forest and mineral products in the annual growth of the hemp fields?""  - Henry Ford  ""Penalties against possession of a drug should not be more damaging to an individual than the use of the drug itself; and where they are, they should be changed. Nowhere is this more clear than in the laws against possession of marihuana in private for personal use... Therefore, I support legislation amending Federal law to eliminate all Federal criminal penalties for the possession of up to one ounce of marihuana.""  - Jimmy Carter",1
"We just need to hotbox this atmosphere, yo.  Get 'errybody all wavy n' shit.",1
Yeah...................If the president says so!!!!!!!!!!!!!!!!!!!!!!!!!,1
"Sounds like your blaming everyone but your Ex! sometimes we as humans have to take responsibility for our own actions. He was looking for a high and he was going to get it either from a drug dealer or over the counter cold remedies, making Marijuana legal will not change this.",0
"I used to be a stoner. I have scoliosis also and have had muscle relaxing injections.  They made me more uncomfortable and took 6 months to wear off. And too much pain killers makes you constipated , which is never good for a bad back.  Getting high would work wonders until coming down , then as my body would get negged my back muscles would hurt more.  But , however my grandfather , when questioned as to why he had a 6ft mull plant in his yard , answered that he ate the seeds to relieve headache.  I dont know .  But i do know that its only a gateway to other drugs , depending on the enviroment of and the willpower or lack thereof of the individual.  Drugs are readily available in just about any city or suburb or country , not everybody takes them .  And even if they do smoke pot , it may be only occasionally and or they may detest the use of other drugs.",1
"The amount of money that the feds post fighting the war on drugs is nothing compared to what they would gain if they legalized, taxed, and regulated it.",1
"Some powerful interests that feel threatened are the ones who back prohibition. Any fucked up law you want to understand, find out where the money is. Marijuana could have a chance at overthrowing several markets: hemp clothing lasts forever; cotton deteriorates quickly. Same with hemp paper. It may be able to be made into efficient fuels. And anyone who's ever tried it knows how superior it is to alcohol and tobacco. And it's a weed. Anyone can grow it. That means no exorbitant profits for large farming companies.",1
"Pot is by far one of the least harmful drugs out there and it is probably more helpful than harmful. Legalize it, regulate it, tax it and the prisons will have room for real criminals.",1
"I disagree, a gateway drug means you get high and in-turn want to get higher by any means necessary so you move on to another drug. I have known kids who smoke pot and move on to moms medicine chest, no dealer involved.",0
"For twenty-five years, researchers have searched for a marijuana-induced amotivational syndrome and have failed to find it. People who are intoxicated constantly, regardless of the drug, are unlikely to be productive members of society. There is nothing about marijuana specifically that causes people to lose their drive and ambition. In laboratory studies, subjects given high doses of marijuana for several days or even several weeks exhibit no decrease in work motivation or productivity. Among working adults, marijuana users tend to earn higher wages than non-users. College students who use marijuana have the same grades as nonusers. Among high school students, heavy use is associated with school failure, but school failure usually comes first.",1
The problem is that people under the influence of marijuana are more likely to commit crimes.   There is not a single shred of scientific evidence to support this notion.,1
It's less dangerous than alcohol by all accounts. Plus it would deal a huge blow to the cartels.,1
Yes pot heads help the economy by eating chips and going to 7 eleven for slur-pees. Stop building jail cells for people who like pot. It's about time they loosen up.,1
So I guess legalized LSD is out of the question. ;),0
"http://www.latimes.com/news/local/ la-me-pottax24-2009feb24,0,7534269.story                                           ""By some estimates, California's pot crop is a $14-billion industry, putting it above vegetables ($5.7 billion) and grapes ($2.6 billion). If so, that could mean upward of $1 billion in tax revenue for the state each year.""  So you can doubt all you want but it has already happened and I want this industry taxed...",1
Please explain to me why that is such a great argument.............,1
YES.....weed is the way to go......It would be AWSOME if weed was legal////////,1
"Marijuana has medical benefits in relation to diseases like cancer, AIDS and glaucoma. It is especially helpful in the treatment of patients undergoing chemotherapy. Hats off to states like California that have initiated the move to legalize the drug, at least for medicinal purposes.",1
"I immensely doubt that a single drug can possibly bring peace to an entire planet, so no.",0
"No, I have seen people do stupid things under the influence of marijuana, like attempting to drive a car while blazed out of their minds.   Do you support a ban on Alcohol?   I am only trying to demonstrate a principle, not suggesting we illegalize everything that causes people to lose jobs.   Well, the principal you are trying to demonstrate doesn't help your argument, when other invalid conclusions can be drawn from the same line of reasoning.   ""According to the 2008 NSDUH, marijuana accounted for 4.2 million of the estimated 7 million Americans dependent on or abusing illicit drugs. In 2008, approximately 15 percent of people entering drug abuse treatment programs reported marijuana as their primary drug of abuse; 61 percent of persons under 15 reported marijuana as their primary drug of abuse, as did 56 percent of those 15 to 19 years old."" -National Institute of Drug Abuse  About 9% of frequent marijuana users will develop a dependency. That's a lot of people if you open it up to the whole nation.   I would really like to know what this article defines as ""dependency"" because I happen to know that marijuana does not produce withdraw when it's use is ceased.  In the broad sense almost anything can be addicting, or abused. I could abuse Tylenol, but that does not mean it is inherently addictive. So please define your terms here.   Rather what I am saying is that it is only common sense that it can be a contributor to crime.   If Soda was illegal, then drinking Soda would be a contributor to crime. It's only ""contributing to crime"" because it's illegal.   It most certainly does. There have been many deaths directly linked to marijuana use. Car crashes are a common way in which people under the influence of marijuana harm themselves, and others.   Legalizing marijuana does not necessitate repealing ""driving under the influence"" laws. Driving while high, would still be illegal, but recreational use in the privacy of one's own home should not be illegal.",1
"I really hate drugs, but honestly, I'm tired of waging war on high dealers and hobos and kids who cave in to peer pressure. The prison ruins their lives and we're wasting so much money by doing this.",1
"I  reeeeeallly  hate when you put words in my mouth. I didn't say a single thing you attributed to me in this rebuttal.   I hope this is the product of tangential thought, and not a conscious effort to shift the discussion away from what you can no longer defend.  In response: When you're making assertions about their effects on musicians, firsthand experience goes a long way. Especially in discussions of (as yet) qualitative distinctions between two modes of creative catalysis.   I'm not saying musicians who don't do drugs are better. I do know that the greatest innovators have almost all been drug users.   I couldn't tell you whether abstainers are holding themselves back, I'm not fucking psychic. Drugs have different effects on everyone. If I had to guess, I would say yes, they probably would be a tiny bit more creative if they tried certain drugs. Note that this belief is  not mutually exclusive  with the idea that drugs aren't needed to be creative.  You know, if it sounds too stupid for someone to have argued it, why don't you read back over it and see if they really did? I'm still in utter disbelief that you think I said  all of that BS .",0
"http://www.createdebate.com/debate/show/Should_Marijuana_be_legalized    http://www.createdebate.com/debate/show/Legalization_of_Marijuana_3    http://www.createdebate.com/debate/show/                                        Legalization_of_Marijuana_4    Just three out of countless, countless debates on this topic. Find something new to talk about, people! On a side note, yes, it should be legal.",1
"No marijuana does not kill brain cells, this has been disproved time and time again. The only study that proved anything about the relationship between marijuana and brain cells showed that it hinders the growth of cancers brain cells while leaving healthy ones alone.  I'm assuming since you are against the legalization of marijuana just because ""a drug is a drug, plain and simple,"" that you support the prohibition of alcohol and marijuana.  And what exactly do you define as a drug? Just something that is illegal? Then your argument is even less intelligent. It should be illegal because it is illegal?",1
"marijuance creates LACK of concentration, not an increase of concentration!   Marijuana is addicting, no matter what you say. If made legal, it will become a competitive market just like any other thing. (At least for those who don't grow it). That would mean there would still be [illegal] sellers, as they would be breeding more powerful strains to get more powerful amount of THC levels.   The more powerful it is the more addicting. Substance abuse is a health problem. We already have a huge health-care industry centered around alcohol/drug abuse. You want to add to the list?   The Tobacco Companies wait in anticipation so they can start packaging and selling to more idiots. That's right--I'm talking marijuana. No doubt they pay for studies to try to prove that marijuana is ""harmless"". They see big dollar signs, just like with tobacco.  The FDA would have to get involved to ""put a limit"" on ""acceptable"" drug levels. They would also have to enforce these rules, And just like with alcohol, they have to watch for ""bootleg"" sellers who try to sell dangerous products. Everyone will (still) want their piece of the pie.  Once legal and commercilized, competition will be fierce so at first the price will be low, but just like with gas, they will slowly squeeze you dry.",0
"Prohibition has been unsuccessful many times in history, just look at what happened during alcohol prohibition. It causes crime to go up because of the fact that it is illegal. The black market profits go way up because you can't legally obtain it, which causes violent crime to increase because of the existence of the black market. Prohibiting drugs also makes it ""forbidden fruit"" and taboo, which is a big reason a high number of teenagers and young adults use drugs.  Doing drugs is a victimless crime and it should be a person's choice what they put in their own body, not the government's choice.",1
Yes. Prohibition doesn't work. The most effective way to make something irresistible is to forbid it.,1
"nah, if they legalize pot, there would be no fun in smoking it. its fun because (???) IT IS Freaking ILLEGAL, which is frikin cool. Plus government would have to find another way to put black people in jail, and also they would have to release those black people that are curently in jail for pot posession offense and such... white men will never allow it... it is a way of control, man. make it illegal, then make somehow black people sell it, then catch those black people put 'em in jail. once you been in jail there is lesser chance you will find decent job, thus leaving job market all to white men, going back to pot sellin, then all going round and round.",0
even though i am not a user i still believe that pot should be leagalized. not only will it help bring it us out of our major debt but will stop violence over drugs. we shouldnt put people in jail for smokin pot when we have murderers all over the country. We have to pay with our tax dollars to house those so called criminals.,1
I think it could but it would meen everyone being stoned at the same time which is illogical because we'd need some straight people to make snacks for the rest of us,1
"The drug use in Amsterdam is lower than it is here. Given your argument, how do you explain this?  References:  http://drugwarfacts.org/cms/?q=node/67",1
lol my argument is basically if weed is legalized more people would drive and raise kids high. Which of course is not good. Is that clear enough?   I was being sarcastic.,0
Marijuana is a devil plant. Haven't you ever seen any propaganda?,0
"Are you kidding me? The media is one of the heaviest smokers of marijuana. I mean, just listen to the news some times. I swear, those people are on drugs!",1
"Do not be fooled by the multi-party politricks system which is often tied to selfish gain and short term ends. Which like the ancient kingdom of babylon seeks to impose its views by force at the expense of the majority to benefit the minority. Many of those in position of power to regulate laws are often helped along the way financially by the fat pockets of alcohol and tobacco lobbyists, whose industry continues to thrive because of their economic dominance which is being used to suppress the tree of life (marijuana), which if became legal would affect the corruption drastically on alcohol and tobacco which have been proven by medical research to pose a far greater threat to the health and well being of the population in comparison to the the healing herb of cannabis. So no I will not drink the cup of devils, but will continue to partake of the healing herb of marijuana which makes life pleasant even in the most trying conditions, for the life experience itself has manifested my legal right protected through the Charter of the United Nations which upholds the noblest aspirations of man without any distinction of race, sex , language and religion. My right is my right, just as a man has a right to drink wine or beer, which consequently is often brewed with Humulus lupulus (the hop plant) which only it and cannabis are of the same herbaceous plant group of Cannabaceae.   'Wine is a mocker, strong drink is raging: and whosoever is deceived thereby is not wise' Proverbs 20:1  ""Since in the scale of creation all men are born equal, it is imperitive that all laws should be equitable in their application, for what is the foundation of freedom and the reasons that men cherish it, if they are not equal before the law. The answer is clear to all of you."" HIM Haile Selassie I",1
"People have the right to do what they want in America, so long as they don't harm others. Furthermore, if they want to do that, there is punishment enough.",1
"it is better for you than cigarettes. not to mention anything you inhale through your lungs can be harmful so why not have it too? people are gonna do it either way why not have it? plus, weed is grown by the earth therefore by God, in god we trust(on every dollar bill). hmmm.. sounds to me our four fathers knew what they were talking about.",1
"Drunk : Drivers, Parents, etc - check   High : Drivers, Parents, etc - hmm got some, need more.. Lets make it legal!!",1
"well i do see how you could perceive cannabis use as a ""cop-out"" or a way to escape life, but with me it only motivates me to go to work, in high school it made study more, and generally just gives me that drive to enjoy life. How can this be bad, honestly... the only derogatory thing it does to me is a bit of coughing, proven time and time again to be less harmful than any form of smoking tobacco(pipes, cigarettes, cigars, etc.). You said yourself you've never tried it, this may be a bit blunt for you...but how can you make any judgment on the subject without any experience in it whatsoever?!?",1
"Recent studies that were highlighted in the BBC3 UK documentary ""Should I smoke Pot?"" showed marijuana is actually more dangerous than I previously believed. The really interesting point the documentary highlighted was the risk of psychosis from taking the drug where the THC content was very high. In one session a test subject rated a 14 for psychosis, it was highlighted that a 1 or 2 was normal and above a 4 was generally considered to be in the ballpark of the schizophrenic.  Why am I bringing this up when I'm against criminalising the drug? The answer really lies in how people get hold of marijuana in the first place. People will, no matter what the law tries to enforce, use marijuana for recreational and medicinal purposes. With that said these users have no real access to quality control over their drug. They can get hold of very high THC content skunk which can quickly make them paranoid and prone to all the negative effects of psychosis. Where they may be better choosing a much lower THC variety imported.  If the drug were controlled, distributed legally and taxed. The levels could be monitored, the dealers, many of whom are dealing in harder drugs and offering those up too would be out of business overnight. This would sever the link some users have who are suggestable to moving onto harder drugs. Also de-criminalising the drug will make it easier to treat people who do end up abusing it and need help. If you have a drink problem today, you can turn to friends and family as well as your doctor. If you're a ""druggy"" you're very unlikely to get any help from anyone, making any problem you might develop possibly worse.  With everything legal and marijuana available in cafes (as they are in Amsterdam for instance) the public can be educated on what the real side effects of the drugs are, what the benefits are and have the ability to choose wisely on various strains to find one that suits that person. Just as I might end up finding out I prefer shandy when I go to bars. A mixture of beer and lemonade which makes it less alcoholic.   Finally I think the children would benefit too. If it became socially acceptable to smoke pot in special cafes open only to adults then children would not have easy access as they do now with all the street dealers around.",1
"It really helps when I am thinking about how to respond; if I can poke holes in my own argument, so can (almost) anyone.",1
Actualy its proven that marijuana does not kill braincells.... in fact if anything recently it has been shown to be HEALTHY for your brain.. Recent studies have shown that a chemical found in marijuana reduced the size of cancerous brain tumors in lab mice,1
"Isn't that funny...I don't think your question had anything to do with HEMP being useful. I used to be a weed smoker in the 60's, 70's and 80's along with other things offered along the way. I never really drank so pot was a miracle to me. I've thought about it for many years and today we know a great deal about what we inhale or ingest than we did back then.  After all that wonderful thinking I came to the conclusion that weed should not be legalized because of the abuse factor and not for any other reason. If I was still out there partying like I did years ago, I'd probably enjoy a few tokes for a nice buzz and although marijuana itself does NOT lead to other drugs, in the wrong hands a person with an addictive mindset/personality WILL go past the joint or two over the week-end. Pot laced with what have you will send you reeling and there is plenty of stuff out there to lace it with. For the safety of all, I would say no, don't legalize it with the exception of those who are terminally ill and have been prescribed it to calm them and take away some of the pain.",0
"Geez, you're a true idiot. For one thing, I have a college degree, two professional licenses, make over $80,000/year, and I enjoy MJ. I have many friends that are the same. Oh yeah, and some of them are Republicans. So next time, try some facts, not just what you learn from your ma and pa in the trailer park.",1
When it runs dry we just load it and fire it up again!!!!!,1
"Considering so many people are so down on the fact that cigarette companies even exist I think it ridiculous that people want to legalise something that has four - seven times the amount of tar (the cancer causing agent) in one cone than in one cigarette, you inhale deeper, hold in for longer and lose the ability to make proper judgement, drive a car, or become paranoid, or if your lucky enough to get the really good stuff, think you are dying. And if it was legalised you could guarantee it would be lower in THC. If you want to smoke legally, go for a trip to Amsterdam. I'm sure there are alot of positive aspects such as taking it of the black market and taxing it (monetarily) and do agree on most grounds, but if you take a look at the outcome in the long run, I don't feel its a good idea. It may free up the courts from drug busts, but it would fill the courts in people selling to the underaged,as with cigarettes and alcohol, people suing over cancer claims, insurance problems, and the list goes on. Also I don't think cops are evtremelly hard on the dope smoker, but they can use this to get someone off the streets that are under suspicion of other harder crimes. I say, keep it illegal.",0
"Legalize it tax it, it could be the answer for our debt crisis.",1
