,text,label,ground_truth
396,"you have got to be kidding me. ""...to start doing things that a gender should not do"". why shouldn't they get married? how is it hurting you? just let people feel the way they want to and stop being so closed minded. what do you care if a guy likes a guy or a girl likes a girl? so what? and how DARE you call gays crazy! my aunts are gay and they are the most loving people i have ever met. they are smart, driven, talented, and have contributed greatly to our world and there is no reason why they should be discriminated against. besides, people do other unnatural things as well.. like medicine, technically it is unnatural because our bodies are supposed to have the immune system adequate enough to fight off all diseases. so would you consider those who have to take meds to survive unnatural?",0,1
397,"okay, first off ""i am sure you will be dealt with when your time comes""? seriously? im sure god doesn't damn people to hell for posting their opinions on creatdebate. and secondly, why would it be a mistake that god makes gays? what's wrong with them?",0,1
398,"first of all, your enlglish is horrible my friend, i can hardly understand what you are saying. and secondly, some people are born gay and can't help the way they feel. god created people so technically he also created gays. besides, where in the bible does it specifically state that gays shouldn't marry? show me the passages to back up your ridiculous argument",0,1
399,"actually, most people who are gay are born gay and cant help it.. God created people so I guess one could say he also created gays. besides, whats so wrong about being gay? how does it hurt or affect you? why do you care about other people's love lives?",0,1
400,"really? if people already are gay and become married thats not going to lead to an increase in the ammount of gays. plus, i think the world needs a bit of a population decrease anyways",0,1
401,Holy crap how narrow minded and rude omg wtf is your problem. Ask yourself this if you were gay would you want people saying that to you. Think about thing before spraying your B.S all over this site.,0,1
402,People need emotional backup and it doesnt matter if it's with a boy o a girl. And really who's it affecting.,0,1
403,"So let me get this straight. Their lifestyle denies US citizens of Life, Liberty and the Pursuit of Happiness. So your argument to combat that is to...deny homosexuals (also US citizens) the chance of Life, Liberty and the Pursuit of Happiness.  Hmm, seems a bit contradictory.  I guess we should put a stop to divorce as well. Also higher rates of depression and suicide, effects children, decreased well-being, etc. Are you going to argue that should be abolished as well?",0,1
404,"Yes, gay marriage should be legal. Civil unions are not the same as marriage and despite what everyone tries to make you think, those unions don't give you the same rights and privelages. The only thing keeping them from marrying are some long dead morals from hundreds of years ago. You know, the same morals that kept women and blacks from having any power in this country as well.",0,1
405,"If there is such a thing as god, owong, and god made man and woman, and man is sexually attracted to other men and this is against that god's will, then yes, god made a mistake.",0,2
406,"Actually, there are a number of cases cited in which homosexual behavior is a byproduct of childhood sexual abuse.",0,2
407,"Homosexuality or, gender disorientation is a mental condition. Weather it be environmental, or genetic, because someone feels as if a specific kind of behavior is ""natural"" does not make it so. I know I am going to get some blowback from people saying it was removed from the DSM and you are right, however the facts show that this was done under extreme political pressure and not because doctors dont believe that it is in fact a condition.   You would not help a schizophrenic individual by giving them two cups of tea, one for them and one for their imaginary friend, so why then would you support two men or women getting married? This is what I dont understand. Can homosexuality be treated, maybe. Can it be studied, not objectively as Homosexuals dont want to be fixed they want to be accepted which I completely understand. However, you can accept the behavior without condoning it and this is what America is saying. Yes, you are free to do what you want, but we do not recognize it as being healthy and no, we will not legitimize it by recognizing it through one of our most wildly held social traditions. I believe society as a whole has this right and its important that we do.   On a separate note, I dont think the state should have anything to do with making laws with regards to marriage or recognizing them, however I stand by my original premise that at least attempting to correct the behavior is better than condoning it.",0,2
408,"Words are very powerful Jessald. Try walking into a crowded room and yelling fire, or walk through Watts, Los Angeles and yell out the ""n"" word.   Homosexuality is an act of gay sex, not gay love. Two men or women can love each other and not engage in gay sex. I have many male friends I have known for a long time that I love very deeply however I am not sexually attracted to them.   Men sexually attracted to other men and vice versa is a type of sexual disorientation. It happens all throughout the world in many different species however humans have the ability to correct behavior as apposed to the animal kingdom which is in some ways what makes us stand out. It can be the result of childhood or adult trauma, genetic hormonal imbalance's, environmental variables, the list is endless.   Forget throwing fuel on the fire, lets start researching the causes of homosexual behavior and find ways to treat the condition instead of pretending like its a matter of choice because to be honest, I dont know any Gay men who would choose to be gay in todays social climate.",0,2
409,"Truth is, why do men and women WANT gay marriage? I mean, there is no point in doing a marriage if its going to be real gay. I mean, who wants to see to men walking together jolding hands and kissing? That's just constipated. :/",0,2
410,"Truth is, why do men and women WANT gay marriage? I mean, there is no point in doing a marriage if its going to be real gay. I mean, who wants to see to men walking together jolding hands and kissing? That's just constipated. :/",0,2
411,"God didn't make man or woman you inbred  Adam and Eve have kids, then what?  Their kids have kids with each other, then their kids, and theirs, and so on  Religion is a joke for uneducated people who couldn't explain the sky, the sun, or why we don't fall off the other side of the world",0,1
412,"Yes of course it should  No majority ever has the right to decide the life of a minority, which does no harm to anyone  It was that logic, which cause the slave trade and while you still decide how others should live then they are slaves  ""Why don't you try and use the art of persuasion to convince my that a lifestyle that causes early death (@45yrs of age) high rates of infectious diseases, depression and suicide is really a good thing. And that it is some how the more loving thing to do to let someone destroy their life.""  - Find one single gay person over 45 should be impossible then?  - straight people can catch those same diseases, they just have better access to healthcare without being discriminated against  - depression and suicide again cause by discrimination and the struggle to accept yourself as different in a world with so many biggots and small minded people  - The above quote was wrote by a clearly retarded person who would have owned a slave, voted against womens and black peoples rights and can't see that being gay is not a disease, it is natural and present in over 500 species  Gay marriage would not and cannot harm straight marriage  It is proven that gay marriages are more stable and that the most suitable family environment is actualy with two lesbian mothers  If anything harms marriage it is straight people like britney spears and people who pass their prejudice onto their kids",0,1
413,"If you believe in God and use him in your argument then you believe clearly that you are inbred - and that can only strengthen your biggoted argument  We will have gay marriage, with each new generation it gets closer as the old prejudices die off a little with the old biggots who pass them to their children  We will win, its just a matter of time until you die and your kids make us legally equal",0,1
414,"We can reproduce and we do  The fact of population is that there are currently too many people for the Earth's resources to handle  Gay people represent higher adoption rates to clean up the mess of straight people, to lower the population of people having children they cant care for  Gay people have been around since the times of the Romans and will continue to exist in the future  As it is now countries like the UK, Portugal, Spain and even Pakistan have or are overtaking America on Gay rights  The Americans didn't act on Womens rights until others challenged them to  They didn't act on slavery until challenged  And they won't act on Gay rights now even though there are many gay women and black people challenging them  Gay people pay taxes, they are entitled to the same rights",0,1
415,"all you got to say ha,i couldn't find more from you even if i wanted. before saying god said that and that and that,why dint you prove the existence of god at the beginning,then prove his capacity to say something then prove our capacity to understand him...and if god can talk to humans and we can interact with him that would mean he is no longer god because he loses hes main essence.",0,1
416,if you go deeper in psychology and genetics you will find that the causes of homosexuality are still unknown meaning that your argument is only a theory wish means its irrelevant and unproven.,0,1
417,"if 20 percent of children that are born are homosexuals means 80 percent are not ...the percentage cant be altered into saying the 20 percent will influance the 80 and there would be 100 percent homosexuals...tht is totaly absurd. the gay people will marry gay people and the straight would marry straight people as simple as that.allowing the gay people to get married wont alter the fact of their existance it will alter your conception of their existance. preventing same sex marriage is just like racisme,slavery,despotisme...do not ask for your own rights if you cant ask for the right of an other human.",0,1
418,"ha ha you so funny why don't you read Freud or any other psychologist before you throw us more none sens.mental condition means the mind isn't capable of using reason wish is so wrong as many homosexuals have the same capacity as straight men.political pressure O_O u insane,how could the political pressure remove it from the dsm? if it did, means everyone supports homosexuality because politicians translate the opinion of the majority...wish means we wouldn't be arguing about it now.schizophrenia doesn't mean you see 2 people that is so superficial...u talked about treated,studied,cured...what you think gay people are like your lab rats ...if you are homophobic from Ur parental education deal with,gay people are here and they will stay here all you can do is wine and say none sens in the end the will be accepted when all people start to think rationally.",0,1
419,"omg what are you saying that if gay people start getting married there wont be anymore procreation...are you like 5 years old,the laws of attraction wont differ if gay men are getting married or no,that will only make a difference for gay people straight people will not be affected. either way gay people wont make other people gay,so procreation is still gonna happen. your point of view is so silly and has no sens. and by your logic it means that homosexuality is a plague wish is so wrong,how can you explain the existence of a gay person then? a woman and a men no???? if your friend is gay doesn't mean UL be infected or everyone around him will be gay that is so absurd. go read some more psychology people before you get influenced by your instinctive reason that was forged by ignorant individuals.",0,1
420,gay marriage is not the right option becuase it affects the future generation.,0,2
421,this change comes in child age so children dont know what it right and what is wrong for them.. so they violate the law of god to marry the same sex.,0,2
422,"1. You really spelled faggots wrong.  2. Saying ""fags"" is rude and demeaning.  3. By saying that everyone who voted ""yes"" is a homosexual, you are being ignorant to the world around you. I myself am not gay, but I do have friends and family who are. There is no difference between heterosexuals and homosexuals besides the gender of the person that they love. And if God did create all, then why did he create homosexuals? I'm sorry that you are to arrogant to realize this.",0,1
423,"“Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abridging the freedom of speech, or of the press; or the right of the people peaceably to assemble, and to petition the Government for a redress of grievances.”  Marriage is both an expression of freedom of speech and religion. By denying homosexuals the right to marry, the United States in violation of the First Amendment. Also, for those who claim it is against the Christian faith: If God was the creator off all, then why did he create gays?",0,1
424,"Men can be attracted to Men.. BUT... Gay Marriage shouldn't be accepted. Think about it, What will happen if Gays are accepted? There will be an increasing amount of Gays. That will create population decrease everywhere, and that's going to lead to an end in the human population.",0,2
425,"It's not a short term effect... It's a long term effect.. It's not like a natural disaster, but like a plague",0,2
426,"Actually its been scientifically proven that the reason people are attracted to the same sex is usually because they have more of the opposite hormones that their sex is supposed to supply. For example. Say female hormones are x's and male hormones are P's well if a male and a male are interested in each other the male produces more x's then p's. Nothing wrong with it, it's normal and it human. Nobody is born perfect and nobody is born flawless. If a man and a women are together awesome! if a women and a women are together great! if a man and a man are together then at least they can act like more of a man then most straight guys can. They aren't afraid of people who are against them they just want to be happy and go for it.",0,1
427,"No you misunderstand what I said I meant that there is nothing wrong with being different and that its normal to have problems either mental of physically and nobody needs shots of any hormones. (wouldn't work) Also it doesn't matter if they want to have sex they are obviously not going to go right in front of you and do their business. So like I said stop paying attention to those really stupid details... you're obviously one of those ass hole guys who find it ok for two women to make out and two men can't. If a man is born with all his essentials than HE IS A REAL MAN! Pretty sure gay guys have junk in there pants just like you do. They bleed red like you do and they pee, eat, burp and pass gas like you do!",0,1
428,"I believe Gay's should be able to marry I'm not gay... However I have a guy that I've been with for over 2 yrs that I would do or give anything for. I see that as an example... if someone were to tell me that this man I spend my time with everyday and plan to raise a family with in the future was illegal... I would riot honestly if any GOOD human being knows what its like to absolutely love someone, then you also know what its like to imagine them being torn away from your arms and how much it hurts.  If honestly you can't let two people love one another then what gives YOU the right to even love someone?!  I don't want to hear the ""Well it says in the bible!..."" No... shut up just stop right there because I've read the bible and I've read the commandments NOT one single time did it mention that two people of the same sex could not love one another! If you think its the work of the devil then SHAME SHAME SHAME... on you. Because I do know that in the bible it DOES state as a commandment even... THOU SHALL NOT JUDGE! If that's all you can do with your life is tell someone they don't have the right to love then it is you that will judged by god himself and if you don't believe in god. Then I'm sorry you have nothing to believe in but picking on others to make your life complete only makes you lower then the dirt on the ground.",0,1
429,"I agree with this statement! It's true... we are adults and some of you may not want to see two men hold hands but honestly I think it gross to watch a man and a women suck face in public. I don't like watching public affection both gay and straight. So if any of you are just saying that gays have no right to be married only cause you're afraid to see them kiss... do what I do when I see a man and a women make out! Ignore it and go about business were grown adults and the only thing majority of adults have to say is ""Oh My God two people kissing!"" Grow up act your age and move on!",0,1
430,Well considering we have a OVER populated planet already instead of having to rule how many children a family is allowed to have like China. Why is more gays a bad thing if gay marriage will lead to a slow down in population growth then why hasn't it been legalized sooner? Would you rather have no gay marriage and a over populated plant where children are starving due to having a insignificant amount of food because that is where we are now and going more so to in the near future.,0,1
431,"In this country we claim to be the land of a free people, does it say land of the free for only all straight people? No it doesn't if we are a land of free people shouldn't people have a choice to love and marry to whom they wish to? how do we have have the right to tell people who they can marry? does being gay make you less of a American? Last time i checked no. If two males want to marry, or if two females wish to marry in this land of the ''free'' then whom are we to tell then no. and in all reality is it any of our business what two adults do with there love life?",0,1
432,"Taking in the worlds resources into consideration, I believe that a drop in population would do the world a lot of good right now.",0,1
433,"There will be an increasing amount of Gays.  That is a lie!, there would be an increase in gay marriages yes, But not an increase in gays. Your not raised to be gay! It's more of a mental thing, I mean think about it for a minute, If we are raised to like the opposite sex? then why are there so many people wanting to marry the same sex?",0,1
434,"What constitutes a pathology? And how does a mental pathology differ from an organic pathology? The DSM in some ways is not only a diagnostic instrument; it is a research tool in which clinicians systematically identify areas of concern in patients lives related to mental functioning, and this is a relationship that cannot be easily detached in theory or reality. Some of these broad categories, then, are just that -- they are useful analytical tools, but they are not necessarily 1:1::theory:reality the same thing as a real disease. We may find one day (assuming this example for the argument) that Autism is not one disease but multiple, perhaps independent, ""pathogenic"" sources affecting a conglomeration of people who (1) meet the classification due to mostly environmental reasons such as metal poisoning, or (2) meet the classification generally due to a biological reason with both a genetic and environmental cofactor, and perhaps (3) some amount of people who simply represent the statistical extremes of normal human variation. The above example is dry, but the implications are important to what you are saying, because you take the DSM as a supreme way of describing expert opinion on what is pathological (except for when it is corrupted by politicians), when the DSM doubles both as a clinical tool and a research tool.  Also, if you don't trust the DSM IV-TR of current time (because of political powers interfering with the DSM revision process), and you also now believe that research material can be politically influenced (it's fair to say it can, though we must also be concerned with scope and magnitude), what research material are you going to have us trust that also coincidentally supports your argument about how homosexuality is pathological?  Do you anticipate a reversing trend in psychological and medical journals where authors are persuaded that homosexuality is a pathology?",0,1
435,"What constitutes a pathology? And how does a mental pathology differ from an organic pathology? The DSM in some ways is not only a diagnostic instrument; it is a research tool in which clinicians systematically identify areas of concern in patients lives related to mental functioning, and this is a relationship that cannot be easily detached in theory or reality. Some of these broad categories, then, are just that -- they are useful analytical tools, but they are not necessarily 1:1::theory:reality the same thing as a real disease. We may find one day (assuming this example for the argument) that Autism is not one disease but multiple, perhaps independent, ""pathogenic"" sources affecting a conglomeration of people who (1) meet the classification due to mostly environmental reasons such as metal poisoning, or (2) meet the classification generally due to a biological reason with both a genetic and environmental cofactor, and perhaps (3) some amount of people who simply represent the statistical extremes of normal human variation. The above example is dry, but the implications are important to what you are saying, because you take the DSM as a supreme way of describing expert opinion on what is pathological (except for when it is corrupted by politicians), when the DSM doubles both as a clinical tool and a research tool.  Also, if you don't trust the DSM IV-TR of current time (because of political powers interfering with the DSM revision process), and you also now believe that research material can be politically influenced (it's fair to say it can, though we must also be concerned with scope and magnitude), what research material are you going to have us trust that also coincidentally supports your argument about how homosexuality is pathological?  Do you anticipate a reversing trend in psychological and medical journals where authors are persuaded that homosexuality is a pathology?",0,1
436,"Gay people should get their own thing? I agree. In support, can anyone provide a very good reason as to why black people should have gotten their own kind of marriage? That is also what you liberals would call an ""arbitrary"" or ""capricious"" distinction.  Quite simply people of different races do not get together and they should ""get their own thing"". There's nothing wrong with the name Mixed Union when they are given the same legal entitlements as marriage (pure-race unions, or clean-marriages, of better defined as those marriages which are in keeping with our honourable forefathers of America).  Marriage is a precious institution of our society and only recently in the history of the US has the mixing of races within this great institution been permitted (research yourself how liberal and ""new"" this Mixed Union concept is). The other Great nations of the past also did not permit such mixings; even S. American nations (which do not count as one of those capital-G ""Great"" nations) until recently made explicit laws making sure that those Mixers would GET THEIR OWN THING instead of muddying up the definition of marriage. As other people later put it, and quite logically put it, 1+1 IS NOT 3, IT'S 2. THE ANSWER IS 2. Though, of course, one would argue the real answer is to this problem is 42... anyone with me?  1 Latino + 1 Pure Aryan = DOES NOT MAKETH A MARRIAGE; it makes it a Mixed Union entitled to all the same legal protections as marriage. We do make this extremely precious and important distinction because nowadays our dictionaries are getting muddied with upstart liberal ideas (my god, they want to redefine sexuality and say that men have sex with men... and the women, the pure women as well! it's just inconceivable). For the sacred, time-honored tradition of protecting our dictionaries, we make that important legal distinction.  Yes, that's exactly why we are so passionate about arguing for the non-arbitrary distinction between real marriage and Mixed Unions. We are concerned that 1+1 is not 3, and we are also concerned about the muddying of our dictionaries. And since Mixed Unions have the same legal entitlements as real marriages, my lawyer told me that it does not constitute discrimination and that those liberals are likely to fail at a challenge in the courts. Suckers! Shoulda hired better lawyers, you Mixers!  Oh wait, we're talking about those gay people. Yeah, suckers, you Civil Unioners. I won't call you by your real name, but you know what name I'm thinking for you when I think of you... you non-marriage Unioners!  Separate but equal is just as equal as surely as 2 = 2 or x = x.  btw, with more convincing logic, if a = b and b = x, then a = x. See? Different, yet equal. wow. just wow.",0,1
437,"The original definition of marriage does have something to do with race in US legal history, in Mexican history, and in European history. So? Given the long-standing history of race mattering, shouldn't it be in the definition of race? Many cultures understand marriage from a racial viewpoint and this can be anthropologically and historically demonstrated.",0,1
438,"Yes, but it should be spelled correctly.   Committed relationships make a society stronger and there is no reason to treat them differently just because they are between two people of teh same sex, or two people who are relatives, or more than two people.   Legalize all forms of marriage between consenting adults.",0,1
439,"Yes, absolutely. Just like incestuous marriage and polygamous marriage.",0,1
440,"Hey, my religion is against that, but that dosent mean it has to be outlawed for everyone  We live in a land of ""freedom"", even if we can't exercise taht freedom sometimes. It's just violating a citizen's right to free will to prohibit gay marriage.   I'm not really into gay marriage, but if other people are, i wish u luck in standing up for your beliefs",0,1
441,"...there's no way they could hav kids w/o adoption. Also, so what if ppl will laugh. That's THEIR problem. They should understand that ppl hav free will and exercise it. Not everyone is straight u kno.  Funny Thing: U can sidestep yo mama jokes if u hav two father rofl",0,1
442,"For those who are against same-sex marriage, I dare you to give one RATIONAL reason why it shouldn't be allowed. Without brawling biblical recitings.  If you say they can't because you say ""It was not adam and steve"", you have no point. Adam and eve were not married at the first place. So the fact that they were a male and a female, is a worthless point. It has nothing to do with marriage. If you believe in that story, consider that they have 2 sons, and still they are the beginning of mankind. Hallo incest!  I myself don't believe in the bible, so I don't care what it says anyways.  If you start brawling about Leviticus, you should think then that, in god's opinion, all sins are equal. In the bible, eating shrimps is a sin...  If you say that it shouldn't be allowed because they can't produce any offspring, you have no point either. If you claim that, well you should also forbid straight marriages with no offspring... I think gay marriages would let the divorce-rates go down, what about that then.  There is scientific proof, some animals have a gay lifestyle. And animals don't have a conscience or can't reason. Therefor being gay isn't a choice.   I truly believe that marriage is about love en caring between two loving beings. If they can express that, they should be married. No one could stand in their way with a rational reason.  And I am sure that evolution will ensure that close-mindness will be abandoned.",0,1
443,"The goal of marriage is not only to produce offspring, you can do that without being married",0,1
444,It's pointless to try and keep gay marriage banned.   1. marriage is obsolete and should just be abolished. Property and custody rights should be settled through civil unions.  2. Gays will stop raiding churches and beating up old christian women if they just get their marriage (which hurts no one when they do).,0,1
445,"you can't possibly compare sensible rights with right to same-sex marriage...  gays have the same rights as straights do. they can marry someone of the opposite sex.  this is more of a civil matter, and although i will vote as much as possible to legalize gay marriage, people with YOUR argument just cause less support for it.",0,1
446,"comedy is best in bad taste. the more people it offends, the better (unless it offends everyone but you).  lighten up, it's the internetz, not C-SPAN.",0,2
447,"please, we all need people who can provide some witty comments. and yes, that was funny cause it kind of is true.  if we stayed serious all the time, it wouldn't be that fun to come here as often.  yes, i'll admit, 80% of the topics that Joe brings up is crap, but his replies are pretty funny and necessary.",0,2
448,something like that has to be KIND OF true.,0,2
449,FUCKIN' A MAN!!!! literally ;),0,2
450,"""Gays will stop raiding churches and beating up old Christian women if they just get their marriage""   has this seriously happened? no one in their right mind is going to beat up an old woman just because they weren't allowed to be married. BOGUS!",0,2
451,"YES! and this is coming from a straight white girl. love has no gender so why should marriage. if everyone else has equal rights so should the gay community. when all the civil rights acts were enacted it was to get people of different races equal rights, this is basically the same thing. sexual orientation doesn't change who a person is, all it is, is the preference of partners. people who oppose this are the people who are probably homophobic or aren't fully comfortable with their sexuality. America needs to step up and realize when we gave rights to women, and people of different races, we left out a very big and very important part of society: the homosexuals. Why cant the government step up and right the wrongs it has done?",0,1
452,And that's what I feel people should think. Just because it's against your religion doesn't mean that other people must follow what you believe. It's  your  ideology. Not everyone's.,0,1
453,"It's not really that gays  should  adopt, but it's just that I don't care.  As long as the parents aren't messed up and the kid comes out of childhood OK, it's not my place to say whether they can or can't adopt.  That's really the only thing that should matter to anyone.",0,1
454,"That's waaaay outside the scope of the debate. I have no clue. It's a tough moral decision, and one that I don't have to make for a reason. I couldn't; and I'm not qualified to do so even if I could.",0,1
455,"How does a single father explain ""girl stuff?"" That's just fine, but when it happens to be two men, it's not okay anymore. I don't see the difference here.  For that matter, how does a single mother explain ""boy stuff?"" This situation is socially accepted, but essentially the same thing isn't when it's two of the same sex. As long as the kid's fine who really cares? Why is that?",0,1
456,"Well, much of that argument is outside the scope of the debate. What would I do? Well, I, personally, wouldn't like it. But that doesn't mean it's  wrong.  That's where I think many people are missing the point. They aren't drawing the line between what they  like  and what is  right.",0,1
457,"First of all, calm down there, Bill...  I don't like it because I myself am not gay, and I don't approve of the gay lifestyle. But I do think they should be able to do that if they want. It's a weird little part of me, I know, but that's just how I feel. I don't like it.  I can't prove that there isn't anything wrong with it, but I can't prove it just as much as you can't. There is no way to prove it either way.",0,1
458,"But then what happens if there is a family with a  mother  and a  father , but, say, they get divorced, or a parent dies, or something, and then there is only one parent? Is the child going to come out of childhood 'messed up,' or different, like you say would happen? There are plenty of examples of successful, well-rounded adults coming out of homes of all types, ones with only a father, many with only a mother, so I don't see the difference, in your example, if there is a single parent or two parents of the same gender.",0,1
459,"Why should I care? Explain one reason why I should care, as I said above, if the kid comes out okay, and is taken care of? People come out of single parent, and single-sex, relationships just fine. I say go ahead. I do not think I am so high and mighty that my own opinion justifies the rule of behavior for a whole section of society. I am just not that self-confident, I guess...  But, I'm getting off subject. It's not my place to care. The ""birds and the bees"" get explained just fine to boys and girls that never had the opportunity to have mothers or fathers. And I think you know it, Bill.",0,1
460,"If you're looking at it religiously then religious attitudes should be modified to reflect the changes in society. Many religious views are outdated and no longer justifiable ( women play a subservient role to men in the world). Conversely, gay couples should be allowed the option to undergo civil marriages, this does not entail any religious ceremonies and ought to be acceptable to those who object to gay marriages on the grounds of their religious beliefs.   2 people that are in love deserve to be married no matter what their sexual preferences may be. That's discrimination, we need to abolish discrimination as a whole. We should all feel complete empathy towards our fellow man despite his or her anything. It just shouldn't matter.",0,1
461,I have actually never been given the ' birds and the bees ' speech from my mother or father. Even if a couple is homosexual they still know what the speech is I mean I have never heard it from my parents but I have heard it from other people and on TV. So what difference does it make that a couple wants a kid even if it is a couple of 2 males or 2 females. Studies have already proven that a child from a homosexual couple turns out the same as a child from a heterosexual couple.,0,1
462,"There is nothing wrong with homosexuals and to be persecuted because of sexual orientation is wrong. If a gay couple wants a kid give them a kid. But I think that there could be consequences and pluses.   But I think that letting them adopt children would be leading those children into an extremely awkward upbringing. That would make them outcasts. Kids are extremely brutal just read A Child's Machiavelli, everything rings true. Picture your average bully not only picking on a kid because of his looks but now he has a weapon that would make that kid a total outsider to all other kids. Kids find it odd when a kid has no father or mother, or when he/she lives with his/her grandparents or are adopted to a hetero family a kid with 2 fathers or mothers doesn't fit into the mix for a proper upbringing in a peers perspective at a young age. It would all lead down a messed up life for the kid down the road he would be confused with his sexual orientation and countless other issues.  But then ,maybe all the toughness would make that kid an even better person than all the other kids that made fun of him or didn't step forward to defend him. I cannot say for sure since I have not had such an experience.  But it is a free country and if one person can adopt another person should be able to as well.",0,1
463,There have actually already been studies that prove the latter is true that children raised by same sex parents turned out just fine. But I still cannot get over the idea in my head that they would not come out right. Just like everyone understood that the world was round but they just couldn't get it through their head that it wasn't flat =],0,1
464,Truly I do not see how it can hurt anyone at all. Studies are showing that some people are born gay and if you want to marry your lover who is anyone else to say that they should not be wed?  Is seeing 2 guys or gals with rings on their fingers really that obscene? What is the difference between seeing a married gay couple and a gay couple? Is there really that huge of a difference? I do not believe so.,0,1
465,1. Where does it say in the constitution is the definition of family being between a father and a mother?   2. It is not abnormal. It doesn't matter if most people are not gay. You have no right to deprive other people of rights.   3. Your beliefs are irrelevant and meaningless on this issue. You cannot seek to legislate your own beliefs or opinions simply because you think they are right.,0,1
466,Christianity or religion does not own the term marriage. The type of marriage that homosexual couples are concerned about is legal marriage. They want all the benefits that heterosexual couples get.,0,1
467,"This is a highly bigoted opinion. Making a case against gay marriage on god alone is a weak position. In what way does the people on the other side being gay somehow devalue their opinions?   If I'm gay, does my opinion somehow mean less than yours?   Gay people don't harm other people. To deprive them of their right to marry the person they love who happens to be the same sex, is wrong.   This is a completely black and white issue, no gray area whatsoever. Homosexual couples are being deprived the right to marriage as well as all the legal benefits that come along with marriage. This is a civil rights issue.",0,1
468,Marriage is between a man and woman. Two guys and make babies. Neither can two girls. They can just live together.,0,2
469,Why else would someone get married? The goal of marriage sto produce offspring to fight the eventual alien invasion.,0,2
470,"You are supposed to be married when you have kids.  The minimum length for an argument is 50 characters. The purpose of this restriction is to cut down on the amount of dumb jokes, so we",0,2
471,Children in many cases keep marriages together and having both parents makes it easier on th echildren.,0,2
472,A child needs a mother and a father figure. If two men adopt a girl how are they going to explain girl stuff.,0,2
473,What would you do if a gay couple adopted your brother? Or why not you? There are many people who aren't gay that are not allowed to adopt and they'd be good parents.,0,2
474,If it isn't wrong why don't you like it. Can you prove there is nothing wrong with it? Prove it!,0,2
475,HOW DO YOU KNOW MY NAME? Who are you? I guessing it is andrew!,0,2
476,"You should care. What if the kid thinks that everyone has two Daddies or two mommies. How are they going to adequately explain the ""birds and the bees?""",0,2
477,What if the couple breaks up who'll get custody? How will they determine who is the better parent? How will the adoption agency approve the couple? Don't they say they should get married!!!!!!!!!,0,2
478,I am just curious as to if ou know what A) means???????????????????????,0,2
479,I can't see the point why they shouldn't be allowed to be married. It's there prerogative and we are all entitled for our own rights and belief. Where is the whole sense of democracy for all of them? Everyone needs a state of belongingness I think this what what they were all after.,0,1
480,I think that everyone should be given the chance to care for a child. And it all depends how you best give the proper guidance and love for your children. But I am not still favor of gays adopting a child. Child should be well-guided and be nurture and I believe that only a legitimate couple complete with a mom and dad could only provide this. There are studies that children with no father image at home tend to engage more into drugs and other things. This is also the same case if mom is not around. I believe this could be worsen if you are reared by parents who has the same gender.,0,1
481,"As quoted, they have every right to believe what they want to believe and behave the way they do. I think that every single one of us should have the right to be with the person they want to be with; be it a man or a woman.",0,1
482,"I don't see any person hurting just because of gay marriage, unless somebody is in love in one of them. I think that we should give them this complete right to be married and settled life as they wan it. Most of them has really proven their worth and I think that we should give them their much needed freedom to be happy.",0,1
483,"Gay marriage is fine, as long as I don't see a dude in a wedding dress &gt;______&gt;",0,1
484,"Man, when will people just understand that we are  humans first . Sexual orientation doesn't matter. It... It really doesn't.  Instead of asking yourself ""Should gay couples adopt?"" Ask yourself if ANY couples without any moral standards should adopt. Once again, sexual orientation does NOT bear on one's moral standing, those who think so are fools.",0,1
485,"I like the color green. I think it's great. You like the color red. You are a  bad person . I don't want my children to hang out with someone who likes the color red.  Basically, the same concept.",0,1
486,"While straight, I am very much for gay marriage. There's no reason gay people shouldn't be married as straight people are. How would you feel if you were deeply in love with someone and could not be married to them because they were of the same sex as you?",0,1
487,"First of all, separation of church and state means that the government actually can't make Christianity or and other religion marry two people of any gender. If you'd like to discuss the Bible, what about the verse that says God hates clothes made of blended fabric? Hope that shirt you're wearing isn't poly-cotton! Or the one where it says you should never eat shellfish? Or the one that explains how a woman must be a virgin for her wedding to be valid? Half the marriages in America are moot there! I'm not even touching your second paragraph because it makes very little sense to me. If all you've got is a short from South Park, I think we're done here.",0,1
488,"""Ok now, and read my whole argument and read it twice befroe you comment; gay, CHRISTIAN marriages should not be allowed.""  okay so now instead of illegalizing homosexual marriage, you want to ban homosexuals from christianity? XD wow, the problem with this is that there isn't only one interpretation of christianity, and there are many interpretations of christian that accept homosexuality.  ""By bringing this issue to the courts, the homosexual community is forcing a rule onto a private group!""  what rule are they forcing? really all they are doing is taking a rule down, not putting any new ones up. allowing gay people to marry in now way affects anyone else other than gay people.",0,1
