,text,label,ground_truth
159,"I'm not really sure why those on the right don't love the man, his arrogance and condescending attitude will lead to the Republicans having huge gains in November... and the funny thing is that Obama is really not much different then the Republicans that hate him. Sure, he got his health care bill passed, but other then that what has he done that was so different then Bush?   War in the Middle East?  He is pulling the troops out of Iraq, but only to have increased activity in Afghanistan, Yemen, Pakistan, and soon to be Iran.   Patriot Act?  Check, still there and growing strong.   Turning his back to those accused of being terrorists?""  Check, adios to Miranda Rights.    Jumping through obstacles and use of bullying to get unpopular legislation passed?  Check. Though the Republicans have not exactly been helpful.    Allowing Wall Street to do whatever the fuck they want?  Check. This one falls more on Congress, but seeing as he has a huge majority he does not have much of an excuse.   Allowing the Federal Reserve to do whatever the fuck they want?  Check. He's not even sorry about this one.   Allowing big banks to do whatever the fuck they want?  Check, this one may see some action though.   Allowing giant corporations deemed ""too big to fail"" do whatever the fuck they want?  Check.    Watch as Freddie Mac and Fannie Mae fail?  Check, only a matter of time before they get a bailout.   Bailout failing entities?  Check. This time we have gone from bailing out banks to bailing out countries.    Backroom deals hidden from the public?  Check.   Criticize the public for the same mistakes that he commits?""  Check, telling people to be tolerant of different views in the media while declaring the Tea Party Movement to be ""Teabaggers"" does not send the best message.    Holding a party while states are experiencing extreme natural disasters?""  Check, but at least he was able to get some good stand up comedy done.    Offshore drilling?""  Check, he might want to rethink this compromise over.    Go against gay marriage?""  Che... never mind, he was never for it.   Have no sense of fiscal responsibility?  I'm not not sure if I should even count this one because was there even any hope of this happening?    Continue war on drugs?  Check, but I'll give him credit for some innovation when it comes to fighting the war.    Pretend to be for safe boarders while at the same time doing nothing to protect them?  Check.    Promote environmentalism while at the same time failing to get some real legislation done?  Check, I'm aware that Cap and Trade is still technically alive, but seeing as it is pretty much dead and watered down I think it might be safe to consider this a failure.      Granted, some of these points might be a bit weak and I'm well aware that he has been able to get some leftest bills passed that have not gotten much coverage. But honestly, will the rest of his term really matter? It's become rather clear that the majorities that the Dems hold in Congress are going to be widdled down if not flat out erased come November, so any major legislation that he wants to get passed will have to be done right now. He has Congress busy with the Wall Street ""reform"" bill, but that thing is getting wattered down to the point where it is looking more like a PR stunt rather than actual legislation.   There is always the possibility of Obama becoming more pragmatic with the Republicans during the second half of his term like Clinton was in the 90's, but what's the point? They have already shown that they would rather see him fail in order for their own political gain instead of attempting bipartisanship.",1,1
160,"Last time I checked that guy that tried to bomb Times Square was read his Miranda Rights, so that argue is pointless.   They are trying to take those away and Obama has continued the same privacy violations that the Bush administration was accused of.    He has a huge majority but 59 votes isn't enough to pass legislation, you need 60 votes to have a true ""majority,"" and true, the Republicans aren't being very helpful, in fact, their no help at all.   Just because he cannot pass any new laws does not mean he cannot enforce the ones that are already on the book. These new regulations that he wants passed in the name of market security is just some bull shit excuse to get more power, if he wants to prevent another collapse then he needs to spend more time enforcing already existing laws rather than dream up new ones.   Because Bush didn't do the exact same thing with Katrina right?   He did, that's why it is on my list of ways Obama = Bush.   Atleast he's trying to fix the economy, all Bush did was sit around and let it collapse.   Actually, Bush was the one who passed the first bail outs and in 2003 he tried to regulate Fanny and Freddie but the Democrats blocked him.",1,1
161,Obama is the first African-American president   How is this an accomplishment?   also the youngest president to be elected into office   Theodore Roosevelt? Kennedy? Clinton? Grant?,1,2
162,"Not really, black people vote Democrat because they like the special treatment that they have to offer. Kerry ended up getting 88% of the black vote, so Obama getting 99% is no surprise.",1,1
163,"That is a part of special treatment, but I was referring more to how the Democrats support racist programs like affirmative action and since black people benefit off of those programs they support the Democrats.",1,2
164,"I think he's pretty cool. I like his policies, but I think he is trying to please too many people and that just ends up making everyone hate him.",1,1
165,"""turn off cnn, turn off the internet"" and what? Turn on fox news and the radio so you can get only biased information? The internet has both view points and by studying both you can find the truth.",1,1
166,"I love him too. He has a brown skin, it make you think about the strong and health :)",1,1
167,We should give him another opportunity. I saw that he tried to work his best. No reason we don't give him another opportunity ... I think that.,1,1
168,I’m a Dr Ron Paul kind of guy. I don’t vote based on the better of two evils. I’m from Texas and I’ve never voted for bush nor did I ever vote for his dump ass daddy. I really could not vote for obama because once he signed his name for the bailout that was a red flag enough for me and it really should have been for all of America. But no they had to put the first negro they could find into office and look what we have know. A mess for many generation to pay the tab on.,1,2
169,"And your point is? If you're trying to imply the race card. Go for it. You would not be the first to call me races. Last I knew I was free and had the freedom to speak freely. And political correctness is not for me. In America we have too many sissies that wine and cry because their feelings are hurt. Shit happen then you die, right!",1,2
170,"Exactly. Never trust those liberal, tree huggin', populist, pussy footin', socialist, un-constitutional, un-American bastards. We need a smaller government.",1,2
171,I think the question should be has Obama done anything good? (No),1,2
172,"Fuck him. He has proven to be the lackey whore of Goldman Sachs and GM. Bailing out banks, bailing out the auto industry all with money we don't have. Ooops wait...I'm sorry. The TAXPAYER will be getting the bill. He's the epitome of douchebag. You idiots that voted for him bought his bullshit and bravado but for some reason are now entirely surprised at his performance. What did you expect from a piss ant 3rd year Senator? The guy is on fucking training wheels. Hopefully, this country learns it lesson when 2012 comes around.",1,2
173,"Uh...The ""Bush"" bailout of the banks was done at the request of then president-elect Obama. Congress appropriates money...the executive branch spends it. You do the math.    http://www.npr.org/templates/story/ story.php?storyId=99243620    The GM was paid back?! BWAHAHAHA! Don't think so big guy. GM used TARP money to back TARP money. The so-called loan that was paid back came from an escrow account funded by TARP money. Read for yourself or do a simple google search:   http://reason.com/archives/2010/04/27/ gms-phony-bailout-payback     http://seekingalpha.com/article/ 174888-gm-s-phony-bailout-repayment    The taxpayer isn't getting jack shit paid back. The only thing we'll be getting is inflation, higher taxes, and raised insurance premiums thanks to healthcare ""deform.""  Keep drinking that Kool-Aid!",1,2
174,"Please. The Bailout was  joint.  Bush signed it and Obama put it into effect. I made that point earlier. Learn what the branches of government do. And now you're splitting hairs. You were clearly implying that the taxpayer was being made ""whole"" because the loan was ""paid back."" You can't pay off a credit card, using a credit card and then claim to be debt free. $6.7 billion out of a total $49.5 billion was given back and then advertised as ""GM Pays Entire Loan Back Plus Interest."" That is a lie. Congratulations, GM gave back what they didn't need from a bailout that they shouldn't have received in the first place. This like congratulating a retard for being able to piss in the toilet even though they managed to still smear shit all over the walls.",1,2
175,"The answer is still ""no"".   The answer isn't ""no."" The statement, ""Obama bailed out the banks"" reigns true. Regardless that Bush signed the bill that made that the appropriation of the money possible, it became Obama's bailout when he enforced it. He had the power not to disburse that money to the banks. He chose to do so.   Fighting strawmen doesn't make your case.    Where is the strawman? That is exactly what GM did. If you saw this commercial, would you think GM is still owes the taxpayers $43B?   http://www.youtube.com/ watch?v=SSNPFVLIWjI     The ~$7billion was the loan. The rest was purchased shares, if I remember correctly, and wasn't a loan - but carried an expectation of being bought back by GM or some other investor. They used the escrow funds to repay their outstanding balance.   Which in my opinion is the functional equivalent of a loan. Giving money with the expectation that it will be paid back.    What would you have them do with the escrow funds, precisely: keep the money, use it to hire some prostitutes and screw them while high on mountains of coke?   What I would want them to do is give back ALL the money. Every single dime. File Chapter 13 bk, reorganize, manage their debt, renegotiate union contracts, and then take a second shot at the apple once they got their shit together. If they succeed, wonderful. If not, then let them fail and more profitable businesses will scoop up the resources that are now free after liquidation.  Not pay back a portion of it and then put up a facade that they're making money.",1,2
176,"Obama won because or country was so pissed off with Bush that a turtle could have successfully ran against him. People didn't vote  for  Obama, they voted  against  Bush, and unfortunately, our country was too angry and stupid to pay attention to the platform of our current Eunuch-in-Chief. Everyone was ""Oh, cool! He's black! He went to Harvard! He's going to ""change"" things! There's ""hope""! Yay!"" Obama missed his calling as a used car salesman.",1,2
177,"If you think he's doing  great , we have very different definitions of success. He ran on the slogan of honest government. All we've received are more lies and corporatism under his leadership. He's doing so  great  that tea party favorites such as Rand Paul are now winning elections.",1,2
178,"http://en.wikipedia.org/wiki/Keynesian_economics   Bailouts of behemoth companies = large scale loan consolidation.   one of the reasons for these behemoth companies, deregulation:  http://en.wikipedia.org/wiki/Glassâ€“Steagall_Act#Events_following_repeal   deregulation is a corollary to the 2008-2009 crises  also, I dont think were going to have to worry much about inflation:  http://inflationdata.com/inflation/ Inflation/AnnualInflation.asp#Commentary                                           Health care, en i have a feeling its not going to be nearly as bad as some people shout. I havn't seen any models which clearly and unbiasedly say its going to be good or bad but the specific things i hear about sound pretty good even though I generally hear ""health care reform"" is bad apparently... I could do more research on it, but i doubt it'll be necessary. Most of the bad things i hear about it deals with general categories, and rarely gets to details; its simply isn't convincing to tell me something, i need the reasoning behind it. when people talk about specifics they include details which give some of the reasoning, and the segments I hear sound good.  I'm not surprised by his performance.",1,1
179,"Its a complex system, it can go alot of ways. I think its best just to see what happens. Theres so many options, I can think of hundreds of ways it could go down. I'm thinking Competition between innovative companies should lead to the best outcome the system can have. Basically I'm saying the market will find a way, and if not we'll have to do something different.    I don't large bills, it makes it easier for small things to be passed that shouldn't. All of government(except like CIA operatives or something) should be transparent, back rooms should be made of glass so to speak. Health reform certainly isn't something to be passed lightly. The process health reform went through could of been, and should of been a lot better.",1,1
180,"Money and wealth also have a decreasing marginal utility, so taking more in taxes from the wealthy is actually taking away less utility from the people, and giving the government more.",1,1
181,"For one he doesn't support regressive taxation or flat taxes. Jobs are not created by the wealthy, but by the entire market.",1,1
182,The bailouts were a necessary evil.   http://www.createdebate.com/debate/show/Bailouts   Obama and the Democrats are pushing through financial reform which would help avoid future bailouts.   http://www.createdebate.com/debate/show/                                        Wall_Street_Reform    The rest of your argument is nothing but name-calling.,1,1
183,"Yes, Peter Schiff represents the extreme libertarian view. You can read Paul Krugman for the liberal view. Or you could listen to  Ben Bernanke  for a sensible, non-ideological view. I don't know about you, but I'd rather put my trust in dispassionate experts than zealous partisans.  And Keynesian economics is a core part of  mainstream economics . It's not a ""problem"".",1,1
184,"Obama has done plenty for  small business .  Nobody wants to pay for emissions and health care, but ignoring our problems won't make them go away. What's your alternative solution?  The unemployment numbers weren't a lie. They were simply mistaken. They were based on the consensus view of economists. Most people hadn't yet realized what a big hole the crisis left us in.",1,1
185,Obama has:  Helped save the economy  Banned torture  Kicked out lobbyists  Allowed funding for stem cell research  Made information about government more accessible  Enforced Network Neutrality  Reauthorized a health care program for children  Made it easier for victims of discrimination to press charges  Nominated Sonia Sotomayor to the Supreme Court  Begun the process of withdrawing from Iraq  Gotten 80% done with healthcare reform  And tons of smaller things,1,1
186,"""Jefferson said...""   Jefferson's opinion isn't especially relevant here. People give too much weight to the opinions of men who died hundreds of years ago. The important question is not ""Did Jefferson want a separation between church and state?"", but rather "" Ought  there be a separation between church and state?"" And the answer to that is an emphatic yes, mainly due to the fact that religion is irrational.   ""This is because waterboarding is not torture, at least not according to my definition.""   I disagree. Most people would disagree with you too. Simulated drowning is going too far.   ""Kicked out lobbyists? Examples please?""   Well, when I originally posted that 260 days ago, it looked like he was going to be more aggressive about keeping out lobbyists. He has sinced softened somewhat for practical reasons. Still, he is taking concrete steps to limit their influence:  Link    ""Do you mean funding for embryonic stem cell research, aka abortion?""   Yes, obviously that's what I was referring to. And I'm sorry, but equating embryos with babies is just retarded.   ""Made information about government more accessible. Examples?""    Link 1    Link 2    ""Obama has a very shady past...Davis, Alinsky, Aires, Wright...""   Good Christ. You guys really need to let go of this stupid guilt-by-association shit.  Obama is clearly  far  from a communist. Working as a community organizer does not make one a communist. Knowing a communist when you're a kid does not make you a communist. Having a conversation with Bill Aires at some point in your life does not make you a communist.  The brother of a good friend of mine has been in and out of jail his whole life. I've hung out with the kid, picked him up from prison -- even let him stay at my place. Does that make me a criminal? Does that make me a bad person? Judge the man by his actions.",1,1
187,"Thank you Mr. Economist for your thoughtful analysis. Oh... what's that? You're not an economist? You're just some dipshit who watched a few episodes of Glenn Beck and thinks he knows everything? Let's see what the actual economists have to say...   http://www.pbs.org/newshour/video/ share.html?s=news01pa98     http://digg.com/dialogg/ Timothy_Geithner_1    Oops! Looks like the people who actually know wtf they're talking about disagree with you! Obama is doing everything in his power to clean up the messes that piled up over the last eight years.  What the hell does sending or removing troops have to do with banning torture? Not a damn thing, that's what. It's a fact that Obama has  banned torture .   I believe he is doing exactly as he should be doing with regard to Iraq and Afghanistan. In Iraq we are slowly withdrawing. You say we're not, but  you're  wrong  . Again you demonstrate that you don't know what you're talking about. In Afghanistan we are building up. This is because more troops our necessary for us to succeed there. What do you think we should be doing? Pulling out of both countries immediately, overnight? Think about the chaos that would result. Is a stronger Al-Queda something you're interested in being responsible for?",1,1
188,I wasn't talking to you. Look at the argument I was responding to. It's stupid and outrageous.  Take a deep breath. Calm down.,1,1
189,"Bush did the bailouts wrong. He didn't include lending requirements for the banks. Obama did better.  Kicking out lobbyists is  a fact . I seriously doubt Obama gave stimulus money to ACORN.  So the solution to terrorism is to act like terrorists ourselves? We can to better. Torture is dishonorable and causes us to lose legitimacy. Besides, it doesn't work.  Bush allowed for research on products derived from the cells already in existence, not for the creation of new lines.  Heh, this is kind of a stupid debate, isn't it?",1,1
190,"Fact Check: The Stimulus Bill and ACORN    Maybe you should watch something other then Republican shill news once in a while? I recommend the  PBS Newshour .  Debating itself isn't stupid, but this debate is stupid. It's just partisan bickering. What Obama did or what Bush did has little to do with the real issues our country is facing.  You want to pull out of Afghanistan? Don't you know what the consequences of that would be? The Taliban would probably take over, and gain power in neighboring Pakistan. Pakistan has nuclear weapons. Is a nuclear armed Al-Queda a risk you're willing to take?",1,1
191,"Things Bush did:  He got us into the unjustified trillion dollar war in Iraq that has left a million people dead.  He spent a lot of money while cutting taxes for the rich, thus exploding our debt.  He soured our relations with the rest of the world.  He allowed torture.  He completely blundered with regard to Katrina.  He worked to tear down the separation between church and state.  He fired United States Attorneys for political reasons.  Truly he was one of the greats!  But the real problem with Bush were the things he didn't do:  He didn't reform our financial system.  He didn't address global warming.  He didn't commit enough to Afghanistan.  He didn't address the rising income inequality in America.  He didn't address health care costs.  He failed to fix Social Security.  He resisted alternative energy.  He failed on immigration reform.  He never got bin Laden.  Other than that he was ok :)",1,1
192,"Well if you're going to give Bush credit for things he  wanted  to do, then you have to give Obama credit for things he  wants  to do: Universal health care, clean energy research, financial reform, and closing Guantanamo :)  I'll give you the auto-bill thing, I had forgotten about that. But still, that was the bare minimum. Bush rejected the Kyoto protocol, which was the thing that mattered the most by far with respect to global warming.",1,1
193,"Yes. Economists expect employment to be back by the end of 2010. Once people can find jobs, we'll see a lot less of the blind anger we see today.   Though Obama's policies (such as the bank bailouts) are unpopular, they  were  the right thing to do. In the long run, good policy equals good politics. Also, in the coming months, we will pass a good healthcare bill which will be followed by historic financial reform.   He has the American people's best interest at heart and I think when 2012 rolls around people will recognize that... not the conservative ideologues of course... but you know,  rational people .",1,1
194,"Yes, the mainstream was wrong and some on the fringe were right, in the case of the  current recession . But you are using this mistake to imply that the mainstream therefore should be trusted less than the fringe or that they should not be trusted at all. This is the extraordinary claim that I am referring to. To support this claim, you would need to show a comprehensive review of predictions by mainstream economists -- to show that they  consistently  get things wrong, while the same fringe figure  consistently  gets things right. Like the old saying goes, even a broken clock it right twice a day.  And ffs, it was  obvious  that when I said ""conservative ideologues"", I was using the term to mean politically opposed to liberals. Any reasonable person would have seen that. Stop being intentionally dense.",1,1
195,"Explain to me why it is obvious.   It was obvious because 1) That's the way the term is most often used in US political discussions 2) Conservatives have made it clear that they will object to anything and everything Obama does or attempts to do. It therefore follows that they will call his policies disastrous regardless of reality. 3) Conservatives are obviously not  always  entirely irrational. The italics hinted that I was half-joking, that I was taking a dig at the opposition.   I could submit thirty failed predictions of thirty economists of the past ten years.   This statements reflects a lack of understanding of the fallability of  anecdotal evidence . You can't just go outside and pick out thirty white stones and thereby assert that all stones are white. However, a random sampling of essays in a major economics journal might do the trick.   However, you would then argue that...   Again you assume nefarious motives on my part. This reflects your bias toward paranoid thinking. When are you gonna learn that I'm just a humble seeker of truth?   there is not one iota of reason contained within any of your auments which would justify your blind-trust of the consensus opinion of economists.   How about having a basic faith in humanity? It is not unreasonable to assume that people are generally honest enough to be trusted.    there has been an uninterrupted progression of the transfer of wealth from the lower classes to the upper class...   You really should offer citations when making claims of fact like this. Also, I think you are being a bit hasty in this assertion. But I will agree with you that this seems to be the trend.   Now, explain to me why most mainstream economists are not advising anything other than more of the same?   They are not. There are a number of policy suggestions out there.  (example)  Now admittedly, it's rare to hear a mainstream economist call for some radical shift in the way our economy is run. But radical changes are dangerous, incremental change is generally preferable whenever possible. How would you remake our economy? I myself see no easy answers here.   ""transfer of your wealth...economists are effecting policy for that very purpose.   One glaring problem with this assessment:   ""Median annual wage and salary earnings of economists were $77,010 in May 2006.""    http://www.bls.gov/oco/ocos055.htm   Seems to me economists aren't the beneficiaries of this transfer of wealth.",1,2
196,"You affirm that there are no stones that are white.   No. When I say economists in general can be trusted I'm obviously not referring to  every economist in existence . I'm saying  in general  --  on average  --  for the most part . You already stated that you understood this.  You have affirmed that there are at least a few unscrupulous economists on planet Earth. This is a reasonable claim. You then suggest that we should not rely on the consensus opinion of mainstream economists. This is  not  a reasonable claim. Without a logically sound measurement of the ratio of unscrupulous to scrupulous economists we can draw no conclusions about the trustworthiness of the consensus opinon of the profession as a whole.  To continue beating this analogy to death... there are white stones and there are non-white stones. We can make no sound assertions about the  ratio  of white to non-white stones without some logically sound measurement. Grabbing a bunch of white stones and saying ""Just look at 'em!"" is called  cherry-picking , and it is not a logically sound measurement.  Further, since we're talking about human beings and not stones, it is reasonable to assume that they are, for the most part, acting in good faith. To suggest that unscrupulous economists outnumber scrupulous economists, or to suggest that the body of unscrupulous economists is sufficiently powerful so as to render untrustworthy the consensus opinion of the profession as a whole... This is an extraordinary claim and as such requires extraordinary evidence... Such as a random sampling of predictions made in a major journal or newspaper.   ...a group of individuals has consistently misled our expectations...   The keyword there is ""consistently"". You have not demonstrated they  consistently  get things wrong and cannot do so with cherry picked anecdotes.",1,1
197,Whatever.  ....................................... .........,1,2
198,"Nobody has a crystal ball. We all understand this. Come back when you have a real argument. (And no, paranoid ad hominem is not a real argument.)",1,1
199,"The vast majority of people who voted for Obama did so because they recognized him as a capable leader. The only people who ever call him a messiah are Republicans making strawman attacks.  He would be able to accomplish a lot more if the Republicans in Congress would cooperate. Right now they are purposely doing everything they can to hold him back, just so they can watch his approval rating go down. Fortunately he seems to be slowly moving forward despite their obstructionism.",1,1
200,"You're calling me paranoid? I don't think anybody's out to get me. Last I checked that's the opposite of paranoid.  I don't really understand your contempt for economists (or rather,  economists ). Are you saying members of the profession are universally untrustworthy and majorly biased? Let me guess: The only person who  really gets it  is you. Could you be more of a stereotypical nutjob?  Anyway, the implications of your questions are mostly bogus. Economists do at times predict recessions. They don't always call for stimulus. They are not always optimistic. I could address the rest of your questions, but frankly I feel like I'm wasting my time talking to you.  With your questions you repeatedly ask why predictions about the future aren't always accurate, as if the answer to that question isn't completely obvious -- no one can predict the future, we can only make educated guesses.  Here, since you know everything, how about offering a few projections: What's unemployment going to be at the end of 2010? What's GDP going to be? I personally am no where near arrogant enough to think I can answer those questions. I'd much prefer to leave them to those who have dedicated their lives to studying them.",1,1
201,"You could refute my argument by showing either that I am wrong in my assessment of the consensus opinion of economists or showing that accepting this consensus is wrong for some reason.  You have thus far attempted (unsuccessfully) to do the latter. But you haven't provided sufficient evidence (or any at all really). Your refusal to accept the opinion of qualified experts reflects a greater anti-intellectual trend we're seeing in American politics (particularly among conservatives). In effect, you are advocating ignorance. And judging by the fact that several people have upvoted you, you're message is appealing. The fact that you are persuading people to do things that would make us all much worse off, pisses me off quite deeply.",1,1
202,"Well in your initial argument it certainly seems as though you are attacking economists in general. Perhaps you could try being more clear in the future.   All US economists are conservative ideologues...   You misuse the term ""conservative"" to mean ""believer in free markets"". This is misleading because liberals also believe in free markets. It's only a question of the degree of government oversight that should exist. You won't find many purists at either end of the spectrum.   Finally, the track record of the consensus opinion of economists is so poor...the track records of the maverick economists are more in-tune with reality though.   Extraordinary claims require extraordinary evidence. Thus far you have presented none.  Yes, it's clear that most economists fucked up in the case of the current recession. How many times do we have to go over this? The future is hard to predict. The best we can do is make educated guesses. We can't predict the weather with 100% certainty, but that doesn't mean we shouldn't try.",1,1
203,"When you ask people about the individual components of the bill, they respond positively. When you ask people about the bill as a whole, they respond negatively. This tells us that people do not actually understand the bill, and that their views are the result of manipulation by the insurance industry.   http://www.fivethirtyeight.com/2010/01/ health-care-polls-opinion-gap-or.html    The rest of your points are too stupid to be worth responding to.",1,1
204,"I was responding to the part where you said the ""majority of America doesn't want Health Care"". That's not true.  As for Georgia, I would need a lot more information before jumping to any conclusions. It seems like there should be a way for the UN to take action even if one country doesn't want to. Also, since you didn't cite a source I'm going to presume the quote is out of context and misleading. It seems ridiculous for you to be picking some tiny, obscure statement made a long time ago and using it to make Obama seem dumb. If that's the best you've got it just shows how rarely he says dumb things.",1,1
205,"(o/t, but why can't I declare a side?)   (Pardon spelling errors)   If you are either undereducated or a non-anglophone, you are forgiving.   he promotes progressive taxation   i.e. Theft.    Are you really that unaware of the fact that he was born in Hawaii?   It was a bad joke.   The notion that he is from another country is at least slightly racist   Nigh everything is perceived as racism in these über-sensitive days.   who is more in support of them than he?   Ron Paul.   taxes must reflect government spending   No, the reverse is true. If the government decides stupidly to waste a billion dollars they should have that billion dollars in the first place, rather than to count on future taxation to provide them with the necessary funds. Ergo,  government spending must reflect taxes  (which ought never be high, or else they'll have a nearly infinite amount of money with which to traverse the world in search of demagogues to kill).   are you arguing that he is pro war   Absolutely. He's getting us involved unnecessarily in Libya, Uganda, South Sudan, etc., etc.   Obama is trying to get us out of the wars we got into under bush II.   All the while getting us into new ones.   as far as i know, these are the way they are because of Bush II.   Which is why I hate Bush, but they've been exacerbated by Obama.   Insofar as Obama is concerned politically, it might be a bad idea to undermine strong counter terrorist innitiatives.   So you are saying that he is saving his own ass, politically speaking, rather than doing what is right. Do you really want a leader like that?",1,2
206,"Progressive taxation is not theft   Any form of taxation is theft.   don’t contribute to economic prosperity as much as the middle class does   Who the hell have you been reading? Keynes? Without the wealthy there would be no middle class jobs.   and all the while are able to enjoy a much higher standard and quality of living.   If they've never contributed then how did they manage to make money in a market economy in which he who serves best earns best (oversimplification, I'll agree, but nevertheless true quite often)?    ""uber-sensitive""   That's not what I wrote.   using this phrase as a criticism of something that conflicts with your idea of propriety doesn’t invalidate the truth that what you said is racist.   Truth is subjective.   You appear to be engaging in cognitive dissonance.   Not in the least.   You should learn more about modern racism because what you said was well within the scope of this definition   Whose definition? That of the far-left who think that it is racist not to put the nigger ahead of the cracker (to put it most bluntly)? As a philologist I take very strong objection to the politicization of words.   Government spending cant reflect taxes insofar as we demand something to be provided for by our government   Who is this 'we' about whom you speak?   I agree that it should not be in excess, that it should be as small as is prudent   Yet that which can be thought of as prudent is open to vastly different opinion.   but I also don’t want a dumb president that will do something out of idealism which may have a bigger costs in terms of the overall consequences.   My sentiments exactly, but about Obama.",1,2
207,he actually cares about American citizens.   I would really like to know why you think this.,1,2
208,"He has done sooo much to help the world!   His job isn't to help the world, it's to help his people: Americans, and taking them to war ain't gonna help.   He has gotten troops out of countries   Bush got them out. What Obama did was sent them to different countries.",1,2
209,"His ideas start of OK, but then they go way to far. He wants to pull out our foreign troops. Sounds good. All of our foreign troops. Well that seems a bit much but OK.    They don't belong in other countries. That's why we call them  other  countries, they aren't our own, therefore we don't belong there in a militaristic capacity.   And he wants the US to become completely isolated from the rest of the world   It's not quite like that. He's for international business, but doesn't think that the government has any business in interfering with other governments affairs.    not only back out of the UN   We ought never have become involved in such an organization; it relieves us of some of our sovereignty, however slight, and that is never good.   but also evict the UN from New York City.   UN would collapse without US support, most likely.   Not only that, but additionally, he wants to get rid of civil rights laws that prohibit segregation.   Again, you are looking at it from the wrong angle. I am not legally required to allow any individual into my place of residence, my home, my castle; why, then, if I own a café, must I allow those individuals whom I dislike to enter my place of business? Both my house and my café are my properties, why is there a difference? My café is not public, and should therefore not be required to accept any member of the public within its walls.   How did that work out for us when segregation was legal?   I'm white, so pretty fine.  Still, though, would you, assuming that you are white, eat at a restaurant with a big sign on the door saying ""niggers keep out!"" Probably not, and most people wouldn't, either. Therefore, racist store owners can either keep their views to themselves or go out of business; it behoves them to do the former.   Even if he was elected, nothing would get done since congress would refuse to pass anything he created.   Even if none of his ideas came to fruition, we'd still have four years with a president refusing to sign any more liberty-crushing bills.",1,2
210,"radical foreign policy   The way this country is going we're in need of some radical changes.   He is old   Nothing wrong with that. His mind's sharper than his competitors by far and, besides, Rameses II reigned into his 90s, and countless others have served as head of state at a more advanced age than Paul.   insufficient popularity   Yet he practically ties with Obama in nationwide polls.   Although he seems pretty smart and has had some good ideas and some popular ideas, he doesnt really fit the bill.   Why, because he wants to raise the country out of its current state and back to respectability?",1,2
211,Those  numbers are not writ in stone.,1,2
212,"By the way, did you see Ron Paul's pathetic finish in Florida?   One state out of fifty.   He's just never going to get the GOP nomination.   He mayn't get the GOP nomination.   And are you going to simply ignore my counter-arguments to your Obama views?   I plan on getting to them, but they are quite long, and I've little time to spare on something as unnecessary as an online debate.",1,2
213,look below this post................................... .........,1,2
