,text,label,ground_truth
378,"Birth control is not 100 percent effective; one of my coworkers was on birth control and conceived. Now she is a proud mother.   Conceiving while on birth control isn't always due to incorrect application or use of the birth control, sometimes a person just falls into that .01 percent where the birth control failed to do what it was meant to. In that sense, considering a person taking it who didn't intend on having a baby and the birth control failed, I would support her if she decided to have an abortion.  And who's to say those who are allergic to certain types of birth control aren't already considering the possibility of conceiving? Would thinking ""of the consequences before... sex"" justify a person’s decision if they conceived and wanted an abortion? If not then why even bring that up?",0,1
379,"Not even close?  It may not be a human  person,  but as far as DNA is concerned, it is 100 percent a human  fetus.   I think the question then is what makes a thing a person, and whether or not a fetus is that.",0,1
380,"Is an acorn a tree?  Is an egg a chicken?  So on and so on... Grow up..   No, but an acorn is the nut of an oak tree, and a chicken egg is the egg of a chicken, it would be a scientific anomaly if they were to grow into anything else. Are you denying that we are referring to a human fetus? what did you think this debate was about?  Regardless, we’re not talking about an acorn or egg, both of those have all the necessary parts to develop into their adult counterparts on their own, save for proper sunlight and water for the seed or warmth for the egg. A human fetus requires another life to create it and then sustain it until well into adolescence. Whether it is a nine week old fetus or a nine day old newborn baby, it requires another life form. This should be considered  before  people decide to just skip out on the birth control and take the risk of having an unwanted pregnancy.   Personally I don't give a fuck if people get abortions, I doesn't affect me in the least so why should I care? Living things die every day; death is just a part of life. What I  do  care about are people taking responsibility for their actions. If you don't want a baby, no duh, don't get pregnant. If you take the proper precautions to prevent pregnancy and get pregnant anyway or if, god forbid, you were to get raped, then by all means, have an abortion if that’s what you want. No skin off my nose.  And what’s with the personal insult? Grow up? I think it’s obvious from that remark alone that I am not the one lacking maturity. Personal attacks like that have no place in a debate.",0,2
381,"Lol, it’s not every day you see someone play an ad hominem on  themself.",0,1
382,"[In my point of view, abortion shouldn't be banned. Abortion is a not bad thing for women, especially for teenagers. Everybody thinks that abortion is wrong, but most of those people even haven't been pregnant. It is easier to talk about it and to say that women shouldn't have an abortion, but when it happens it is very hard to make a choice.   When people talk about abortion and say that it is wrong, they judge women who had an abortion. We cannot judge people.   Abortion is not very good, of course. But it is not wrong. It is a choice. It is a choice of those women who cannot take responsibility for children because of some reasons.   For example, just imagine, you are a 16 years old girl who just found out that she is pregnant. You have no husband, your boyfriend said that it is your problem. Your family has no money to take care for your child and you even haven't finished a school yet. What would you do? Do you want to break your life and life of your child just because people told you that abortion is a sin and it is wrong? I don't think so. You would think, even for a minute you would think about abortion.  What would I do in that situation? Of course, I would think a lot. But if my situation was very very bad, I would have an abortion, I think. Of course, I would never forget about that. And when I grew up and became an adult with a work, with a husband and with money I would adopt a child. I can explain why.   Abortion is a murder. I agree with that. But everybody has a right to be wrong. Everybody makes mistakes. And we shouldn't afraid to make them. We should fix our mistakes. It is called a responsibility, if you do something wrong, fix it. We should use this rule everywhere, as well with abortion. As I said earlier, abortion is a murder. And how to fix a murder? If you killed a child, give a life for another child. It is a solution for that.  How to fix other problems? For example, if you stole $1000, give somebody $1000. If you broke a tree, plant a new tree. If you messed up a book in a library, apologize and buy them a new book. And I said, if you killed someone, give a life for someone.   So, I can say that all of us make mistakes, we are not perfect. Nobody does. But we have to think without emotions and to fix our mistakes.   Of course, if woman has capabilities to take care for the child, it it better not to have an abortion but to give a life for him.  But if woman decided not to have a child, it is not wrong.  It is not good, but not wrong.]",0,1
383,"Why not? If you have an opinion on something, do you intend for it only to apply to you? Or to everyone? If you think smoking is morally wrong, do you think it is wrong for you or for everyone. If you think killing is morally wrong, do you think it is wrong for only you to do? Or for anyone to do?   No, of course each person has his own opinion, but most of people judge other people. A lot of people who are against abortion really judge those who are for abortion. But everybody has to have own opinion. I have mine, as well as you have yours.    Are we talking about an immaculate virgin conception? Or a 16 year old who mated with another of her species (ie sex)?   Hey, there are a lot of teenagers who become pregnant. I wrote it just as an example, because I know one girl who was in that situation.    Consider birth control before I had sex. Now that it is too late, I would accept responsibility for my actions, or inaction as the case may be.   Well, you would, but there are a lot of people who wouldn’t accept responsibility. As I said, I know someone who was in that situation, and it was really hard for her to make a choice.    Having the baby and giving it up for an adoption is also an option if your financial support is dire. And you probably won’t ever forget about that either, in fact, you’ll probably think twice the next time you get horny and decide to have sex without birth control.   Yes it is a good option, but it is very hard to give the baby up for adoption, when you gave a birth to him, when this little baby had been under your heart for 9 months. Also there could be any reasons why woman cannot be pregnant for this period. It is not so easy to be pregnant ‘alone’ (if we are talking about that bad situation)   Yes, people should think before having sex, but everybody makes mistakes. And everybody solves their problems as they can. Somebody is strong enough to take a responsibility for the baby, but somebody cannot. It is their choice. :)   Murder is unlawful killing, abortion is legal therefore not unlawful, nor murder.   You confused me. )) I didn’t get you. I didn’t mean lawful, or unlawful. I meant that by abortion people kill their babies.   I don’t think that it’s a right. Maybe a privilege.   A privilege? Don’t know. I think that a privilege is something that is given to someone after doing something good.   Everybody can be wrong. Do you agree with that? We cannot live without mistakes. It teaches us how to be better, by making mistakes we can understand what is right and what is wrong, or something like that.   What about taking the responsibility in preventing mistakes? I agree that once a mistake is made, that one should fix it, but not taking responsibility for your previous irresponsible behavior does not fix anything in my opinion.   I agree with you, that we should take the responsibility in preventing mistakes. But there could be different situations, when people cannot control them. Somebody are not wise enough, somebody doesn’t think before doing something. But life is intended for us to self-perfection. It is a life. We learn from the mistakes of a lifetime. Somebody has to do his own mistakes to understand something, somebody can understand from the mistakes of others. People are different. That is why our life is very interesting. :)   So first time offenders of homicide should be acquitted of their crime? Where do we draw the line?   In our society it wouldn’t be understandable if the offenders of homicide wouldn’t be punished. Of course they should be punished. But in my opinion they should be punished only be God. But our society wouldn’t accept it, and I understand why. We are living in the world where some people should be punished like going to jail or something like that, because it is a good way for other people to live quietly. So that offenders also can fix their mistakes after a jail, for example. They are also people. They just make more serious mistakes like murder, or something.   Well no, not technically murder. It is killing, but can you really fix killing someone or something by giving life to a completely different entity? Doing so may help you sleep at night, but does it really fixit?   I think it is. In any case, it would be better then doing nothing, right? The most important thing when you understand you mistakes. Of course, a person cannot give a life for exactly that person he killed. :) it is impossible physically, but giving a life for somebody else is an answer too I think. Have you seen the film “Seven pounds” with Will Smith? This film describes what I am talking about very good. He killed 7 people, and it was his mistake. But after that he helped 7 other people. I understood that abortion is not so bad after watching it.    If a person steals, wouldn’t it be ‘fixing it’ to give the money back to the person it was originally taken from?   Yes, in my opinion, it is a best solution, but if for example the person from whom you stole is dead for example, you cannot give the money back to him. In that case, you can give them to somebody who needs it. may be for charity? )   One does not necessarily need to be a capable parent to give birth. Giving a child to an adoption agency is an option if a woman isn’t able to be a good parent.   Yes, it is a good option, of course. But there are several options: to take responsibility for child and to bring him up yourself, to give him to an adoption agency, or to have an abortion. (there can be some other options, I don’t know). But each person should choose himself and to take responsibility for his actions and decisions.    If people took more responsibility, then abortion would be less of an issue in the world.   A agree with you. But there are a lot of people who cannot take responsibility even for themselves, that is why we have a lot of options.   Of course, I wouldn’t have an abortion, because I love children and I want them, but I do not exclude it. If I would in a situation I described earlier, I would do it. But in other cases I wouldn’t.   But abortion is not wrong.   Abortion is an option. Option which is judged by someone, which is supported by someone, which is not understandable by someone, but a lot of women do it and they will do it in spite of other people’s opinions. And that is their choice.",0,1
384,No abortion is wrong. It's as simple as that it is an option but an evil one. However that being said I do think that having laws against it really doesn't make sense people ought to have the choice that does not however on any terms make it right.,0,2
385,"Right and Wrong cannot be simply measured on some sort of scale, no amount of good deeds wipes out a single sin even something as simple as telling a lie, which is not on a level with abortion",0,2
386,"Just because the child is unwanted does not mean it is unloved furthermore there are far more suitable alternatives like adoption, simply put abortion is 99% of the time wrong, because whenever you say one hundred percent people freak out like WHAT IF THIS HAPPENED!!?",0,2
387,"The real solution to this problem is gto institute the idea that sex outside of marriage is wrong. In a marriage if you have a child abortion really is out of the question, if that's too much to ask at least practice ""Safe Sex"" Another term I dont really believe in although i do believe some sex is safer than others sex is never really safe outside of marriage.",0,2
388,"I'm against abortion! An abortion can result in medical complications later in life. In the future, woman who did abortion may never be a mother, even if she really want it. Another reason is that this is reduce human rights. The unborn child is alive from the moment of conception and has the right to life.",0,2
389,"Baby is a gift from God. Kill a baby is a crime. When a woman has an abortion, she will always think about the baby she might have had. She will always think about the future that could have happened with her baby which will always remind her that she killed it. Because she has had an abortion, she will never have a good life, and her conscience will remind her of what she had done.",0,2
390,"About rights...A woman also has the right to decide what happens to her body. Just imagine that a little girl was violenced by maniac and what must she do? Give a birth for this unwanted baby? I don't think so. It is wrong to bring unwanted children into the world, because in the future this child will live and doesn't know what mother's love is.",0,1
391,"Abortion is not murder - as it destroys a collection of cells that can't survive outside of the mother's womb before the 24th week.  If a woman feels she isn't ready for a baby or doesn't have the means to take care of a baby or just doesn't wish to have a baby.  Like any other difficult situation, abortion creates stress. Yet the American Psychological Association found that stress was greatest prior to an abortion, and that there was no evidence of post-abortion syndrome.",0,1
392,"Abortion is not murder - as it destroys a collection of cells that can't survive outside of the mother's womb before the 24th week.  If a woman feels she isn't ready for a baby or doesn't have the means to take care of a baby or just doesn't wish to have a baby.  Like any other difficult situation, abortion creates stress. Yet the American Psychological Association found that stress was greatest prior to an abortion, and that there was no evidence of post-abortion syndrome.",0,1
393,"Whether you agree or not, abortion will always play an active role in our society. In the US, more than 4000 cases of abortion are reported on daily basis. While for one, abortion can be a highly miserable experience, to the other, having a forced child can be a highly miserable experience. It’s impossible to go by a rule book, because it's life.",0,1
394,"I'm pro life, but this is a free country. Abortion is the woman's right, as much has I disagree with it. The only time I agree with it, is if the woman's life is in severe danger from the pregnancy. I digress. A heavy handed government controlling these sorts of rights doesn't sit well with me.",0,1
395,"False. While society's definition of Pro-life is actually a purely anti-abortion stance. I follow a more traditional understanding of the definition of Pro-life, which is I am for whatever is more conducive to saving human life.Also, did you even read my comment? I said I personally believe that it should only happen if it is to save the mother's life. However, people should be free to get abortions if they want too. That's the beauty of choice. Without the option to do wrong, ""right"" is meaningless.",0,1
396,"That is a wonderful answer and I 100% agree. Even though they are not technically ""alive"" yet, so to say; it is still killing a baby. All those masses of babies killed is like premature genocide and should be illegal by mind, spirit and by law.",0,2
397,"If you were even considering abortion, why would you even want to have sex and get pregnant in the first place if there is a possibility of conceiving and getting pregnant? Makes no sense. It's just illogical and stupid. DUH! :P",0,2
398,"Abortion should be illegal by mind, spirit and law. First off, if you would want to KILL INNOCENT BABIES CREATED BY YOUR FOOLISHNESS, WHY ON EARTH DID YOU GET PREGNANT IN THE FIRST PLACE? You brought this baby into this world and it is simply stupid, illogical and mentally retarded of you to take him/her out.   Next, abortion is killing innocent babies. Think of all the great things that babies will achieve someday. Like Steve Jobs, etc. ABORTION = NO!!!!!!!!!!!!!!!!!",0,2
399,How about no?  How about no way?  How about not a chance?  How about ABSOFRICKINLUTELY NOT!!,0,2
400,"And so is yours. All is fair in love and war.   There is no need to be so sarcastic and rude for such a serious debate. So stop being a troll, pull your head out of your pants and think straight. ABORTION = MINIATURE GENOCIDE.",0,2
401,"This is just to state that if they're freaking out about millions of ""babies"" getting ""killed"", it's not true.",0,1
402,There are already too many humans living on Earth. We don't need more.,0,1
403,"A fetus is NOT a human, just a mass﻿ of tissue  Abortion is safer than childbirth  The number of abortions are relatively small  Nobody has the right to impose their morals on others  A woman should be able to control her own body  Abortion must be kept legal, especially for all the rape and incest pregnancies  If abortion is outlawed women will be forced to go to back-alley abortion clinics  Aborting an unwanted fetus reduces the number of abused children",0,1
404,"A fetus is NOT a human, just a mass﻿ of tissue  No, we have a mind  Abortion is safer than childbirth  HA! In the same way that murder is safer than living.  No, it's less dangerous to abort than give birth, wth^^  The number of murders are relatively small. Should we no legalize murder, rape, and theft?  Fair enough  Then why do we have laws against murder? child rape? torture? assault? grand larceny? etc.?  Those are not morals, morals are more of opinions, these are really not opinions   To say that a fetus is merely an extension of its parent needs some substantiation.  A fetus is like a parasite, should a mother have no choice?  Should this have a bearing on its endorsement as legal by the state?  Yes, it could cause a lot of crime, which the state doesn't want, and it would be more dangerous  HA! In the same way that mass genocide prevents accidental deaths.  I suppose...",0,1
405,There are good people of good conscience on both sides of this argument. Isn't that a great indication that the government should butt out and let people make their own decision based on their own beliefs?  We on the pro-choice side are content to let anti-abortion people who are faced with unwanted pregnancy decide what they will do based on their own beliefs.   We think you should be free to live your lives according to your beliefs. We think we should too.,0,1
406,"""Once the a egg is fertilized and starts to grow into a human body it has a human ""spirit"" or ""soul"" inside of it (for those who are religious).""  This is the heart of the anti-abortion argument, the idea that what makes a human being ""human"" is his or her soul, and that that soul is present from the moment of conception on. It matters not that at the moment of conception the zygote has less cells then you have fingers on one hand, it is the moral equivalent of a human being because it has a soul.  Don't get me wrong, I'm not criticizing the idea. It is a religious idea and in this, a country with religious freedom, you are free to believe that idea and to live your life in accordance with that and other religious beliefs.   But you should realize that there are many people who do not share your religious beliefs and we also live in a country with religious freedom. Why is it that you would deny us the right to live our lives according to our religious beliefs when we would fight to protect your right to do the same?",0,1
407,"Wellll, it's the believers, the carnivorous conservatives and the right wing guys who accuse those of us on the other side of murder and worse. I'd say that's making a moral issue of it, wouldn't you?",0,1
408,"""It moves, it eats, it grows, it thinks.  Are these not all the contributing factors of how our bodies are alive?""  Absolutely, and I think that most of us on the pro-choice side would agree that a woman's right to chose ends by the time a fetus reaches the stage where it eats or thinks.  But the anti-abortion side is not content with that. They want to outlaw abortion from the very moment of conception, at which time the ""organism"" as you call it does not eat, does not move and does not think.",0,1
409,"Abortion rights are being abused.  It should not be looked at like an easy form of contaception.  ""People ought to abstain from sex or practise safe sex.""  Yeah ive heard that argument before ,  However;  Abortion is a serious matter and unfortunately there are cases in which an abortion is neccesary;   http://www.leaderu.com/ftissues/ft9603/ articles/goodwin.html",0,1
410,"I agree with you on that .   Perhaps these abortion debates need to be a little more defined.  For example perhaps we should be asking ; IS IT OK TO USE ABORTION AS A FORM OF CONTRACEPTION?  I would have to say that in that case ;  abortion , no , its definately not ok.",0,2
411,"""Oh I can just get it aborted so I don't have to worry about it.""   Thats not laziness thats disgusting.  Abortion rights are being abused.  It should not be looked at like an easy form of contaception.",0,1
412,since abortion became legal in the US in 1973 50 million abortions have been performed. that would knock out 15 states with no1 in them. that ridiculous. there are millions of people in the world who would love to have children but cant. and we have millions of people having sex and not being able to handle the consequences of pregnancy. if u have sex u better be ready to have babies too.,0,2
413,"kmac and princessjess are right abortion is murder. if you feel that you cant take care of the child, adoption is an option. there are families in this world that can not have children. why not give the baby to them so it can be happy and have a good life. there is nothing wrong with adoption",0,2
414,"I believe that if a parent can take care if a child then they shouldn't be able to get an abortion, but sometimes a child being born causes great strain on the parents and could possibly lead to death. Therefore, I believe that it should be the person's choice.",0,1
415,"True, but we are not only talking about North America. The topic is just abortion.",0,1
416,"Because, you know, there isn't a surplus of orphans or anything. =/  Should women who don't want kids have them anyway out of guilt for people who can't?  ""and we have millions of people having sex and not being able to handle the consequences of pregnancy. if u have sex u better be ready to have babies too.""  That's stupid. Just..... stupid. So a woman should go out of her way to NOT solve a problem just because she got herself into it? If you tripped and broke your arm should you NOT get a cast on it just because you were foolish enough to trip? maybe you shouldn't have been walking if you weren't ready to handle the possibility of breaking your arm. Maybe you should of had the good sense to wear a bubble-wrap suit. No? Why does that backwards logic only apply to abortion then?",0,1
417,"unwanted pregnancy = problem  broken bone = problem  unwanted pregnancy =/= broken bone  guess I should of made that more clear =/  ""A broken arm is an injury, easily mended. When a person's life ends, there can be to going back.""  Sure there is, you can make another kid later when your ready.",0,1
418,What about it? I have millions of sperm swimming in my testicles right now. Should I remove them and impregnate millions of women to avoid the loss? Or is the loss of life only immoral when it comes to a select few organisms? Where exactly should the line be drawn?,0,1
419,"Well hey, it has the potential to do all those things. You can't know it wont. Why is a sperm suddenly too precious to let die just because it meets an egg? Especially when any other sperm can do the same damn thing.   Sperm and fetus are the same, the only difference is a fetus is a few steps closer to being birthed. You're older than me, probably a few steps closer to making your own children than I am. Is your life worth more than mine? Surely you must think so. A fetus is closer to being born than a sperm, just as you are closer to creating a fetus than I am. You're one step farther on the chain, so, is it alright for people like me to die en masse as long as you get to live?  And furthermore, I am farther along the chain of life than a fetus. I am much more capable of creating life than a fetus. I have much more potential at this time. Sure, the fetus has the potential to one day be like me, but right now it is not. That means it's worth less right? Is it o.k. to abort millions of un-born children but not o.k. to kill me?   No? But at the same time, you say it is o.k. to let millions of sperm die, but wrong to kill a fetus. Why? Because one is farther down the road of life than the other? Or is the life of a fetus worth more than any other conceivable form of life?",0,1
420,I don't see anything wrong with abortion =/  --------------------------------------- ----,0,1
421,"As far as I'm concerned, If you're willing to live with the sacrifice of any action you make then who the hell am I to say you're not allowed =/",0,1
422,"Thank god for people angry enough to down vote me, but to cowardly too write a dispute =D",0,1
423,"So then, it's better to wait for the child to age and become intelligent enough to convince it that it should be killed before killing it? It's more ""moral"" to kill a consenting 4 year old than a fetus that isn't even capable of caring either way?",0,1
424,"I strongly think that we should stop abortion, if you don't want the baby put it up for adoption. I'm sure there are hundred of families who would love that baby as it's own. Couples out there who cant produce offspring that desire a baby. Then your taking away something you can get and they can't.",0,2
425,I think so it prevents a child from having a life. Life is a blessing and who are we too take it away from someone???,0,2
426,"I believe that abortion should be legal because the fetus is simply a part of the mother's body and she can have an abortion because it is her human rights. Also I take this view because every woman can face with situation when two lives are at stake and the moral obligation is to save the one closest at hand--namely, that of the mother, whose life is always more immediate than that of the unborn child within her body.Or enother example, permission for an abortion could then be based on psychiatric considerations such as prepartum depression, especially if there is responsible psychiatric opinion that a continued pregnancy raises the strong probability of suicide in a clinically depressed patient. So, because of these reasons I believe that abortion should be legal.",0,1
427,"I see that you mean but don't you think about the situation when there is a direct threat to the mother? I believe that in this sitiation doctors can give permission for an abortion. Or we can consider the other case whena fetus has a diagnose with Tay-Sachs disease, a circumstance of considerable interest inasmuch as Tay-Sachs is an untreatable genetic disease",0,1
428,Should abortion be legal? It was like asking should murdering another person should be legal? I can't see the point why it should be legal in any sense. Abortion = murder. Why? Because you are planning to take the life of another human. Don't tell me that fetuses are not babies because in every single way they are. And if they are human they have all the right to live. You can have them be adopted if you are not ready with the child. Just don't take their first right away from them.,0,2
429,Abortion should be illegal.Because it not fair to those babies that are being killed for the fault of those adult and I think that that everybody deserve chance to life .,0,2
430,that made a little bit of sense...  in the way that they are legal in most places.  but what about the places its not legal? how does that apply then?,0,1
431,what if u cant get there??,0,1
432,"Abortion should be legal as it is the mother's decision to kill said baby, yet in saying that they should have sufficient help to make this decision",0,1
433,"this is true.  but there is also the fact that why should a baby that nobody wanted be born, when the parents dont want them to be around? what if it was a mistake? so many emo's are in the world because they couldnt be aborted  all in all...abortion should be legal",0,1
434,"well yes, emo's should have been aborted but how can u tell if a child is emo before ur first trimester is over???",0,1
435,"I see that you mean but don't you think about the situation when there is a direct threat to the mother? I believe that in this sitiation doctors can give permission for an abortion. Or we can consider the other case whena fetus has a diagnose with Tay-Sachs disease, a circumstance of considerable interest inasmuch as Tay-Sachs is an untreatable genetic disease.",0,1
436,"I believe that abortion should be legal because the fetus is simply a part of the mother's body and she can have an abortion because it is her human rights. Also I take this view because every woman can face with situation when two lives are at stake and the moral obligation is to save the one closest at hand--namely, that of the mother, whose life is always more immediate than that of the unborn child within her body.Or enother example, permission for an abortion could then be based on psychiatric considerations such as prepartum depression, especially if there is responsible psychiatric opinion that a continued pregnancy raises the strong probability of suicide in a clinically depressed patient. So, because of these reasons I believe that abortion should be legal.",0,1
437,"I agree with you becuase I believe that abortion is not killing a human child. When you have your abortion, the fetus has probably not even opened its eyes yet. It isn't a formed child! It is a fetus.",0,1
438,"It really is the mother's decision. If she isn't wanting to take care of it who will? Yes the father maybe... but what if your raped, what if you didnt want the baby and the husband altered the birthcontrol pills into something else. Yes you could put it into an adoption agency, but what if they grow up wonderign why there parents gave them up? They would feel like crap thinking that there parents hated them, and be suicidel. No one deserves the live of bouncing around in foster homes, thinking no one loves them. They may get into a caring family but do you know how many kids get into crappy situations? It is the persons decisions, we souldnt have a law saying this is a bad thing to do. Its a moral and a value we all have and we all have different views. why should we care about what other people do with there lives. especally people we dont even know.",0,1
439,When a fetus hasnt been born yet it isnt a person to me. If somethign cannot live without something for it to hook up to for life support it isnt alive. It isnt alive until it is born. It could be way more hazardous to the mother than the child.,0,1
440,your stupid. obviously a person can choose what they want to do it should be up to the mother or father to decide what they would like to do with their unborn child,0,1
441,bahaha yes im just that mature and do those kind of things lol but no we cannot get along cuz well yeah,0,1
442,lol well im so glad that we are choosing to argue that god isnt real... i really dont think you know whether or not that he actually does exist,0,2
443,Well I'm glad we've already gotten to name calling. I'm glad we can all get along.,0,2
444,"At what point do you believe the zygote becomes a ""person""? Also, are you meaning to say that the fetus purposefully ""commandeered"" the mother's body? I don't believe the baby had a choice which body it wanted to inhabit.",0,2
445,"Well, we're all allowed to have an opinion, but the point of this website, I believe, is not to bring other people down. If you think the Bible isn't real, that's your choice, but don't insult other people's beliefs just because you don't agree. I hope that this doesn't get too personal.",0,2
446,"Good argument. I'm being serious by the way. But the percentage of women who end up getting pregnant by rape is a meager .6%. I know that's still a percentage, but not as big of one as you may be thinking.",0,2
447,"A baby is a baby the moment the sperm meets the egg. Even though the heartbeat does not start until later, it's still a baby in my eyes.",0,2
448,"If she wasn't planning on taking care of a baby, maybe she should've waited until marriage to actually have sex. The only sure-safe way to avoid pregnancy is to stay abstinent.",0,2
449,No it isn't stupid. A person shouldn't be allowed to kill a future child. They are willing enough to create the child and I believe that they need to own up to their own responsibilities. It was their choice to tango and they need to pay up for it. God wanted the child there for a reason. There is always adoption as an option!,0,2
450,"Yea, christians aren't perfect. But is anybody else? If you were responsible you would have done the right thing in the first place, but obviously if you are in the abortion state, you weren't responsible. If you aren't prepared for what might happen due to your own actions, then don't do it. If you don't risk mistakes then you wouldn't be put into the situation.",0,2
451,im sorry but i would much rather have my baby in heaven then on earth if i couldn't take care of it. i don't understand why we feel that we get to dictate what other people can do with their bodies. different people have different morals and we can't tell them what to think or feel. it's not right to tell people what to think or feel then they aren't who they are anymore.,0,1
452,yeah so people have the right to decide. certain things happen in life and some people may not be able to support a baby. if a girl gets raped and becomes pregnant does she really want to carry that man's child? i wouldn't. plus some women have serious conditions so if they do carry a child to term they could die in labor. this is not good and they should have an abortion to save their life. it's simply not our choice to decide what people want to do with their bodies and if they feel it is not killing someone then it is not on our plates it is on theirs.,0,1
453,adoption is not a piece of shit. i sure as hell would rather have my kid (if i had to give them up) go to someone who has had background checks and various other things before they can adopt. Foster homes aren't even with adoption. those are totaly different things and are bad but not related.,0,2
454,its a baby in your eyes but are you having an abortion? i don't think so so its not your opinion they need to be worried about.,0,1
455,yes i would consider it a baby. but then you get into other details like i wouldnt want the baby if i couldn't give it a good life. and i couldn't handle giving my baby up so i would get an abortion.,0,1
456,no i wouldn't consider it a baby. i dont consider it a baby until it is living and breathing on its own.,0,1
457,"god isn't real. the bible is just a fricking book written thousands of years ago to entertain a bunch of dimwits when they weren't out hunting and gathering or fighting in wars. it's just a series of letters written between a bunch of crackpot ""saints"" writing in code to try to fool the romans. so if your basing your opinion on abortion because you love to read the bible and follow god's word, your sadly mistaken... abortions are right up my alley. ROCK ON!!!!!",0,1
458,"adoption is a piece of shit institution. all the kids who would have been aborted get put up for adoption. what now? thousands of more kids getting shuffled around in foster care, oh boy! and by the way, god isn't real.",0,1
459,"abortion is alright with me... obviously a mother who wants an abortion is not planning on taking care of the baby. if she doesn't terminate the pregancy, who's gonna take care of the baby? not her. are you?",0,1
460,"well if it's abstinance your talking about, then your probably a christian. and in the bible it says that refraining from all sexual activity is pure abstinance. that includes handjobs, blowjobs, anything that looks sexual (which includes making out). I dont know of even one person who abides by those shitty rules. not even ""Devoted"" christians",0,1
461,if she cant care for it there are plenty or people out there who want a child of thier own and cannot have one you can always give the child up for adoption,0,2
462,"babies that are adopted are given to families who want to raise them, not to just put up with them for a few months so they wouldnt be ""shuffled around in foster care"" they would be in permanent homes so your argument is invaild",0,2
463,Most adopted children do not become suicidal. they might wonder about their biological parents but i wouldnt say they think that they hated them. giving up your child for adoption is an act of love rather than hate,0,2
464,A baby is a life. no one has the right to decide who lives and who dies. the parents should have been more careful if they didnt want a child,0,2
465,"Maybe those ""young mothers"" should have kept their legs shut if they didn't want a baby.",0,2
466,"well if you found out you were pregnant, would you consider it a baby?",0,2
467,"Would you want to be killed without a choice? That's disgusting!! Life is a gift, and the people that kill their children are sinners and will go to hell!!",0,2
468,"those mothers deserve to die that baby WILL have emotions, but if you believe in your oppinions so much, maybe your mother should have had an abortion, the world would have one less imbecile. besides ""You would have as much emotion as a grasshopper",0,2
469,"ur retarted "" black and white thinkers"" there is NO GREY AREA in this argument",0,2
470,"While abortion may not be considered as murder or manslaughter, one thing is for sure. By going ahead with an abortion, you are denying someone, or atleast something life. Life is the most sacred, fundamental right of a human being. While an unborn may not be considered a human being, the fetus would've been a human being. Therefore, you reuse to give life to something that would've been a person.   Had the fetus not been terminated, it could've had so much potential. It would grow up to be a child. It would get to listen to music, smell the first day of spring and catch the first glimpse of snow. Everything we take for granted in life and life itself, is taken from the fetus.   Many argue that an unborn child does not have consciousness and therefore, it is morally acceptable to undergo an abortion. In the same sense, is it alright to inject lethal toxin into a child that has been sedated for his whole life? Pro-choice people are therefore saying that we can deny life to something that has never experienced consciousness. This argument is irrational and morally incorrect.  What's more worrying is that the mother of a fetus makes this decision. The very provider of life and sustenance refuses to let her unborn child live. It is not her choice to make. It is no one's choice to make. No one should have the authority to deny an unborn child life. Imagine the world without you, because your mother had an abortion. You would never live all of your experiences. You would never have emotions. You would've never existed. Such is the travesty of abortion. Over a million lives, of which collectively would add up to over 70 million years, would never be lived.  Rape, sadly does happen. But legalizing abortion does not solve the problem. If we want to reduce the amount of unwanted pregnancies as a result of rape, then we need to tackle the issue of rape itself. Harsher penalities, stricter monitoring policies, promoting rape whistles, reducing poverty and a nationwide sex offender registry are all possible solutions for this. Reducing the amount of unwanted pregnancies from rape down to zero is next to impossible, but we can get this number a lot lower.   Unwanted adult and teenage pregnancies can be solved by removing the social stigma associated with contraceptives. Pharmacies and the government should advocate the use of condoms or birth control pills as a way to enjoy sex without any unwanted consequences.  Abortion means denying the opportunity of life to what would've been a someone. We cannot continue with this madness.",0,2
471,"Destroying a fetus is like destroying a part of yourself. One's genes, blood and cells are within the body of a their fetus, yet they undergo an abortion and prevent a human life from being lived. A fetus does not deserve to be denied life, because the fetal stage is probably is the stage of life where we are morally the most neutral. We cannot think for ourselves, nor can we comprehend good or bad. On this basis, infants are also considered innocent. Why deny life to something that does not deserve such a fate?",0,2
