,text,label,ground_truth
95,"What I find hard to believe is that this question pops up all of the time on the internet... and nothing changes...  In debates, if you say one thing in opposition to it's legalization you are immediately discriminated against and ignored for the valid points that you may have, and then the people advocating it's use have nothing more to show in their argument than what you have, but sensationalized, and even though they don't have credible evidence (ok, so one does), they call you out for not having evidence, and like children, hop around proclaiming your stupidity...  Arguing this topic online is useless, and I have always thought that. You are all like Gollum with the ring of soromon... there's no point.   BTW, if you are so right, do something about it already so that I don't have to hear about it anymore.",0,2
96,"The marijuana smokers are so indecent that they would vote everything down to below one... no matter what I say now, I can be the best argument.  Marijuana should be illegal because... care bears.  I win.",0,2
97,"I don't think the legalization of marijuana would be a good idea.   Why does everyone push so hard for it, when all it does is make you high???  Talk about mindless self indulgence... I hate people who have problems dealing with the fact that they cannot always have what they  want .",0,2
98,"What is truly pitiful is that one could find pity and fear in what you do not know. I use your post as supporting evidence.    Now, if you're realistically thinking about this issue, and not in Imagination Land, you would respect my point of view as a faction of the democratic comity. I am a citizen of these United States of America, and I know what that means.   I personally have no concern about the drug itself and I am fully aware that cigarettes and alcohol are more dangerous, but legal.   When I say that I am opposed to the legalization of marijuana, what I mean is for recreational use. Medicinal use is fine for the few drugs on the market that marijuana could (realistically) replace. Also, I actually advocate the use of hemp and wish America would get with the program, I know the benefits of hemp cloths and hemp oils.   What I don't like about weed, is what it does to people, and I am sure this is the reason it has been made illegal and mainly, why it has stayed illegal. I have seen the original arguments against it's recreational use, and I think that is absurd, it doesn't make you crazy, it doesn't make you blood thirsty, etc.    If you look at society as a whole, we already have a few cancers at work. Alcohol use, which with it brings tons of social deviance because it's a mind altering drug. Cigarettes, for the economy are bad, because those who smoke are hopelessly addicted and will spend money on cigarettes before spending it on things that they should buy, like food or clothes. Do we really, at this point need another? For people who don't drink, and for people who don't smoke cigarettes?   Like I said, think about it realistically. What is government for? Why is a government needed at all, I mean, what is the main single duty of a government???  It is to secure domestic peace , before anything else, that is what a government does. The people within the government agree to be controlled for peace. If someone steps out of line, because they have agreed to live under this government, are held to the same rules as the next. No one steps out of line, and we have a perfectly paired society to it's government. Unfortunately we, as humans, cannot have this.    So if the government only really exists to secure domestic peace, yet we already have a number of drugs out there, why should we have another to complicate things with.    Also, you have to imagine that weed is legal. No more will people feel the need to be home when stoned. They might as well get stoned in public. Like drinking, especially if it were made illegal, people would take their beer home with them, and drink there, most people  do , stay home and drink. If it were illegal, you wouldn't see drunk people as much now would you? I highly doubt you would.    Marijuana, I logically think, would be more addicting than tobacco and alcohol combined if it were made legal and then integrated into popular culture, as tobacco is. You get more for less, with less consequences... what a dream, right? I mean, if I am opposed to the legalization, yet I would still do it if it were, doesn't that mean something???   It's something that I don't want to deal with, and I think a lot of people would agree with me on this. If it were legalized, it would only get worse.    That's really all I can say for now, and sorry if it wasn't enough to satisfy your lack of understanding.    I would like to advise you that ad hominen arguments are not welcome here.      You are on a website that allows you to share ideas and opinions. Do not attack people for their opinions because, if you think that denying the legalization of marijuana is not American, you are doing the greater evil by suppressing the voices of the citizens that this democracy represents by using childish and petty insults.",0,2
99,"Fail to show what marijuana supposedly ""does to people"":  If you've done your research, you know what I'm talking about. If not I shouldn't be here.   Fail to show why law should regulate what you put in your body:  They already do,  F.D.A. , that's reason enough. If that's not good enough for you, talk to a lawyer.    Fail to prove that when more people use marijuana, and it's accepted, that there will be more people addicted:  Take statistics and logic.   My view of government is disturbing . Fine then, I'll prescribe you your natural anti-depressant that helps deal with this ugly fact of life.   My main issue with this whole argument is that I cannot believe that  THIS  topic, of all things, is the one that people get pissed off about...   One could strip us of every liberty imagined by our forefathers, and all we would do is sit and complain about our damned marijuana... THAT IS SICKENING!!! Not  my  view of government!!!! THE FACT THAT I HEAR ABOUT MARIJUANA 100 TIMES A DAY INSTEAD OF WTF WE'RE GOING TO DO ABOUT IMMIGRATION REFORM OR NAFTA OR WHATEVER THE HELL IS GOING ON IN THE WHITE HOUSE AND IRAN AND WHY SOME CERTAIN STATES ARE SEGREGATING SEXUALITY AND BLAH BLAH BLAH BLAH BLAH BLAH....   No, all you can stand to do anything about is try to get your weed back. Maybe that's reason enough not to legalize it... Think about all of the people wasting their time trying to legalize it... then imagine them wasting x20 the amount of time being stoned all the time talking about how they finally got what they wanted...",0,2
100,"I don't think that it should be legalized but at the same time I think that it should be decriminalized.    The drug, or all drugs for that matter, have an effect on society. It's not just about the individuals safety. We already have tobacco and alcohol, if we make either illegal there will be a riot, jobs will be lost and so on. If we add another drug to the legal market, that's just another way to waste time.    People in this country act like everyone owes them something, like their 8 hour shift at work is all that is expected of them and that's all that they have to do. Anything more is a waste of their time because they could be spending it doing something that they want to do. Sure, that's the American dream. Work, go home and plan your next vacation, maybe sit back and relax with a beer. Watch television and talk about the ""good ol times"" with your buddy... That's a societal waste though. Anytime you sit back you're wasting time, like I am right now, and you, reading this (I'm using cognitive processes to contribute to an idea that other people can read, appreciate, or better, disagree with, so technically neither you nor I are really wasting time, but you and I could be doing better).    Basically society is constantly rotting under our feet, and all these people want to do while it's happening is get high, drunk, or take a cigarette break! There is work to be done, quite your bitching and get to it.",0,2
101,"It's always easier to medicate yourself to increase  preferred  performance... What does that mean about your natural state though, your worth as a human without it? There are ways, maybe too primitive for this generation of ""successful actors"" and counters to accept, but it's far more effective in the long run and you have a better understanding shit while you're doing it and afterwords too... it's called ""discipline"". A trick that seems to be all but forgotten, today... I wonder if it's because anyone can just go grab some form of ""medication"" to make themselves appreciate their own work and the world around them.   --------------------------------------- --------------------------------------- -----------    Honestly, I find it both morally and ethically corrupt to even desire a substance for pleasure, let alone demand it come easier. The ultimate weakness and surest sign of gluttony, bitching about your unnecessary substances.   ""I know many, many, many other people that fit this criteria as well.""   So what? Many, many, many other people strive to define humanity as something other than a waste of billions of years of evolution and suffering for burnt plant fumes that create a careless and happy go lucky floaty feeling.   I'm one of those people that know the meaning and worth of discipline. There's something sacred about reality and the way that the earth is when it's ""dull"" and quiet that no one seems to get... everything needs to be brilliantly colorful, exciting, relaxing, whatever, some form of artificial stimulation needs to be administered to get any good experience out of anything. It can't just be left alone and truly appreciated the way it is.   I don't have a problem with the drug, I have a problem with people. I don't have a problem with people, but that they still act like animals. I feel like I'm the only real human left, like the only person I'm fighting for is myself, to show myself that I'm not a monster like the rest of you. That I'm actually worth the effort put forth by my bloodline a million fold because I am different. I won't lay down because it feels good, I won't lay down because ""I need a break"" in my finite life of only 23 years, I won't lay down because I deserve it!   Laying down is for the weak. That's what you fools are doing. You just want you weed because the alcohol, cigarettes, caffein, television, shopping malls aren't good enough. You just want your plant.   Now, I bit good riddance to you and your damned marijuana, I have work to do.",0,2
102,"When all else fails, lol...    ""So... you never liked candy as a kid?""   True, I'm not and have never been a fan of candy.   ""Or Chocolate?""   I'm not a fan of chocolate either.   ""Or Soda""   Anything containing High Fructose Corn Syrup is prohibited.   ""Have you ever eaten an expensive meal?""   Why, is there a place where I can eat for free?   ""You never drank tea at the end of a long day to help you relax?   No, tea contains caffein, I don't drink caffein to relax at the end of the day because I sleep at the end of a long day.   ""Nothing!?""   True, none of the above.  You highly doubt it now, but wait till you smoke another joint, maybe that'll expand your mind enough to allow such an amazing idea to seem plausible. No, I'm not ""mad"" as in angry, I'm almost never angry, and I'm especially not angry about other people getting ""special privileges"" like a high.   Yeah, I am lame, arrogant, and hypocritical, but that only goes skin deep.   ;)",0,2
103,"I don't need to do this, but for you I will.  Moral: concerned with the principles of right and wrong behavior and the goodness or badness of human character. (Morals are personal standards)  Ethics: moral principles that govern a person's or group's behavior. (Ethics are interpersonal/societal standards)",0,2
104,"""I completely disagree with this statement and it goes against any scientific proof. Studies have been done that prove if you take breaks and have more leisure time you are a much more effective worker. Now obviously if you are neglecting your responsibilities leisure is bad.""   I want to see these studies. There are a lot of jobs that require people to stay active for long periods of time, I don't see them handing out weed and duritos and telling people to take an enjoyable break. Look at book camp as an example. Sure it's tough, but what isn't that you're trying to do well.   ""In your next response you talk about how you morally think doing things that are unproductive or enjoyable are wrong. I have several problems with this.  First off, honestly I'm not you and neither is anyone else why should we have to be held accountable to your unreasonable and arbitrary morals.    I said also said ethics.    ""Second off if we never did stop working productivity would fall because everyone would be unhappy. Unhappy people are not productive. Society would not operate like this so it is unreasonable to expect people to operate without leisure time.""   This is hilarious. You decline to recognize any validity in my morals or even that I mentioned ethics as well, but holy shit, it's so important to me that you're unhappy without your substance...    ""If you are going to tell people whether they can or cannot use substances such as Cannabis; than at least have a better reason than your supposed morals that almost half the country disagrees with. You admit to being hypocritical about your no-leisure rule by being on the internet rather than doing something productive and who is to say that is all your hypocritical about. So even you don't follow your own ethics/morals.""   I am being hypocritical, but that's not the point. Leisure doesn't require marijuana, or any other drug. Contributing an argument is anything but leisure.   ""But that is besides the point, as a completely productive citizen who works full time and goes to school full time, why do I have to go through illegal channels to enjoy a healthier substance (Cannabis) than a legal substance (Alcohol) in my spare time. Decriminalization is not enough. The game is over, we know that Cannabis is no worse and possibly better than Alcohol and denying people the right to a trustworthy and accountable Cannabis industry is authoritarian at best.""*   You have this idea, that by doing what is expected of you by todays society, that you're doing good.",0,2
105,"LEGALIZING =/= DECRIMINALIZATION    If you want to smoke weed, don't make the argument for decriminalization. Legalization and decriminalization are two different subjects.   The arguments against "" War on Drugs "" usually has more to do with people wanting it legalized than it does decriminalizing it because it's an easy target with numbers and panders to everyone's fear of government.    Typical Legalization Propaganda:     ""Look at all these poor non-violent people stuck in prison, all they wanted was to get high, and it costs us $20394 per second to chase one of these poor fellers down, and then another $79887987 a year to keep him in prison. How dare you government, shame on you, and shame on us for doing this to them, legalize now(1)!  (1)If you pass this info along maybe someday you could smoke pot too(2)  (2) Not right now though, but when it's legalized ;)...""",0,2
106,"Marijuana fuels an apathy that is anything but what the US needs right now. Legalizing it would just put lots of new addicts on the streets, smoking up and dropping out of school. It starts people down the path to harder drug use. Billions of dollars go towards terrorist organizations through the marijuana trade, and they would get even more as people went experimenting from pot to cocaine and heroin.",0,2
107,"All of these statements have been made by the United States government over the past years. If you can find rebuttals for them, I'd love to hear them, but until then, I believe them. If you accept that terrorist organizations are funded by the drug trade and that marijuana is a gateway drug, then the third statement logically follows. If more people can use pot, then more will move on to harder substances, which will fund the terrorist orgs.",0,1
108,"Some powerful interests that feel threatened are the ones who back prohibition. Any fucked up law you want to understand, find out where the money is. Marijuana could have a chance at overthrowing several markets: hemp clothing lasts forever; cotton deteriorates quickly. Same with hemp paper. It may be able to be made into efficient fuels. And anyone who's ever tried it knows how superior it is to alcohol and tobacco. And it's a weed. Anyone can grow it. That means no exorbitant profits for large farming companies.",0,1
109,Did you forget to say you do it on weed?  Did you forget because of weed?  Do you have any weed?,0,1
110,"I  reeeeeallly  hate when you put words in my mouth. I didn't say a single thing you attributed to me in this rebuttal.   I hope this is the product of tangential thought, and not a conscious effort to shift the discussion away from what you can no longer defend.  In response: When you're making assertions about their effects on musicians, firsthand experience goes a long way. Especially in discussions of (as yet) qualitative distinctions between two modes of creative catalysis.   I'm not saying musicians who don't do drugs are better. I do know that the greatest innovators have almost all been drug users.   I couldn't tell you whether abstainers are holding themselves back, I'm not fucking psychic. Drugs have different effects on everyone. If I had to guess, I would say yes, they probably would be a tiny bit more creative if they tried certain drugs. Note that this belief is  not mutually exclusive  with the idea that drugs aren't needed to be creative.  You know, if it sounds too stupid for someone to have argued it, why don't you read back over it and see if they really did? I'm still in utter disbelief that you think I said  all of that BS .",0,2
111,"Marijuana can prevent lung cancer.  Lung cells have a part of their DNA that serves as a self-destruct mechanism, so new ones can grow in. Tobacco destroys this sequence, so cells will keep replicating without self-destructing. Marijuana just kills the cell outright instead of messing up its DNA, so it's not only less harmful, it can prevent a bit of the damage tobacco does. Cuts tumor growth by half in mice.",0,1
112,Weed used to be the US's largest crop. I've heard speculation that the founding fathers smoked it. Certainly seems like our country's been awfully fucked up since it was illegalized.,0,1
113,"First, have you smoked weed? Have you done acid? Do you play an instrument? Scholarly resources can only tell you so much about the drugs and how they affect people.   I'm saying that during jazz's first creative explosion, weed was a major factor in the community. And yes, lowered stress is an excellent way to make better music. I'm assuming you haven't smoked weed before; it becomes pretty easy to imagine complete composition of a song in your head, compared to sobriety. While the effect of acid is more extreme in its increase of creativity, it's effect was narrow and short-lived on the music industry as a whole. Weed is the only drug done by every single segment of society.  Heroin is heroin. If anything, it held him back. I wasn't arguing for Ray Charles.",0,1
114,"I immensely doubt that a single drug can possibly bring peace to an entire planet, so no.",0,2
115,"Nope. The health effects are way too severe. And besides,  true  peace is realistically impossible.",0,2
116,My apologizes.,0,2
117,"Sure, if negative health effects are funny. It  has  been proven that marijuana has various health effects (mostly psychological). The most common being it influences the brain in such a way that lessens the brains ability for logical thinking and memory.",0,1
118,So you believe that it isn't bad (perhaps even acceptable) if the seven billion people that are inhabited on this planet are all intoxicated on marijuana?,0,1
119,I had already corrected it before you have submitted this 'argument'. lol,0,2
120,"No, the only reason it should be legalized is for it's medical benefits, it should  never  be legalized to the public. And yes, I know that the health effects are associated with marijuana are significant less dangerous than other drugs, but that doesn't make the drug  good .",0,1
121,"What is your problem with the Herb anyway   The way it effects the brain and mental system.   you agree it is better than a lot of what is Legal already   No, I agreed that in  some  cases there are drugs that have more severe effects (ultimately it depends on the amount consumed and the at the frequency it is consumed).   why should it be illegal for someone who wants to get to get stoned on Marijuana to unwind but OK for them to get drunk which has a lot more health issues connected   Moderation. Marijuana has more of an addiction effect than alcohol does.",0,1
122,I was meaning that marijuana lessen the brain's ability for cognitive thinking.,0,2
123,The health effects are way too severe.   You're a funny guy.,0,2
124,"Compared to other drugs, even legal ones, what marijuana causes  is  a joke, and these effects are short term.  It's not a big dee.",0,1
125,"We just need to hotbox this atmosphere, yo.  Get 'errybody all wavy n' shit.",0,1
126,"I don't think legalizing pot would be an end to the war and damn the day I see the war on drugs end. Drug abuse kills people all the time, screws them up, messes with their faces, gets people killed, infests the country with greed. Why the hell should we let that run rampant?  I have my dictator's hat on tonight. :D!",0,2
127,"I'd implore you to read my post again. I wasn't attacking marijuana, and I believe the war on drugs is... a war on DRUGS in general, not just weed.",0,2
128,"Please, for the love of god look at the title of the debate. We're debating about putting an end to the war on drugs. Stop acting so smarmy.",0,2
129,"I hate you people.  Weed is a bad substance, just as bad as alcohol, its banned now, unbanning it will just give people another excuse to bitch at the government and allow a gateway for advocates of drugs to try to get other drugs legalized, like steroids.  Yadda yadda yadda. The legalization of pot isn't just a small matter, it's a beacon for trouble from other substances.",0,2
130,"I have a problem with all drug users and anyone with a brain should have a prejudice against them. They kill braincells and wither the body.  And no, nothing happened to me. I'm just not retarded.  A drug is a drug, plain and simple. Don't use them.",0,2
131,Nothing can bring peace to this earth. Its a great idea to try and push for world peace but it will never happen...,0,2
132,I don't care about being down-voted or up-voted.... haha but thank you for not down-voting me! :),0,2
133,"Not really, but MDMA can if we can apply it properly to the entire populace... or, at least, our world leaders.",0,2
134,"Of course it should, it's less harmful than Alcohol or Ambien.   What's good is that more and more politicians are supporting the idea of a debate on the issue (well, Arnold Schwarzaneggar is the most vocal right now). He doesn't say legalize it, but he does believe it's time to look into the situation and see if it should be legalized. Way better than pussy ass Obama who won't even discuss the reasons why he's against legalizing it. All he says is ""that's not gonna happen"". Maybe we should have gotten rid of that Born in America thing and voted in The Governator.",0,1
135,"Yes.   Unfortunately, President Obama has lied to us all. He says that he's willing to keep government open and address issues that we find the most important. So far, the number one concern brought up by the internet is the legalization of marijuana, and every time he finds a way to dodge it. The largest petition on his website and they basically tell us that they're going to do nothing and will not give us a straight answer on why.  Obama reminds me of Reagan, except that Reagan just didn't like weed and never said that he would address our concerns when we brought them up (especially in such numbers).   No, more like Nixon, a liar who thinks that the president should have far more powers than delegated by the Constitution.  Okay, a rant about Obama. I feel like I need to get my negative feelings out every once in a while in small numbers (as opposed to just being objective all the time). And since weed has been brought up on this site so many times, why not this debate?",0,1
136,"yes, for one simple reason.   free country. if people wanna fuck up their lives with drugs, let them. hell, maybe they won't die or lose their job. the point is, not our fuckin' business on how someone decides to take the edge off.  making drugs an illegal business just gets more people killed anyway. imagine what would happen to the drug lords if corporations took over the drug market.  basically: ""got a problem? fix it with capitalism""",0,1
137,"yeah, so all the stupid people can be stoned in their house instead of out on the streets with a picket sign.",0,1
138,so you do agree with the fact that drug use doesn't make a better musician... or do you?  you seem to switching back and fourth.  the argument really started with that. I said weed doesn't make a better musician.,0,1
139,you mean hemp...,0,1
140,"i guess joke isn't in your vocabulary, but since you decided to go about it... lets refute some of this.  most of the artists did waaaaay more than weed. weed is not the most inspirational type of drug, all it does is relax your brain so you stop thinking at all. LSD, on the other hand, has actually been apart of the music industry waaaay more than weed. and still, i wouldn't call most artists intelligent at all. creative, sure, but intelligent???   i never said that ONLY stupid people do weed, but at least all the stupid people who do (cause i know way more stupid people who do than smart people) will just be at home instead of wasting my time with their protests.",0,1
141,"not saying a smart person becomes dumb when smoking weed. but chemically it can't make you smarter or ""more inspirational"". the problem is that many people might be too stressed to come up with good ideas, and weed makes you fucked up enough to not care. Even potheads will vouche for that.  and like i said, i want it to be legal, so that dumb people will be less motivated to mess with me.",0,2
142,"so you're saying that if the jazz musicians didn't use it... they wouldn't make as good music?  especially since weed isn't a hallucinogenic drug or any of that, it's hard to believe that it can actually create good ideas. what it does is reduce stress levels at a max. those who are less stress MIGHT be able to think better.  it mainly has to do with the fact that many musicians just like to do weed and other drugs. look at Ray Charles. do you think heroin actually helped him make his music? he did a shit load of it.",0,2
143,"so, basically, i HAVE to do drugs in order to know how great they are...  i do play instruments, and i do just find without drugs.  so i guess straight edge bands would be better if they weren't straight edge... they're actually limiting themselves by staying clean. you seem to act as if weed is smoked by EVERY musician. maybe weed is just a fun, harmless drug and that's why so many musicians do it compared to hard drugs. but what about the creative geniuses who don't do them? are they just holding themselves back?   or are you willing to say that they're strong enough to not need drugs in order to further their creative process.",0,2
144,"It would be loads of empathy and joy for about 6 hours, then irrational, stimulant-induced paranoia. If we can expect the former to bring about peace on Earth, the latter would surely bring about WWIII. =D",0,2
145,"Marijuana i grew myself came out fine. Many people make enough mistakes along the way they end up with a mild product, but good strains, proper fertilizer, and good curing go way more towards making a quality product than ""cutting it with junk.""",0,1
146,Caffeine is also more addictive. I'm a slave to my morning caffeine fix - the day cant go on without it. Comparatively a much longer marijuana habit can be dropped and picked back up on a whim.,0,1
147,Lol! You compiled every false wives-tale and common misconception in the book.,0,1
148,"""Any evidence that it wouldn't cause an increase?""    The burden of proof in on the person making the positive claim. You can't use common sense because that is a meaningless subjective qualification. I can say it is common sense that 2+2=5.    ""And will happen more if weed id legalized. ""    Do you have a scrap of evidence proving this?  I am perfectly calm. You misinterpreted my tone.",0,1
149,"Because everyone who thinks marijuana should be legalized is a pot head?  And I'm not sure what you mean by the same information, but obviously everyone who thinks marijuana should be legalized has the same stance.  Why would it matter whether the people debating had or not smoked marijuana? The quality of their debates is unrelated to their behaviors.   If you think that marijuana should still be illegal, I will debate you any time you wish.",0,1
150,I understand. It's hard to debate when your position is logically incorrect.,0,1
151,"Do you have any evidence that legalizing marijuana would cause a significant increase in marijuana use? And don't try to ""But by golly it's common sense don't cha know.""  Also driving high is not nearly as dangerous as you think. Incredibly less dangerous than driving drunk. And much less dangerous than driving while texting. Unlike you I am actually going to cite a study, by the United States Department of Transportation no less:  “This report concerns the effects of marijuana smoking on actual driving performance. … This program of research has shown that marijuana, when taken alone, produces a moderate degree of driving impairment which is related to consumed THC dose. The impairment manifests itself mainly in the ability to maintain a lateral position on the road, but its magnitude is not exceptional in comparison with changes produced by many medicinal drugs and alcohol. Drivers under the influence of marijuana retain insight in their performance and will compensate when they can, for example, by slowing down or increasing effort. As a consequence, THC’s adverse effects on driving performance appear relatively small.”  REFERENCE: W. Hindrik and J. Robbe and J. O’Hanlon. 1993. Marijuana and actual driving performance. Washington, DC: US Department of Transportation National Highway Traffic Safety Administration, Report No. DOT HS 808 078.  I am by no means suggested that it should be legal to drive high. I am merely demonstrating another failure in your chain of logic.  Marijuana legalized =&gt; More people use marijuana =&gt; More people drive high =&gt; There will be many more deaths as a result  Hypothetically speaking even if marijuana was proven to cause as much driving impairment as alcohol, this would still not be grounds for it to be illegal. One of the most dangerous things to do while driving is sleeping. But it isn't illegal to stay up for three nights in a row which will make it very likely for you to fall asleep at the wheel.  Your arguments are bogus and based upon myths and social stigma. I will gladly debate you on the legalization of marijuana.",0,1
152,"Regarding your first two points, I agree, but your point is irrelevant. Yes people do break the rules, and if they do they will be punished. We have laws against playing music too loud, but because people do it anyway, should we make playing music illegal?  Yes marijuana would be cheaper if legalized, you do not understand the way a black market works. Because the people growing, trafficking, and selling marijuana have to take huge risks, they make the price higher. Once legalized the price would lower. So your argument that there would be a blackmarket with cheaper prices is invalid.  Really the last thing we need as a country is more people doing marijuana? I can think of far worse things. Assuming that legalizing it would significantly increase use long term, which you don't have evidence for, what is the big deal? People do not end up at rehab for marijuana. It is not addictive. If they go to rehab it is because they have addictive personalities and are using it too much because of that, not because it is addicting. People with addictive personalities can need help for anything. Out of curiosity would you have slapped Steve Jobs and Steve Wozniak when they created apple while smoking marijuana. Very intelligent and successful people habitually smoke marijuana. Just because unsuccessful gravitate toward toward it, does not mean it makes you unsuccessful. As we say in statistics, correlation does not imply causation.",0,1
153,"""Honestly, I find it both morally and ethically corrupt to even desire a substance for pleasure"" Are you serious? You think it's morally corrupt to want to do something that makes you feel good? And we are animals. The belief that humans are somehow above doing things that make us feel us good makes no sense. You're 23, you still have a lot to learn about life.  ""You just want you weed because the alcohol, cigarettes, caffein, television, shopping malls aren't good enough.""  Hmm you seem to be using the internet as a source of entertainment. Apparently you're the one who needs artificial stimulation. Quite pretending to be better than everyone else and realize your hypocrisy.",0,1
154,"Why do you assume if marijuana is legalized that everyone will start doing it habitually? You have nothing to back this view up and the history of prohibition would actually disagree with your statement.  ""the fact of the matter is that if you smoke pot long enough your mind will strictly be wrapped around trying to get high.""  Marijuana is not physically addictive. Yet one of the most addictive substances known, nicotine, is perfectly legal to have in cigarettes. Alcohol is also very illegal. There are thousands of deaths every year from tobacco and alcohol, yet there has never been a recorded death due to marijuana. Unless you support making cigarettes and alcohol illegal, your position is not logically consistent.  Furthermore your assumption that people who smoke pot are not productive members of society is simply not the case. 50% of the population has smoked marijuana at least one time. And the past three presidents have admitted to smoking pot. You can very easily be a very successful habitual smoker, but it is far more difficult to be a fully functional alcoholic. Yet once again I doubt you support prohibition of alcohol.  Your argument is based upon incorrect assumptions and contradictions. Try again.",0,1
155,You sir are the reason the Republican party is in the mess that is in. Instead of engaging in policy debate you engage in ad hominem attacks and ridiculous and incorrect generalizations. Please educate yourself.,0,1
156,"First of all you have no evidence that there would be a significant increase in marijuana use immediately following legalization. Furthermore why do you think an increase would cause ""pandemonium"" as you put. I don't think you understand the physical effects of marijuana. You need to forget everything you know stemming from the reefer madness movement. Marijuana does not cause people to have giant drug and violence filled orgies in the street.",0,1
157,"I will argue first from a practical position, then philosophical, then historical.  Marijuana is not dangerous. There has been a death recorded due to marijuana. The LD50 or amount that it would take to kill half the population is incredibly high. Far higher. You can reasonably say it is so high, it is impossible to die from overdosing on marijuana. Also marijuana does not make you stupid. The reason people think this, is that there was a study done on monkey where they let them breathe only marijuana smoke and they died from hypoxia or lack of oxygen. When you die from a lack of oxygen, your brain cells die. The severe errors in the study, however, were released much later than the results so there is now a stigma that marijuana use makes you stupid. They have found that smoking marijuana does not cause cancer like cigarette smoke. A UCLA study found no link. The gateway drug theory is actually perpetuated by the prohibition of marijuana. Because marijuana users must get pot from drug dealers, they are exposed to harder, dangerous drugs. If marijuana was able to be sold in stores, this would not happen. Legalizing marijuana would not lead to an increase in use by children. According to many studies, it is vastly easier for teenagers to get marijuana than it is for them them to get alcohol. This is because alcohol must be purchased through legal channels where vendors check for IDs. However, because of the black market for marijuana drug dealers do not care how old someone is when they sell them pot. The legalization of marijuana will be very good for the economy. We spend billions of dollars each year to keep people in prison because they like to get high and relax. Additionally marijuana is a huge cash crop the government could make a lot of money off from taxation. It is the number one cash crop in California for example. ~60% of the money of Mexican drug cartels is earned by selling marijuana in the US. Severely compromising their funding would reduce crime in the United States as well as Mexico, which would help improve Mexico's living conditions and curb illegal immigration into the United States.  The government should not have a right to prohibit you from doing something to yourself that does not harm anyone else. It is not illegal to go home and drink a gallon of paint thinner, but I guarantee that it's much better for both you and society that you smoke marijuana instead of drinking paint thinner. Here's a more reasonable example: Should the government make it illegal to consume significantly more calories than you expend? This is much more harmful than marijuana, and obesity related illnesses are one of the leading causes of death. The bottom line is that this type of reasoning that the government needs to be able to protect you from yourself is dangerously close to fascism. Where do you draw the line? Do we monitor people's jobs and make it illegal to not work hard to make sure people are productive and that they get promoted? Do we make it illegal to be late for job interviews because that is bad for you? Do we make it illegal to sleep in beds instead of on the floor because people have died this way and no one has ever died from marijuana? The answer is no. Adults are free to make their own decisions that only affect themselves. We do not live in a ""nanny-state"" as Ron Paul puts it.  Many people assume that because marijuana is illegal serious research and thinking went into the decision to ban it. This simply isn't true. The first marijuana laws in the United States forced people to grow marijuana during colonial times. Marijuana became illegal for a few reasons. One was due to extreme anti-Latino and anti-black sentiment. People were fear mongered into believing that minorities were a danger to white society especially due to marijuana. The ""reefer madness"" campaign created undue hysteria. Yellow journalism and personal career advancement also played a role. In fact President Nixon commissioned a report on marijuana which concluded that marijuana should not be illegal.  http://www.druglibrary.org/Schaffer/ Library/studies/nc/ncmenu.htm    The next logical question is why is marijuana still illegal. Again there are a few reasons. What kept it illegal during the middle and late 1900s was again a fear mongering campaign linking marijuana use and communism. By this point in history there is so much social stigma against marijuana, that if you ask someone against legalization why it should be illegal, they will most likely cite things that simply aren't true. Additionally the alcohol and tobacco industries are absolutely huge. Companies in those industries make a so much money that they can spend vast amounts lobbying congress to keep marijuana illegal. They don't want competition. Why would you drink or smoke tobacco when they are incredibly dangerous and addictive when you can smoke marijuana which is harmless and not addictive? Many people underestimate the effect that a large lobby can have on national and state policy. The alcohol and tobacco companies also perpetuate the social stigma against marijuana by funding anti-drug and anti-marijuana advertisements and programs. The goal of these programs is not to make you not do drugs, its to stop you from doing drugs that they don't sell you. Also marijuana for medicinal purposes is a huge threat to the pharmaceutical industry. The pharmaceutical industry is the biggest industry in the United States. Just like the tobacco and alcohol companies, pharmaceutical companies spend millions of dollars lobbying congress. Marijuana has been some doctors as the single best drug for maintaining health. It combats an astonishing number of diseases and conditions, and has no side effects. Compare that to the multitude of side effects from prescription drugs. It has become a cliche how at the end of television commercials for prescription drugs they rattle off a long list of some pretty serious side effects. Thousands of people die from adverse reactions to prescription drugs.  As I hope you can see, the prohibition of marijuana is completely wrong on many levels. Making marijuana legal will keep it away from kids, keep people away from dangerous hard drugs, and allow adults to make their own choices when it comes to their own lives.",0,1
